domain,node,neighbor,weight,node_year,neighbor_year,node_paper_id,neighbor_paper_id
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",opportun commun,toler network opportun,1,0.0,2011.0,,fb712519-038c-4aa7-9e80-1152a6cef60a
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",human right,style human right,1,0.0,2019.0,,8361e3dc-f70e-4649-b58a-3f07bd0a80fa
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",human right,human right healthcar,1,0.0,2019.0,,8361e3dc-f70e-4649-b58a-3f07bd0a80fa
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",human right,live style,1,0.0,2019.0,,8361e3dc-f70e-4649-b58a-3f07bd0a80fa
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",style human right,human right,1,0.0,2019.0,,8361e3dc-f70e-4649-b58a-3f07bd0a80fa
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",style human right,live style human,1,0.0,2019.0,,8361e3dc-f70e-4649-b58a-3f07bd0a80fa
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",style human right,style human,1,0.0,2019.0,,8361e3dc-f70e-4649-b58a-3f07bd0a80fa
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",style human right,right healthcar,1,0.0,2019.0,,8361e3dc-f70e-4649-b58a-3f07bd0a80fa
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",style human right,right healthcar servic,1,0.0,2019.0,,8361e3dc-f70e-4649-b58a-3f07bd0a80fa
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",style human right,human right healthcar,1,0.0,2019.0,,8361e3dc-f70e-4649-b58a-3f07bd0a80fa
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",style human right,live style,1,0.0,2019.0,,8361e3dc-f70e-4649-b58a-3f07bd0a80fa
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",right healthcar,human right,1,0.0,2019.0,,8361e3dc-f70e-4649-b58a-3f07bd0a80fa
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",right healthcar,live style human,1,0.0,2019.0,,8361e3dc-f70e-4649-b58a-3f07bd0a80fa
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",right healthcar,style human,1,0.0,2019.0,,8361e3dc-f70e-4649-b58a-3f07bd0a80fa
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",right healthcar,right healthcar servic,1,0.0,2019.0,,8361e3dc-f70e-4649-b58a-3f07bd0a80fa
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",right healthcar,style human right,1,0.0,2019.0,,8361e3dc-f70e-4649-b58a-3f07bd0a80fa
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",right healthcar,human right healthcar,1,0.0,2019.0,,8361e3dc-f70e-4649-b58a-3f07bd0a80fa
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",right healthcar,live style,1,0.0,2019.0,,8361e3dc-f70e-4649-b58a-3f07bd0a80fa
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",live style human,human right,1,0.0,2019.0,,8361e3dc-f70e-4649-b58a-3f07bd0a80fa
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",live style human,style human,1,0.0,2019.0,,8361e3dc-f70e-4649-b58a-3f07bd0a80fa
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",live style human,right healthcar,1,0.0,2019.0,,8361e3dc-f70e-4649-b58a-3f07bd0a80fa
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",live style human,right healthcar servic,1,0.0,2019.0,,8361e3dc-f70e-4649-b58a-3f07bd0a80fa
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",live style human,style human right,1,0.0,2019.0,,8361e3dc-f70e-4649-b58a-3f07bd0a80fa
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",live style human,human right healthcar,1,0.0,2019.0,,8361e3dc-f70e-4649-b58a-3f07bd0a80fa
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",live style human,live style,1,0.0,2019.0,,8361e3dc-f70e-4649-b58a-3f07bd0a80fa
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",research platform healthcar,data repositori,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",research platform healthcar,diseas outbreak,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",research platform healthcar,forecast diseas,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",research platform healthcar,forecast diseas outbreak,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",research platform healthcar,healthcar forecast,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",research platform healthcar,research platform,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",research platform healthcar,system research,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",research platform healthcar,repositori system research,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",research platform healthcar,healthcar forecast diseas,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",research platform healthcar,system research platform,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",research platform healthcar,platform healthcar,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",research platform healthcar,data repositori system,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",research platform healthcar,platform healthcar forecast,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",research platform healthcar,repositori system,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",healthcar forecast diseas,data repositori,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",healthcar forecast diseas,diseas outbreak,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",healthcar forecast diseas,research platform healthcar,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",healthcar forecast diseas,forecast diseas,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",healthcar forecast diseas,forecast diseas outbreak,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",healthcar forecast diseas,healthcar forecast,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",healthcar forecast diseas,research platform,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",healthcar forecast diseas,system research,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",healthcar forecast diseas,repositori system research,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",healthcar forecast diseas,system research platform,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",healthcar forecast diseas,platform healthcar,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",healthcar forecast diseas,data repositori system,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",healthcar forecast diseas,platform healthcar forecast,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",healthcar forecast diseas,repositori system,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",system research,data repositori,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",system research,diseas outbreak,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",system research,research platform healthcar,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",system research,forecast diseas,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",system research,forecast diseas outbreak,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",system research,healthcar forecast,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",system research,research platform,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",system research,repositori system research,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",system research,healthcar forecast diseas,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",system research,system research platform,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",system research,platform healthcar,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",system research,data repositori system,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",system research,platform healthcar forecast,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",system research,repositori system,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",forecast diseas,data repositori,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",forecast diseas,diseas outbreak,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",forecast diseas,research platform healthcar,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",forecast diseas,forecast diseas outbreak,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",forecast diseas,healthcar forecast,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",forecast diseas,research platform,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",forecast diseas,system research,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",forecast diseas,repositori system research,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",forecast diseas,healthcar forecast diseas,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",forecast diseas,system research platform,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",forecast diseas,platform healthcar,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",forecast diseas,data repositori system,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",forecast diseas,platform healthcar forecast,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",forecast diseas,repositori system,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",diseas outbreak,data repositori,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",diseas outbreak,research platform healthcar,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",diseas outbreak,forecast diseas,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",diseas outbreak,forecast diseas outbreak,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",diseas outbreak,healthcar forecast,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",diseas outbreak,research platform,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",diseas outbreak,system research,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",diseas outbreak,repositori system research,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",diseas outbreak,healthcar forecast diseas,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",diseas outbreak,system research platform,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",diseas outbreak,platform healthcar,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",diseas outbreak,data repositori system,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",diseas outbreak,platform healthcar forecast,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",diseas outbreak,repositori system,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",platform healthcar,data repositori,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",platform healthcar,diseas outbreak,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",platform healthcar,research platform healthcar,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",platform healthcar,forecast diseas,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",platform healthcar,forecast diseas outbreak,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",platform healthcar,healthcar forecast,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",platform healthcar,research platform,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",platform healthcar,system research,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",platform healthcar,repositori system research,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",platform healthcar,healthcar forecast diseas,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",platform healthcar,system research platform,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",platform healthcar,data repositori system,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",platform healthcar,platform healthcar forecast,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",platform healthcar,repositori system,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",healthcar forecast,data repositori,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",healthcar forecast,diseas outbreak,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",healthcar forecast,research platform healthcar,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",healthcar forecast,forecast diseas,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",healthcar forecast,forecast diseas outbreak,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",healthcar forecast,research platform,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",healthcar forecast,system research,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",healthcar forecast,repositori system research,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",healthcar forecast,healthcar forecast diseas,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",healthcar forecast,system research platform,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",healthcar forecast,platform healthcar,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",healthcar forecast,data repositori system,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",healthcar forecast,platform healthcar forecast,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
