domain,node,neighbor,weight,node_year,neighbor_year,node_paper_id,neighbor_paper_id
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),sw seri,characterist transvers,1,0.0,2015.0,,a2a914fa-5f59-4017-ba28-caaf835c7632
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),metal wave structur,power oscil,1,0.0,2015.0,,3d2c42fe-45cc-4bc4-8075-ba798fd7ce08
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),metal wave structur,growth rate,1,0.0,2015.0,,3d2c42fe-45cc-4bc4-8075-ba798fd7ce08
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),metal wave structur,wave structur corrug,1,0.0,2015.0,,3d2c42fe-45cc-4bc4-8075-ba798fd7ce08
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),power oscil,oscil bwo,1,0.0,2015.0,,3d2c42fe-45cc-4bc4-8075-ba798fd7ce08
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),power oscil,metal wave structur,1,0.0,2015.0,,3d2c42fe-45cc-4bc4-8075-ba798fd7ce08
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),power oscil,tgr power oscil,1,0.0,2015.0,,3d2c42fe-45cc-4bc4-8075-ba798fd7ce08
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),power oscil,rate tgr power,1,0.0,2015.0,,3d2c42fe-45cc-4bc4-8075-ba798fd7ce08
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),power oscil,growth rate tgr,1,0.0,2015.0,,3d2c42fe-45cc-4bc4-8075-ba798fd7ce08
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),power oscil,growth rate,1,0.0,2015.0,,3d2c42fe-45cc-4bc4-8075-ba798fd7ce08
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),power oscil,wave structur corrug,1,0.0,2015.0,,3d2c42fe-45cc-4bc4-8075-ba798fd7ce08
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),circularedg wave structur,wave structur,1,0.0,2017.0,,8d4802b8-317c-41b2-b607-732437357867
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),circularedg wave structur,wave wave structur,1,0.0,2017.0,,8d4802b8-317c-41b2-b607-732437357867
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),circularedg wave structur,oscil bwo,1,0.0,2017.0,,8d4802b8-317c-41b2-b607-732437357867
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),circularedg wave structur,wave oscil,1,0.0,2017.0,,8d4802b8-317c-41b2-b607-732437357867
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),circularedg wave structur,wave oscil bwo,1,0.0,2017.0,,8d4802b8-317c-41b2-b607-732437357867
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),circularedg wave structur,backward wave,1,0.0,2017.0,,8d4802b8-317c-41b2-b607-732437357867
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),circularedg wave structur,backward wave oscil,1,0.0,2017.0,,8d4802b8-317c-41b2-b607-732437357867
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),circularedg wave structur,xband backward wave,1,0.0,2017.0,,8d4802b8-317c-41b2-b607-732437357867
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),xband backward wave,circularedg wave structur,1,0.0,2017.0,,8d4802b8-317c-41b2-b607-732437357867
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),xband backward wave,wave structur,1,0.0,2017.0,,8d4802b8-317c-41b2-b607-732437357867
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),xband backward wave,wave wave structur,1,0.0,2017.0,,8d4802b8-317c-41b2-b607-732437357867
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),xband backward wave,oscil bwo,1,0.0,2017.0,,8d4802b8-317c-41b2-b607-732437357867
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),xband backward wave,wave oscil,1,0.0,2017.0,,8d4802b8-317c-41b2-b607-732437357867
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),xband backward wave,wave oscil bwo,1,0.0,2017.0,,8d4802b8-317c-41b2-b607-732437357867
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),xband backward wave,backward wave,1,0.0,2017.0,,8d4802b8-317c-41b2-b607-732437357867
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),xband backward wave,backward wave oscil,1,0.0,2017.0,,8d4802b8-317c-41b2-b607-732437357867
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),wave wave structur,circularedg wave structur,1,0.0,2017.0,,8d4802b8-317c-41b2-b607-732437357867
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),wave wave structur,wave structur,1,0.0,2017.0,,8d4802b8-317c-41b2-b607-732437357867
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),wave wave structur,oscil bwo,1,0.0,2017.0,,8d4802b8-317c-41b2-b607-732437357867
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),wave wave structur,wave oscil,1,0.0,2017.0,,8d4802b8-317c-41b2-b607-732437357867
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),wave wave structur,wave oscil bwo,1,0.0,2017.0,,8d4802b8-317c-41b2-b607-732437357867
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),wave wave structur,backward wave,1,0.0,2017.0,,8d4802b8-317c-41b2-b607-732437357867
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),wave wave structur,backward wave oscil,1,0.0,2017.0,,8d4802b8-317c-41b2-b607-732437357867
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),wave wave structur,xband backward wave,1,0.0,2017.0,,8d4802b8-317c-41b2-b607-732437357867
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),product array,power product,1,0.0,2019.0,,7dbb6166-724b-4540-8392-ca7b3ebad197
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),product array,power product array,1,0.0,2019.0,,7dbb6166-724b-4540-8392-ca7b3ebad197
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),product array,power loss,1,0.0,2019.0,,7dbb6166-724b-4540-8392-ca7b3ebad197
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),power product array,power product,1,0.0,2019.0,,7dbb6166-724b-4540-8392-ca7b3ebad197
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),power product array,product array,1,0.0,2019.0,,7dbb6166-724b-4540-8392-ca7b3ebad197
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),power product array,power loss,1,0.0,2019.0,,7dbb6166-724b-4540-8392-ca7b3ebad197
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),power point,power product,1,0.0,2019.0,,8884cddb-ff1b-4d21-a7c0-e3305797dbcb
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),power product,power point,1,0.0,2019.0,,8884cddb-ff1b-4d21-a7c0-e3305797dbcb
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),power product,product array,1,0.0,2019.0,,7dbb6166-724b-4540-8392-ca7b3ebad197
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),power product,power product array,1,0.0,2019.0,,7dbb6166-724b-4540-8392-ca7b3ebad197
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),power product,power loss,1,0.0,2019.0,,7dbb6166-724b-4540-8392-ca7b3ebad197
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),power loss,power product,1,0.0,2019.0,,7dbb6166-724b-4540-8392-ca7b3ebad197
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),power loss,product array,1,0.0,2019.0,,7dbb6166-724b-4540-8392-ca7b3ebad197
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),power loss,power product array,1,0.0,2019.0,,7dbb6166-724b-4540-8392-ca7b3ebad197
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),power loss,loss mml,1,0.0,2019.0,,e79319fa-2156-49cf-87e7-172fd3328d0f
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),power loss,output power,1,0.0,2019.0,,e79319fa-2156-49cf-87e7-172fd3328d0f
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),power loss,array result power,1,0.0,2019.0,,e79319fa-2156-49cf-87e7-172fd3328d0f
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),power loss,array output power,1,0.0,2019.0,,e79319fa-2156-49cf-87e7-172fd3328d0f
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),power loss,power loss mml,1,0.0,2019.0,,e79319fa-2156-49cf-87e7-172fd3328d0f
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),power loss,result power loss,1,0.0,2019.0,,e79319fa-2156-49cf-87e7-172fd3328d0f
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),power loss,mismatch power loss,1,0.0,2019.0,,f178e77b-a0c1-42ce-b8fd-ac347627895f
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),power loss,array mismatch power,1,0.0,2019.0,,f178e77b-a0c1-42ce-b8fd-ac347627895f
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),power loss,mismatch power,1,0.0,2019.0,,f178e77b-a0c1-42ce-b8fd-ac347627895f
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),power loss,modul power loss,1,0.0,2019.0,,f178e77b-a0c1-42ce-b8fd-ac347627895f
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),output power,loss mml,1,0.0,2019.0,,e79319fa-2156-49cf-87e7-172fd3328d0f
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),output power,power loss,1,0.0,2019.0,,e79319fa-2156-49cf-87e7-172fd3328d0f
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),output power,array result power,1,0.0,2019.0,,e79319fa-2156-49cf-87e7-172fd3328d0f
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),output power,array output power,1,0.0,2019.0,,e79319fa-2156-49cf-87e7-172fd3328d0f
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),output power,power loss mml,1,0.0,2019.0,,e79319fa-2156-49cf-87e7-172fd3328d0f
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),output power,result power loss,1,0.0,2019.0,,e79319fa-2156-49cf-87e7-172fd3328d0f
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),array output power,loss mml,1,0.0,2019.0,,e79319fa-2156-49cf-87e7-172fd3328d0f
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),array output power,output power,1,0.0,2019.0,,e79319fa-2156-49cf-87e7-172fd3328d0f
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),array output power,power loss,1,0.0,2019.0,,e79319fa-2156-49cf-87e7-172fd3328d0f
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),array output power,array result power,1,0.0,2019.0,,e79319fa-2156-49cf-87e7-172fd3328d0f
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),array output power,power loss mml,1,0.0,2019.0,,e79319fa-2156-49cf-87e7-172fd3328d0f
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),array output power,result power loss,1,0.0,2019.0,,e79319fa-2156-49cf-87e7-172fd3328d0f
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),loss mml,output power,1,0.0,2019.0,,e79319fa-2156-49cf-87e7-172fd3328d0f
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),loss mml,power loss,1,0.0,2019.0,,e79319fa-2156-49cf-87e7-172fd3328d0f
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),loss mml,array result power,1,0.0,2019.0,,e79319fa-2156-49cf-87e7-172fd3328d0f
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),loss mml,array output power,1,0.0,2019.0,,e79319fa-2156-49cf-87e7-172fd3328d0f
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),loss mml,power loss mml,1,0.0,2019.0,,e79319fa-2156-49cf-87e7-172fd3328d0f
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),loss mml,result power loss,1,0.0,2019.0,,e79319fa-2156-49cf-87e7-172fd3328d0f
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),loss mml,mismatch power loss,1,0.0,2019.0,,f178e77b-a0c1-42ce-b8fd-ac347627895f
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),loss mml,array mismatch power,1,0.0,2019.0,,f178e77b-a0c1-42ce-b8fd-ac347627895f
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),loss mml,mismatch power,1,0.0,2019.0,,f178e77b-a0c1-42ce-b8fd-ac347627895f
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),loss mml,modul power loss,1,0.0,2019.0,,f178e77b-a0c1-42ce-b8fd-ac347627895f
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),power loss mml,loss mml,1,0.0,2019.0,,e79319fa-2156-49cf-87e7-172fd3328d0f
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),power loss mml,output power,1,0.0,2019.0,,e79319fa-2156-49cf-87e7-172fd3328d0f
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),power loss mml,power loss,1,0.0,2019.0,,e79319fa-2156-49cf-87e7-172fd3328d0f
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),power loss mml,array result power,1,0.0,2019.0,,e79319fa-2156-49cf-87e7-172fd3328d0f
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),power loss mml,array output power,1,0.0,2019.0,,e79319fa-2156-49cf-87e7-172fd3328d0f
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),power loss mml,result power loss,1,0.0,2019.0,,e79319fa-2156-49cf-87e7-172fd3328d0f
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),power loss mml,mismatch power loss,1,0.0,2019.0,,f178e77b-a0c1-42ce-b8fd-ac347627895f
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),power loss mml,array mismatch power,1,0.0,2019.0,,f178e77b-a0c1-42ce-b8fd-ac347627895f
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),power loss mml,mismatch power,1,0.0,2019.0,,f178e77b-a0c1-42ce-b8fd-ac347627895f
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),power loss mml,modul power loss,1,0.0,2019.0,,f178e77b-a0c1-42ce-b8fd-ac347627895f
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),result power loss,loss mml,1,0.0,2019.0,,e79319fa-2156-49cf-87e7-172fd3328d0f
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),result power loss,output power,1,0.0,2019.0,,e79319fa-2156-49cf-87e7-172fd3328d0f
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),result power loss,power loss,1,0.0,2019.0,,e79319fa-2156-49cf-87e7-172fd3328d0f
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),result power loss,array result power,1,0.0,2019.0,,e79319fa-2156-49cf-87e7-172fd3328d0f
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),result power loss,array output power,1,0.0,2019.0,,e79319fa-2156-49cf-87e7-172fd3328d0f
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),result power loss,power loss mml,1,0.0,2019.0,,e79319fa-2156-49cf-87e7-172fd3328d0f
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),array result power,loss mml,1,0.0,2019.0,,e79319fa-2156-49cf-87e7-172fd3328d0f
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),array result power,output power,1,0.0,2019.0,,e79319fa-2156-49cf-87e7-172fd3328d0f
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),array result power,power loss,1,0.0,2019.0,,e79319fa-2156-49cf-87e7-172fd3328d0f
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),array result power,array output power,1,0.0,2019.0,,e79319fa-2156-49cf-87e7-172fd3328d0f
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),array result power,power loss mml,1,0.0,2019.0,,e79319fa-2156-49cf-87e7-172fd3328d0f
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),array result power,result power loss,1,0.0,2019.0,,e79319fa-2156-49cf-87e7-172fd3328d0f
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),mismatch power,loss mml,1,0.0,2019.0,,f178e77b-a0c1-42ce-b8fd-ac347627895f
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),mismatch power,power loss,1,0.0,2019.0,,f178e77b-a0c1-42ce-b8fd-ac347627895f
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),mismatch power,mismatch power loss,1,0.0,2019.0,,f178e77b-a0c1-42ce-b8fd-ac347627895f
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),mismatch power,power loss mml,1,0.0,2019.0,,f178e77b-a0c1-42ce-b8fd-ac347627895f
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),mismatch power,array mismatch power,1,0.0,2019.0,,f178e77b-a0c1-42ce-b8fd-ac347627895f
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),mismatch power,modul power loss,1,0.0,2019.0,,f178e77b-a0c1-42ce-b8fd-ac347627895f
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),array mismatch power,loss mml,1,0.0,2019.0,,f178e77b-a0c1-42ce-b8fd-ac347627895f
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),array mismatch power,power loss,1,0.0,2019.0,,f178e77b-a0c1-42ce-b8fd-ac347627895f
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),array mismatch power,mismatch power loss,1,0.0,2019.0,,f178e77b-a0c1-42ce-b8fd-ac347627895f
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),array mismatch power,power loss mml,1,0.0,2019.0,,f178e77b-a0c1-42ce-b8fd-ac347627895f
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),array mismatch power,mismatch power,1,0.0,2019.0,,f178e77b-a0c1-42ce-b8fd-ac347627895f
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),array mismatch power,modul power loss,1,0.0,2019.0,,f178e77b-a0c1-42ce-b8fd-ac347627895f
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),mismatch power loss,loss mml,1,0.0,2019.0,,f178e77b-a0c1-42ce-b8fd-ac347627895f
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),mismatch power loss,power loss,1,0.0,2019.0,,f178e77b-a0c1-42ce-b8fd-ac347627895f
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),mismatch power loss,power loss mml,1,0.0,2019.0,,f178e77b-a0c1-42ce-b8fd-ac347627895f
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),mismatch power loss,array mismatch power,1,0.0,2019.0,,f178e77b-a0c1-42ce-b8fd-ac347627895f
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),mismatch power loss,mismatch power,1,0.0,2019.0,,f178e77b-a0c1-42ce-b8fd-ac347627895f
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),mismatch power loss,modul power loss,1,0.0,2019.0,,f178e77b-a0c1-42ce-b8fd-ac347627895f
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),modul power loss,loss mml,1,0.0,2019.0,,f178e77b-a0c1-42ce-b8fd-ac347627895f
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),modul power loss,power loss,1,0.0,2019.0,,f178e77b-a0c1-42ce-b8fd-ac347627895f
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),modul power loss,mismatch power loss,1,0.0,2019.0,,f178e77b-a0c1-42ce-b8fd-ac347627895f
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),modul power loss,power loss mml,1,0.0,2019.0,,f178e77b-a0c1-42ce-b8fd-ac347627895f
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),modul power loss,array mismatch power,1,0.0,2019.0,,f178e77b-a0c1-42ce-b8fd-ac347627895f
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),modul power loss,mismatch power,1,0.0,2019.0,,f178e77b-a0c1-42ce-b8fd-ac347627895f
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),ecommerc bangladesh,onlin book,1,0.0,2021.0,,9e8e375c-e094-4223-b687-de40abc3096f
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),ecommerc bangladesh,day ecommerc bangladesh,1,0.0,2021.0,,9e8e375c-e094-4223-b687-de40abc3096f
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),ecommerc bangladesh,book manag,1,0.0,2021.0,,9e8e375c-e094-4223-b687-de40abc3096f
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),ecommerc bangladesh,book store,1,0.0,2021.0,,9e8e375c-e094-4223-b687-de40abc3096f
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),ecommerc bangladesh,day ecommerc,1,0.0,2021.0,,9e8e375c-e094-4223-b687-de40abc3096f
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),day ecommerc bangladesh,onlin book,1,0.0,2021.0,,9e8e375c-e094-4223-b687-de40abc3096f
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),day ecommerc bangladesh,book manag,1,0.0,2021.0,,9e8e375c-e094-4223-b687-de40abc3096f
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),day ecommerc bangladesh,book store,1,0.0,2021.0,,9e8e375c-e094-4223-b687-de40abc3096f
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),day ecommerc bangladesh,ecommerc bangladesh,1,0.0,2021.0,,9e8e375c-e094-4223-b687-de40abc3096f
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),day ecommerc bangladesh,day ecommerc,1,0.0,2021.0,,9e8e375c-e094-4223-b687-de40abc3096f
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),onlin book,day ecommerc bangladesh,1,0.0,2021.0,,9e8e375c-e094-4223-b687-de40abc3096f
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),onlin book,book manag,1,0.0,2021.0,,9e8e375c-e094-4223-b687-de40abc3096f
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),onlin book,book store,1,0.0,2021.0,,9e8e375c-e094-4223-b687-de40abc3096f
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),onlin book,ecommerc bangladesh,1,0.0,2021.0,,9e8e375c-e094-4223-b687-de40abc3096f
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),onlin book,day ecommerc,1,0.0,2021.0,,9e8e375c-e094-4223-b687-de40abc3096f
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),day ecommerc,onlin book,1,0.0,2021.0,,9e8e375c-e094-4223-b687-de40abc3096f
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),day ecommerc,day ecommerc bangladesh,1,0.0,2021.0,,9e8e375c-e094-4223-b687-de40abc3096f
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),day ecommerc,book manag,1,0.0,2021.0,,9e8e375c-e094-4223-b687-de40abc3096f
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),day ecommerc,book store,1,0.0,2021.0,,9e8e375c-e094-4223-b687-de40abc3096f
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),day ecommerc,ecommerc bangladesh,1,0.0,2021.0,,9e8e375c-e094-4223-b687-de40abc3096f
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),book store,onlin book,1,0.0,2021.0,,9e8e375c-e094-4223-b687-de40abc3096f
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),book store,day ecommerc bangladesh,1,0.0,2021.0,,9e8e375c-e094-4223-b687-de40abc3096f
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),book store,book manag,1,0.0,2021.0,,9e8e375c-e094-4223-b687-de40abc3096f
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),book store,ecommerc bangladesh,1,0.0,2021.0,,9e8e375c-e094-4223-b687-de40abc3096f
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),book store,day ecommerc,1,0.0,2021.0,,9e8e375c-e094-4223-b687-de40abc3096f
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),book manag,onlin book,1,0.0,2021.0,,9e8e375c-e094-4223-b687-de40abc3096f
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),book manag,day ecommerc bangladesh,1,0.0,2021.0,,9e8e375c-e094-4223-b687-de40abc3096f
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),book manag,book store,1,0.0,2021.0,,9e8e375c-e094-4223-b687-de40abc3096f
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),book manag,ecommerc bangladesh,1,0.0,2021.0,,9e8e375c-e094-4223-b687-de40abc3096f
