domain,node,neighbor,weight,node_year,neighbor_year,node_paper_id,neighbor_paper_id
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),radio network,network pair,1,0.0,2012.0,,de75f034-6f95-4fa2-a59b-113c34053cef
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),key parti,dhke protocol exchang,1,0.0,2019.0,,d7c0c124-007c-4ff1-bcf5-0351a8989353
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),key parti,diffiehellman exchang dhke,1,0.0,2019.0,,d7c0c124-007c-4ff1-bcf5-0351a8989353
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),key parti,exchang protocol way,1,0.0,2019.0,,d7c0c124-007c-4ff1-bcf5-0351a8989353
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),key parti,exchang dhke protocol,1,0.0,2019.0,,d7c0c124-007c-4ff1-bcf5-0351a8989353
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),key parti,protocol way,1,0.0,2019.0,,d7c0c124-007c-4ff1-bcf5-0351a8989353
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),protocol protocol,way key,1,0.0,2019.0,,d7c0c124-007c-4ff1-bcf5-0351a8989353
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),protocol protocol,way key parti,1,0.0,2019.0,,d7c0c124-007c-4ff1-bcf5-0351a8989353
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),protocol protocol,dhke protocol,1,0.0,2019.0,,d7c0c124-007c-4ff1-bcf5-0351a8989353
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),protocol protocol,key parti,1,0.0,2019.0,,d7c0c124-007c-4ff1-bcf5-0351a8989353
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),protocol protocol,protocol way key,1,0.0,2019.0,,d7c0c124-007c-4ff1-bcf5-0351a8989353
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),protocol protocol,dhke protocol exchang,1,0.0,2019.0,,d7c0c124-007c-4ff1-bcf5-0351a8989353
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),protocol protocol,diffiehellman exchang dhke,1,0.0,2019.0,,d7c0c124-007c-4ff1-bcf5-0351a8989353
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),protocol protocol,exchang protocol way,1,0.0,2019.0,,d7c0c124-007c-4ff1-bcf5-0351a8989353
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),protocol protocol,exchang dhke protocol,1,0.0,2019.0,,d7c0c124-007c-4ff1-bcf5-0351a8989353
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),protocol protocol,protocol way,1,0.0,2019.0,,d7c0c124-007c-4ff1-bcf5-0351a8989353
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),way key parti,way key,1,0.0,2019.0,,d7c0c124-007c-4ff1-bcf5-0351a8989353
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),way key parti,protocol protocol,1,0.0,2019.0,,d7c0c124-007c-4ff1-bcf5-0351a8989353
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),way key parti,dhke protocol,1,0.0,2019.0,,d7c0c124-007c-4ff1-bcf5-0351a8989353
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),way key parti,key parti,1,0.0,2019.0,,d7c0c124-007c-4ff1-bcf5-0351a8989353
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),way key parti,protocol way key,1,0.0,2019.0,,d7c0c124-007c-4ff1-bcf5-0351a8989353
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),way key parti,dhke protocol exchang,1,0.0,2019.0,,d7c0c124-007c-4ff1-bcf5-0351a8989353
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),way key parti,diffiehellman exchang dhke,1,0.0,2019.0,,d7c0c124-007c-4ff1-bcf5-0351a8989353
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),way key parti,exchang protocol way,1,0.0,2019.0,,d7c0c124-007c-4ff1-bcf5-0351a8989353
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),way key parti,exchang dhke protocol,1,0.0,2019.0,,d7c0c124-007c-4ff1-bcf5-0351a8989353
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),way key parti,protocol way,1,0.0,2019.0,,d7c0c124-007c-4ff1-bcf5-0351a8989353
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),diffiehellman exchang dhke,way key,1,0.0,2019.0,,d7c0c124-007c-4ff1-bcf5-0351a8989353
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),diffiehellman exchang dhke,protocol protocol,1,0.0,2019.0,,d7c0c124-007c-4ff1-bcf5-0351a8989353
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),diffiehellman exchang dhke,way key parti,1,0.0,2019.0,,d7c0c124-007c-4ff1-bcf5-0351a8989353
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),diffiehellman exchang dhke,dhke protocol,1,0.0,2019.0,,d7c0c124-007c-4ff1-bcf5-0351a8989353
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),diffiehellman exchang dhke,key parti,1,0.0,2019.0,,d7c0c124-007c-4ff1-bcf5-0351a8989353
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),diffiehellman exchang dhke,protocol way key,1,0.0,2019.0,,d7c0c124-007c-4ff1-bcf5-0351a8989353
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),diffiehellman exchang dhke,dhke protocol exchang,1,0.0,2019.0,,d7c0c124-007c-4ff1-bcf5-0351a8989353
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),diffiehellman exchang dhke,exchang protocol way,1,0.0,2019.0,,d7c0c124-007c-4ff1-bcf5-0351a8989353
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),diffiehellman exchang dhke,exchang dhke protocol,1,0.0,2019.0,,d7c0c124-007c-4ff1-bcf5-0351a8989353
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),diffiehellman exchang dhke,protocol way,1,0.0,2019.0,,d7c0c124-007c-4ff1-bcf5-0351a8989353
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),exchang dhke protocol,way key,1,0.0,2019.0,,d7c0c124-007c-4ff1-bcf5-0351a8989353
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),exchang dhke protocol,protocol protocol,1,0.0,2019.0,,d7c0c124-007c-4ff1-bcf5-0351a8989353
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),exchang dhke protocol,way key parti,1,0.0,2019.0,,d7c0c124-007c-4ff1-bcf5-0351a8989353
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),exchang dhke protocol,dhke protocol,1,0.0,2019.0,,d7c0c124-007c-4ff1-bcf5-0351a8989353
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),exchang dhke protocol,key parti,1,0.0,2019.0,,d7c0c124-007c-4ff1-bcf5-0351a8989353
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),exchang dhke protocol,protocol way key,1,0.0,2019.0,,d7c0c124-007c-4ff1-bcf5-0351a8989353
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),exchang dhke protocol,dhke protocol exchang,1,0.0,2019.0,,d7c0c124-007c-4ff1-bcf5-0351a8989353
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),exchang dhke protocol,diffiehellman exchang dhke,1,0.0,2019.0,,d7c0c124-007c-4ff1-bcf5-0351a8989353
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),exchang dhke protocol,exchang protocol way,1,0.0,2019.0,,d7c0c124-007c-4ff1-bcf5-0351a8989353
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),exchang dhke protocol,protocol way,1,0.0,2019.0,,d7c0c124-007c-4ff1-bcf5-0351a8989353
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),dhke protocol exchang,way key,1,0.0,2019.0,,d7c0c124-007c-4ff1-bcf5-0351a8989353
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),dhke protocol exchang,protocol protocol,1,0.0,2019.0,,d7c0c124-007c-4ff1-bcf5-0351a8989353
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),dhke protocol exchang,way key parti,1,0.0,2019.0,,d7c0c124-007c-4ff1-bcf5-0351a8989353
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),dhke protocol exchang,dhke protocol,1,0.0,2019.0,,d7c0c124-007c-4ff1-bcf5-0351a8989353
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),dhke protocol exchang,key parti,1,0.0,2019.0,,d7c0c124-007c-4ff1-bcf5-0351a8989353
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),dhke protocol exchang,protocol way key,1,0.0,2019.0,,d7c0c124-007c-4ff1-bcf5-0351a8989353
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),dhke protocol exchang,diffiehellman exchang dhke,1,0.0,2019.0,,d7c0c124-007c-4ff1-bcf5-0351a8989353
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),dhke protocol exchang,exchang protocol way,1,0.0,2019.0,,d7c0c124-007c-4ff1-bcf5-0351a8989353
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),dhke protocol exchang,exchang dhke protocol,1,0.0,2019.0,,d7c0c124-007c-4ff1-bcf5-0351a8989353
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),dhke protocol exchang,protocol way,1,0.0,2019.0,,d7c0c124-007c-4ff1-bcf5-0351a8989353
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),exchang protocol way,way key,1,0.0,2019.0,,d7c0c124-007c-4ff1-bcf5-0351a8989353
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),exchang protocol way,protocol protocol,1,0.0,2019.0,,d7c0c124-007c-4ff1-bcf5-0351a8989353
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),exchang protocol way,way key parti,1,0.0,2019.0,,d7c0c124-007c-4ff1-bcf5-0351a8989353
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),exchang protocol way,dhke protocol,1,0.0,2019.0,,d7c0c124-007c-4ff1-bcf5-0351a8989353
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),exchang protocol way,key parti,1,0.0,2019.0,,d7c0c124-007c-4ff1-bcf5-0351a8989353
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),exchang protocol way,protocol way key,1,0.0,2019.0,,d7c0c124-007c-4ff1-bcf5-0351a8989353
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),exchang protocol way,dhke protocol exchang,1,0.0,2019.0,,d7c0c124-007c-4ff1-bcf5-0351a8989353
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),exchang protocol way,diffiehellman exchang dhke,1,0.0,2019.0,,d7c0c124-007c-4ff1-bcf5-0351a8989353
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),exchang protocol way,exchang dhke protocol,1,0.0,2019.0,,d7c0c124-007c-4ff1-bcf5-0351a8989353
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),exchang protocol way,protocol way,1,0.0,2019.0,,d7c0c124-007c-4ff1-bcf5-0351a8989353
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),way key,protocol protocol,1,0.0,2019.0,,d7c0c124-007c-4ff1-bcf5-0351a8989353
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),way key,way key parti,1,0.0,2019.0,,d7c0c124-007c-4ff1-bcf5-0351a8989353
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),way key,dhke protocol,1,0.0,2019.0,,d7c0c124-007c-4ff1-bcf5-0351a8989353
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),way key,key parti,1,0.0,2019.0,,d7c0c124-007c-4ff1-bcf5-0351a8989353
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),way key,protocol way key,1,0.0,2019.0,,d7c0c124-007c-4ff1-bcf5-0351a8989353
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),way key,dhke protocol exchang,1,0.0,2019.0,,d7c0c124-007c-4ff1-bcf5-0351a8989353
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),way key,diffiehellman exchang dhke,1,0.0,2019.0,,d7c0c124-007c-4ff1-bcf5-0351a8989353
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),way key,exchang protocol way,1,0.0,2019.0,,d7c0c124-007c-4ff1-bcf5-0351a8989353
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),way key,exchang dhke protocol,1,0.0,2019.0,,d7c0c124-007c-4ff1-bcf5-0351a8989353
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),way key,protocol way,1,0.0,2019.0,,d7c0c124-007c-4ff1-bcf5-0351a8989353
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),dhke protocol,way key,1,0.0,2019.0,,d7c0c124-007c-4ff1-bcf5-0351a8989353
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),dhke protocol,protocol protocol,1,0.0,2019.0,,d7c0c124-007c-4ff1-bcf5-0351a8989353
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),dhke protocol,way key parti,1,0.0,2019.0,,d7c0c124-007c-4ff1-bcf5-0351a8989353
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),dhke protocol,key parti,1,0.0,2019.0,,d7c0c124-007c-4ff1-bcf5-0351a8989353
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),dhke protocol,protocol way key,1,0.0,2019.0,,d7c0c124-007c-4ff1-bcf5-0351a8989353
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),dhke protocol,dhke protocol exchang,1,0.0,2019.0,,d7c0c124-007c-4ff1-bcf5-0351a8989353
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),dhke protocol,diffiehellman exchang dhke,1,0.0,2019.0,,d7c0c124-007c-4ff1-bcf5-0351a8989353
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),dhke protocol,exchang protocol way,1,0.0,2019.0,,d7c0c124-007c-4ff1-bcf5-0351a8989353
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),dhke protocol,exchang dhke protocol,1,0.0,2019.0,,d7c0c124-007c-4ff1-bcf5-0351a8989353
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),dhke protocol,protocol way,1,0.0,2019.0,,d7c0c124-007c-4ff1-bcf5-0351a8989353
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),protocol way,way key,1,0.0,2019.0,,d7c0c124-007c-4ff1-bcf5-0351a8989353
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),protocol way,protocol protocol,1,0.0,2019.0,,d7c0c124-007c-4ff1-bcf5-0351a8989353
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),protocol way,way key parti,1,0.0,2019.0,,d7c0c124-007c-4ff1-bcf5-0351a8989353
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),protocol way,dhke protocol,1,0.0,2019.0,,d7c0c124-007c-4ff1-bcf5-0351a8989353
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),protocol way,key parti,1,0.0,2019.0,,d7c0c124-007c-4ff1-bcf5-0351a8989353
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),protocol way,protocol way key,1,0.0,2019.0,,d7c0c124-007c-4ff1-bcf5-0351a8989353
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),protocol way,dhke protocol exchang,1,0.0,2019.0,,d7c0c124-007c-4ff1-bcf5-0351a8989353
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),protocol way,diffiehellman exchang dhke,1,0.0,2019.0,,d7c0c124-007c-4ff1-bcf5-0351a8989353
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),protocol way,exchang protocol way,1,0.0,2019.0,,d7c0c124-007c-4ff1-bcf5-0351a8989353
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),protocol way,exchang dhke protocol,1,0.0,2019.0,,d7c0c124-007c-4ff1-bcf5-0351a8989353
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),protocol way key,way key,1,0.0,2019.0,,d7c0c124-007c-4ff1-bcf5-0351a8989353
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),protocol way key,protocol protocol,1,0.0,2019.0,,d7c0c124-007c-4ff1-bcf5-0351a8989353
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),protocol way key,way key parti,1,0.0,2019.0,,d7c0c124-007c-4ff1-bcf5-0351a8989353
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),protocol way key,dhke protocol,1,0.0,2019.0,,d7c0c124-007c-4ff1-bcf5-0351a8989353
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),protocol way key,key parti,1,0.0,2019.0,,d7c0c124-007c-4ff1-bcf5-0351a8989353
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),protocol way key,dhke protocol exchang,1,0.0,2019.0,,d7c0c124-007c-4ff1-bcf5-0351a8989353
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),protocol way key,diffiehellman exchang dhke,1,0.0,2019.0,,d7c0c124-007c-4ff1-bcf5-0351a8989353
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),protocol way key,exchang protocol way,1,0.0,2019.0,,d7c0c124-007c-4ff1-bcf5-0351a8989353
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),protocol way key,exchang dhke protocol,1,0.0,2019.0,,d7c0c124-007c-4ff1-bcf5-0351a8989353
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),protocol way key,protocol way,1,0.0,2019.0,,d7c0c124-007c-4ff1-bcf5-0351a8989353
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),interfer power,toler spectrum,1,0.0,2011.0,,612ef1e2-f9a5-4872-b522-271f9d438414
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),interfer power,spectrum system,1,0.0,2011.0,,612ef1e2-f9a5-4872-b522-271f9d438414
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),interfer power,transmit power,1,0.0,2011.0,,612ef1e2-f9a5-4872-b522-271f9d438414
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),interfer power,peak interfer,1,0.0,2011.0,,ea4cd716-9f4a-47f4-94fe-796b821e9cb8
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),interfer power,paper outag,1,0.0,2011.0,,ea4cd716-9f4a-47f4-94fe-796b821e9cb8
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),interfer power,power radio,1,0.0,2011.0,,ea4cd716-9f4a-47f4-94fe-796b821e9cb8
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),interfer power,peak interfer power,1,0.0,2011.0,,ea4cd716-9f4a-47f4-94fe-796b821e9cb8
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),interfer power,interfer power radio,1,0.0,2011.0,,ea4cd716-9f4a-47f4-94fe-796b821e9cb8
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),toler spectrum,interfer power,1,0.0,2011.0,,612ef1e2-f9a5-4872-b522-271f9d438414
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),toler spectrum,spectrum system,1,0.0,2011.0,,612ef1e2-f9a5-4872-b522-271f9d438414
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),toler spectrum,transmit power,1,0.0,2011.0,,612ef1e2-f9a5-4872-b522-271f9d438414
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),spectrum system,toler spectrum,1,0.0,2011.0,,612ef1e2-f9a5-4872-b522-271f9d438414
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),spectrum system,interfer power,1,0.0,2011.0,,612ef1e2-f9a5-4872-b522-271f9d438414
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),spectrum system,transmit power,1,0.0,2011.0,,612ef1e2-f9a5-4872-b522-271f9d438414
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),transmit power,toler spectrum,1,0.0,2011.0,,612ef1e2-f9a5-4872-b522-271f9d438414
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),transmit power,interfer power,1,0.0,2011.0,,612ef1e2-f9a5-4872-b522-271f9d438414
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),transmit power,spectrum system,1,0.0,2011.0,,612ef1e2-f9a5-4872-b522-271f9d438414
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),peak interfer,paper outag,1,0.0,2011.0,,ea4cd716-9f4a-47f4-94fe-796b821e9cb8
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),peak interfer,power radio,1,0.0,2011.0,,ea4cd716-9f4a-47f4-94fe-796b821e9cb8
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),peak interfer,peak interfer power,1,0.0,2011.0,,ea4cd716-9f4a-47f4-94fe-796b821e9cb8
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),peak interfer,interfer power radio,1,0.0,2011.0,,ea4cd716-9f4a-47f4-94fe-796b821e9cb8
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),peak interfer,interfer power,1,0.0,2011.0,,ea4cd716-9f4a-47f4-94fe-796b821e9cb8
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),paper outag,peak interfer,1,0.0,2011.0,,ea4cd716-9f4a-47f4-94fe-796b821e9cb8
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),paper outag,power radio,1,0.0,2011.0,,ea4cd716-9f4a-47f4-94fe-796b821e9cb8
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),paper outag,peak interfer power,1,0.0,2011.0,,ea4cd716-9f4a-47f4-94fe-796b821e9cb8
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),paper outag,interfer power radio,1,0.0,2011.0,,ea4cd716-9f4a-47f4-94fe-796b821e9cb8
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),paper outag,interfer power,1,0.0,2011.0,,ea4cd716-9f4a-47f4-94fe-796b821e9cb8
