domain,node,neighbor,weight,node_year,neighbor_year,node_paper_id,neighbor_paper_id
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),convert system,voltag gain,1,0.0,2017.0,,25bae987-c319-4e0c-945e-f4b58507d518
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),paper perform,film solar,1,0.0,2016.0,,92573aaa-d987-4ae0-ab44-c6b7ba58fa10
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),paper perform,czt film,1,0.0,2016.0,,ee61cdac-16aa-47e9-9f2c-1f325b628dfa
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),paper perform,czt film solar,1,0.0,2016.0,,ee61cdac-16aa-47e9-9f2c-1f325b628dfa
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),czt film solar,film solar,1,0.0,2016.0,,ee61cdac-16aa-47e9-9f2c-1f325b628dfa
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),czt film solar,solar cell,1,0.0,2016.0,,ee61cdac-16aa-47e9-9f2c-1f325b628dfa
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),czt film solar,paper perform,1,0.0,2016.0,,ee61cdac-16aa-47e9-9f2c-1f325b628dfa
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),czt film solar,czt film,1,0.0,2016.0,,ee61cdac-16aa-47e9-9f2c-1f325b628dfa
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),czt film solar,film solar cell,1,0.0,2016.0,,ee61cdac-16aa-47e9-9f2c-1f325b628dfa
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),czt film,film solar,1,0.0,2016.0,,ee61cdac-16aa-47e9-9f2c-1f325b628dfa
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),czt film,solar cell,1,0.0,2016.0,,ee61cdac-16aa-47e9-9f2c-1f325b628dfa
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),czt film,paper perform,1,0.0,2016.0,,ee61cdac-16aa-47e9-9f2c-1f325b628dfa
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),czt film,czt film solar,1,0.0,2016.0,,ee61cdac-16aa-47e9-9f2c-1f325b628dfa
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),czt film,film solar cell,1,0.0,2016.0,,ee61cdac-16aa-47e9-9f2c-1f325b628dfa
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),czt solar cell,czt solar,1,0.0,2017.0,,3834e7fc-8c54-4f28-ac44-7d95637d7726
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),czt solar cell,solar cell,1,0.0,2017.0,,3834e7fc-8c54-4f28-ac44-7d95637d7726
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),czt solar,czt solar cell,1,0.0,2017.0,,3834e7fc-8c54-4f28-ac44-7d95637d7726
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),czt solar,solar cell,1,0.0,2017.0,,3834e7fc-8c54-4f28-ac44-7d95637d7726
Cryptography and Security(85.24%) | Computation and Language(81.52%) | Mathematical Software(79.55%),convert convert hysteresi,sepic inductor convert,1,0.0,2018.0,,92cf1839-4f62-43ed-83ba-278b20710793
Cryptography and Security(85.24%) | Computation and Language(81.52%) | Mathematical Software(79.55%),convert convert hysteresi,paper studi sepic,1,0.0,2018.0,,92cf1839-4f62-43ed-83ba-278b20710793
Cryptography and Security(85.24%) | Computation and Language(81.52%) | Mathematical Software(79.55%),convert convert hysteresi,inductor convert convert,1,0.0,2018.0,,92cf1839-4f62-43ed-83ba-278b20710793
Cryptography and Security(85.24%) | Computation and Language(81.52%) | Mathematical Software(79.55%),paper studi sepic,convert convert hysteresi,1,0.0,2018.0,,92cf1839-4f62-43ed-83ba-278b20710793
Cryptography and Security(85.24%) | Computation and Language(81.52%) | Mathematical Software(79.55%),paper studi sepic,sepic inductor convert,1,0.0,2018.0,,92cf1839-4f62-43ed-83ba-278b20710793
Cryptography and Security(85.24%) | Computation and Language(81.52%) | Mathematical Software(79.55%),paper studi sepic,inductor convert convert,1,0.0,2018.0,,92cf1839-4f62-43ed-83ba-278b20710793
Cryptography and Security(85.24%) | Computation and Language(81.52%) | Mathematical Software(79.55%),inductor convert convert,convert convert hysteresi,1,0.0,2018.0,,92cf1839-4f62-43ed-83ba-278b20710793
Cryptography and Security(85.24%) | Computation and Language(81.52%) | Mathematical Software(79.55%),inductor convert convert,sepic inductor convert,1,0.0,2018.0,,92cf1839-4f62-43ed-83ba-278b20710793
Cryptography and Security(85.24%) | Computation and Language(81.52%) | Mathematical Software(79.55%),inductor convert convert,paper studi sepic,1,0.0,2018.0,,92cf1839-4f62-43ed-83ba-278b20710793
Cryptography and Security(85.24%) | Computation and Language(81.52%) | Mathematical Software(79.55%),inductor convert convert,algorithm algorithm,1,0.0,2019.0,,4bf6cceb-f791-49af-9e63-7adb4d99941b
Cryptography and Security(85.24%) | Computation and Language(81.52%) | Mathematical Software(79.55%),inductor convert convert,sepic inductor,1,0.0,2019.0,,6db006fb-9b77-4ead-8f72-b3fe8bdfb995
Cryptography and Security(85.24%) | Computation and Language(81.52%) | Mathematical Software(79.55%),inductor convert convert,control sepic convert,1,0.0,2019.0,,6db006fb-9b77-4ead-8f72-b3fe8bdfb995
Cryptography and Security(85.24%) | Computation and Language(81.52%) | Mathematical Software(79.55%),inductor convert convert,stabil sepic,1,0.0,2019.0,,6db006fb-9b77-4ead-8f72-b3fe8bdfb995
Cryptography and Security(85.24%) | Computation and Language(81.52%) | Mathematical Software(79.55%),inductor convert convert,paper studi,1,0.0,2019.0,,6db006fb-9b77-4ead-8f72-b3fe8bdfb995
Cryptography and Security(85.24%) | Computation and Language(81.52%) | Mathematical Software(79.55%),inductor convert convert,inductor convert,1,0.0,2019.0,,6db006fb-9b77-4ead-8f72-b3fe8bdfb995
Cryptography and Security(85.24%) | Computation and Language(81.52%) | Mathematical Software(79.55%),sepic inductor convert,convert convert hysteresi,1,0.0,2018.0,,92cf1839-4f62-43ed-83ba-278b20710793
Cryptography and Security(85.24%) | Computation and Language(81.52%) | Mathematical Software(79.55%),sepic inductor convert,paper studi sepic,1,0.0,2018.0,,92cf1839-4f62-43ed-83ba-278b20710793
Cryptography and Security(85.24%) | Computation and Language(81.52%) | Mathematical Software(79.55%),sepic inductor convert,inductor convert convert,1,0.0,2018.0,,92cf1839-4f62-43ed-83ba-278b20710793
Cryptography and Security(85.24%) | Computation and Language(81.52%) | Mathematical Software(79.55%),sepic inductor convert,algorithm algorithm,1,0.0,2019.0,,4bf6cceb-f791-49af-9e63-7adb4d99941b
Cryptography and Security(85.24%) | Computation and Language(81.52%) | Mathematical Software(79.55%),sepic inductor convert,sepic inductor,1,0.0,2019.0,,6db006fb-9b77-4ead-8f72-b3fe8bdfb995
Cryptography and Security(85.24%) | Computation and Language(81.52%) | Mathematical Software(79.55%),sepic inductor convert,control sepic convert,1,0.0,2019.0,,6db006fb-9b77-4ead-8f72-b3fe8bdfb995
Cryptography and Security(85.24%) | Computation and Language(81.52%) | Mathematical Software(79.55%),sepic inductor convert,stabil sepic,1,0.0,2019.0,,6db006fb-9b77-4ead-8f72-b3fe8bdfb995
Cryptography and Security(85.24%) | Computation and Language(81.52%) | Mathematical Software(79.55%),sepic inductor convert,paper studi,1,0.0,2019.0,,6db006fb-9b77-4ead-8f72-b3fe8bdfb995
Cryptography and Security(85.24%) | Computation and Language(81.52%) | Mathematical Software(79.55%),sepic inductor convert,inductor convert,1,0.0,2019.0,,6db006fb-9b77-4ead-8f72-b3fe8bdfb995
Cryptography and Security(85.24%) | Computation and Language(81.52%) | Mathematical Software(79.55%),algorithm algorithm,sepic inductor convert,1,0.0,2019.0,,4bf6cceb-f791-49af-9e63-7adb4d99941b
Cryptography and Security(85.24%) | Computation and Language(81.52%) | Mathematical Software(79.55%),algorithm algorithm,inductor convert convert,1,0.0,2019.0,,4bf6cceb-f791-49af-9e63-7adb4d99941b
Cryptography and Security(85.24%) | Computation and Language(81.52%) | Mathematical Software(79.55%),stabil sepic,inductor convert convert,1,0.0,2019.0,,6db006fb-9b77-4ead-8f72-b3fe8bdfb995
Cryptography and Security(85.24%) | Computation and Language(81.52%) | Mathematical Software(79.55%),stabil sepic,sepic inductor,1,0.0,2019.0,,6db006fb-9b77-4ead-8f72-b3fe8bdfb995
Cryptography and Security(85.24%) | Computation and Language(81.52%) | Mathematical Software(79.55%),stabil sepic,sepic inductor convert,1,0.0,2019.0,,6db006fb-9b77-4ead-8f72-b3fe8bdfb995
Cryptography and Security(85.24%) | Computation and Language(81.52%) | Mathematical Software(79.55%),stabil sepic,control sepic convert,1,0.0,2019.0,,6db006fb-9b77-4ead-8f72-b3fe8bdfb995
Cryptography and Security(85.24%) | Computation and Language(81.52%) | Mathematical Software(79.55%),stabil sepic,paper studi,1,0.0,2019.0,,6db006fb-9b77-4ead-8f72-b3fe8bdfb995
Cryptography and Security(85.24%) | Computation and Language(81.52%) | Mathematical Software(79.55%),stabil sepic,inductor convert,1,0.0,2019.0,,6db006fb-9b77-4ead-8f72-b3fe8bdfb995
Cryptography and Security(85.24%) | Computation and Language(81.52%) | Mathematical Software(79.55%),paper studi,inductor convert convert,1,0.0,2019.0,,6db006fb-9b77-4ead-8f72-b3fe8bdfb995
Cryptography and Security(85.24%) | Computation and Language(81.52%) | Mathematical Software(79.55%),paper studi,sepic inductor,1,0.0,2019.0,,6db006fb-9b77-4ead-8f72-b3fe8bdfb995
Cryptography and Security(85.24%) | Computation and Language(81.52%) | Mathematical Software(79.55%),paper studi,sepic inductor convert,1,0.0,2019.0,,6db006fb-9b77-4ead-8f72-b3fe8bdfb995
Cryptography and Security(85.24%) | Computation and Language(81.52%) | Mathematical Software(79.55%),paper studi,control sepic convert,1,0.0,2019.0,,6db006fb-9b77-4ead-8f72-b3fe8bdfb995
Cryptography and Security(85.24%) | Computation and Language(81.52%) | Mathematical Software(79.55%),paper studi,stabil sepic,1,0.0,2019.0,,6db006fb-9b77-4ead-8f72-b3fe8bdfb995
Cryptography and Security(85.24%) | Computation and Language(81.52%) | Mathematical Software(79.55%),paper studi,inductor convert,1,0.0,2019.0,,6db006fb-9b77-4ead-8f72-b3fe8bdfb995
Cryptography and Security(85.24%) | Computation and Language(81.52%) | Mathematical Software(79.55%),inductor convert,inductor convert convert,1,0.0,2019.0,,6db006fb-9b77-4ead-8f72-b3fe8bdfb995
Cryptography and Security(85.24%) | Computation and Language(81.52%) | Mathematical Software(79.55%),inductor convert,sepic inductor,1,0.0,2019.0,,6db006fb-9b77-4ead-8f72-b3fe8bdfb995
Cryptography and Security(85.24%) | Computation and Language(81.52%) | Mathematical Software(79.55%),inductor convert,sepic inductor convert,1,0.0,2019.0,,6db006fb-9b77-4ead-8f72-b3fe8bdfb995
Cryptography and Security(85.24%) | Computation and Language(81.52%) | Mathematical Software(79.55%),inductor convert,control sepic convert,1,0.0,2019.0,,6db006fb-9b77-4ead-8f72-b3fe8bdfb995
Cryptography and Security(85.24%) | Computation and Language(81.52%) | Mathematical Software(79.55%),inductor convert,stabil sepic,1,0.0,2019.0,,6db006fb-9b77-4ead-8f72-b3fe8bdfb995
Cryptography and Security(85.24%) | Computation and Language(81.52%) | Mathematical Software(79.55%),inductor convert,paper studi,1,0.0,2019.0,,6db006fb-9b77-4ead-8f72-b3fe8bdfb995
Cryptography and Security(85.24%) | Computation and Language(81.52%) | Mathematical Software(79.55%),sepic inductor,inductor convert convert,1,0.0,2019.0,,6db006fb-9b77-4ead-8f72-b3fe8bdfb995
Cryptography and Security(85.24%) | Computation and Language(81.52%) | Mathematical Software(79.55%),sepic inductor,sepic inductor convert,1,0.0,2019.0,,6db006fb-9b77-4ead-8f72-b3fe8bdfb995
Cryptography and Security(85.24%) | Computation and Language(81.52%) | Mathematical Software(79.55%),sepic inductor,control sepic convert,1,0.0,2019.0,,6db006fb-9b77-4ead-8f72-b3fe8bdfb995
Cryptography and Security(85.24%) | Computation and Language(81.52%) | Mathematical Software(79.55%),sepic inductor,stabil sepic,1,0.0,2019.0,,6db006fb-9b77-4ead-8f72-b3fe8bdfb995
Cryptography and Security(85.24%) | Computation and Language(81.52%) | Mathematical Software(79.55%),sepic inductor,paper studi,1,0.0,2019.0,,6db006fb-9b77-4ead-8f72-b3fe8bdfb995
Cryptography and Security(85.24%) | Computation and Language(81.52%) | Mathematical Software(79.55%),sepic inductor,inductor convert,1,0.0,2019.0,,6db006fb-9b77-4ead-8f72-b3fe8bdfb995
Cryptography and Security(85.24%) | Computation and Language(81.52%) | Mathematical Software(79.55%),control sepic convert,inductor convert convert,1,0.0,2019.0,,6db006fb-9b77-4ead-8f72-b3fe8bdfb995
Cryptography and Security(85.24%) | Computation and Language(81.52%) | Mathematical Software(79.55%),control sepic convert,sepic inductor,1,0.0,2019.0,,6db006fb-9b77-4ead-8f72-b3fe8bdfb995
Cryptography and Security(85.24%) | Computation and Language(81.52%) | Mathematical Software(79.55%),control sepic convert,sepic inductor convert,1,0.0,2019.0,,6db006fb-9b77-4ead-8f72-b3fe8bdfb995
Cryptography and Security(85.24%) | Computation and Language(81.52%) | Mathematical Software(79.55%),control sepic convert,stabil sepic,1,0.0,2019.0,,6db006fb-9b77-4ead-8f72-b3fe8bdfb995
Cryptography and Security(85.24%) | Computation and Language(81.52%) | Mathematical Software(79.55%),control sepic convert,paper studi,1,0.0,2019.0,,6db006fb-9b77-4ead-8f72-b3fe8bdfb995
Cryptography and Security(85.24%) | Computation and Language(81.52%) | Mathematical Software(79.55%),control sepic convert,inductor convert,1,0.0,2019.0,,6db006fb-9b77-4ead-8f72-b3fe8bdfb995
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),design simul,paper design simul,1,0.0,2019.0,,b4c3934e-bd76-4a0a-8bc8-cd8c02298243
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),design simul,speed control,1,0.0,2019.0,,b4c3934e-bd76-4a0a-8bc8-cd8c02298243
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),design simul,paper design,1,0.0,2019.0,,b4c3934e-bd76-4a0a-8bc8-cd8c02298243
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),speed control,paper design simul,1,0.0,2019.0,,b4c3934e-bd76-4a0a-8bc8-cd8c02298243
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),speed control,paper design,1,0.0,2019.0,,b4c3934e-bd76-4a0a-8bc8-cd8c02298243
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),speed control,design simul,1,0.0,2019.0,,b4c3934e-bd76-4a0a-8bc8-cd8c02298243
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),motor power,object paper,1,0.0,2019.0,,6c859808-38b6-4db4-b2b0-d5ad709861c1
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),motor power,paper design,1,0.0,2019.0,,6c859808-38b6-4db4-b2b0-d5ad709861c1
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),motor power,power point,1,0.0,2019.0,,6c859808-38b6-4db4-b2b0-d5ad709861c1
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),object paper,water system,1,0.0,2017.0,,b981b08c-3df3-475f-ab0f-6d4605606e80
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),object paper,motor power,1,0.0,2019.0,,6c859808-38b6-4db4-b2b0-d5ad709861c1
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),object paper,paper design,1,0.0,2019.0,,6c859808-38b6-4db4-b2b0-d5ad709861c1
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),object paper,power point,1,0.0,2019.0,,6c859808-38b6-4db4-b2b0-d5ad709861c1
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),water system,object paper,1,0.0,2017.0,,b981b08c-3df3-475f-ab0f-6d4605606e80
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),paper design,motor power,1,0.0,2019.0,,6c859808-38b6-4db4-b2b0-d5ad709861c1
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),paper design,object paper,1,0.0,2019.0,,6c859808-38b6-4db4-b2b0-d5ad709861c1
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),paper design,power point,1,0.0,2019.0,,6c859808-38b6-4db4-b2b0-d5ad709861c1
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),paper design,paper design simul,1,0.0,2019.0,,b4c3934e-bd76-4a0a-8bc8-cd8c02298243
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),paper design,speed control,1,0.0,2019.0,,b4c3934e-bd76-4a0a-8bc8-cd8c02298243
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),paper design,design simul,1,0.0,2019.0,,b4c3934e-bd76-4a0a-8bc8-cd8c02298243
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),power point,motor power,1,0.0,2019.0,,6c859808-38b6-4db4-b2b0-d5ad709861c1
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),power point,object paper,1,0.0,2019.0,,6c859808-38b6-4db4-b2b0-d5ad709861c1
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),power point,paper design,1,0.0,2019.0,,6c859808-38b6-4db4-b2b0-d5ad709861c1
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),paper design simul,speed control,1,0.0,2019.0,,b4c3934e-bd76-4a0a-8bc8-cd8c02298243
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),paper design simul,paper design,1,0.0,2019.0,,b4c3934e-bd76-4a0a-8bc8-cd8c02298243
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),paper design simul,design simul,1,0.0,2019.0,,b4c3934e-bd76-4a0a-8bc8-cd8c02298243
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),pfc boost convert,power qualiti power,1,0.0,2018.0,,b82fcdc9-49d4-491f-b7d4-be74a7536917
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),pfc boost convert,power factor power,1,0.0,2018.0,,b82fcdc9-49d4-491f-b7d4-be74a7536917
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),pfc boost convert,boost convert input,1,0.0,2018.0,,b82fcdc9-49d4-491f-b7d4-be74a7536917
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),pfc boost convert,singlephas acdc,1,0.0,2018.0,,b82fcdc9-49d4-491f-b7d4-be74a7536917
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),singlephas acdc,convert convers,1,0.0,2015.0,,ee297bb0-7ffd-42aa-8ca1-7a1932c1d0b2
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),singlephas acdc,pfc boost convert,1,0.0,2018.0,,b82fcdc9-49d4-491f-b7d4-be74a7536917
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),singlephas acdc,power qualiti power,1,0.0,2018.0,,b82fcdc9-49d4-491f-b7d4-be74a7536917
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),singlephas acdc,power factor power,1,0.0,2018.0,,b82fcdc9-49d4-491f-b7d4-be74a7536917
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),singlephas acdc,boost convert input,1,0.0,2018.0,,b82fcdc9-49d4-491f-b7d4-be74a7536917
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),convert convers,singlephas acdc,1,0.0,2015.0,,ee297bb0-7ffd-42aa-8ca1-7a1932c1d0b2
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),boost convert input,pfc boost convert,1,0.0,2018.0,,b82fcdc9-49d4-491f-b7d4-be74a7536917
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),boost convert input,power qualiti power,1,0.0,2018.0,,b82fcdc9-49d4-491f-b7d4-be74a7536917
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),boost convert input,power factor power,1,0.0,2018.0,,b82fcdc9-49d4-491f-b7d4-be74a7536917
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),boost convert input,singlephas acdc,1,0.0,2018.0,,b82fcdc9-49d4-491f-b7d4-be74a7536917
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),power qualiti power,pfc boost convert,1,0.0,2018.0,,b82fcdc9-49d4-491f-b7d4-be74a7536917
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),power qualiti power,power factor power,1,0.0,2018.0,,b82fcdc9-49d4-491f-b7d4-be74a7536917
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),power qualiti power,boost convert input,1,0.0,2018.0,,b82fcdc9-49d4-491f-b7d4-be74a7536917
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),power qualiti power,singlephas acdc,1,0.0,2018.0,,b82fcdc9-49d4-491f-b7d4-be74a7536917
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),power factor power,pfc boost convert,1,0.0,2018.0,,b82fcdc9-49d4-491f-b7d4-be74a7536917
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),power factor power,power qualiti power,1,0.0,2018.0,,b82fcdc9-49d4-491f-b7d4-be74a7536917
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),power factor power,boost convert input,1,0.0,2018.0,,b82fcdc9-49d4-491f-b7d4-be74a7536917
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),power factor power,singlephas acdc,1,0.0,2018.0,,b82fcdc9-49d4-491f-b7d4-be74a7536917
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),practic bangladesh,studi analyz,1,0.0,2014.0,,e57dca3a-835c-44c7-80a2-07e13b2244c0
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),practic bangladesh,exposur radiat,1,0.0,2014.0,,e57dca3a-835c-44c7-80a2-07e13b2244c0
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),practic bangladesh,radiat cardiolog,1,0.0,2014.0,,e57dca3a-835c-44c7-80a2-07e13b2244c0
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),practic bangladesh,object studi,1,0.0,2014.0,,e57dca3a-835c-44c7-80a2-07e13b2244c0
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),exposur radiat,studi analyz,1,0.0,2014.0,,e57dca3a-835c-44c7-80a2-07e13b2244c0
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),exposur radiat,practic bangladesh,1,0.0,2014.0,,e57dca3a-835c-44c7-80a2-07e13b2244c0
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),exposur radiat,radiat cardiolog,1,0.0,2014.0,,e57dca3a-835c-44c7-80a2-07e13b2244c0
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),exposur radiat,object studi,1,0.0,2014.0,,e57dca3a-835c-44c7-80a2-07e13b2244c0
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),studi analyz,exposur radiat,1,0.0,2014.0,,e57dca3a-835c-44c7-80a2-07e13b2244c0
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),studi analyz,practic bangladesh,1,0.0,2014.0,,e57dca3a-835c-44c7-80a2-07e13b2244c0
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),studi analyz,radiat cardiolog,1,0.0,2014.0,,e57dca3a-835c-44c7-80a2-07e13b2244c0
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),studi analyz,object studi,1,0.0,2014.0,,e57dca3a-835c-44c7-80a2-07e13b2244c0
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),radiat cardiolog,studi analyz,1,0.0,2014.0,,e57dca3a-835c-44c7-80a2-07e13b2244c0
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),radiat cardiolog,exposur radiat,1,0.0,2014.0,,e57dca3a-835c-44c7-80a2-07e13b2244c0
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),radiat cardiolog,practic bangladesh,1,0.0,2014.0,,e57dca3a-835c-44c7-80a2-07e13b2244c0
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),radiat cardiolog,object studi,1,0.0,2014.0,,e57dca3a-835c-44c7-80a2-07e13b2244c0
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),object studi,studi analyz,1,0.0,2014.0,,e57dca3a-835c-44c7-80a2-07e13b2244c0
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),object studi,exposur radiat,1,0.0,2014.0,,e57dca3a-835c-44c7-80a2-07e13b2244c0
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),object studi,practic bangladesh,1,0.0,2014.0,,e57dca3a-835c-44c7-80a2-07e13b2244c0
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),object studi,radiat cardiolog,1,0.0,2014.0,,e57dca3a-835c-44c7-80a2-07e13b2244c0
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),paper locat,gazipur bangladesh,1,0.0,2011.0,,68e303fc-d5f2-428c-8691-dbb92693b30b
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),paper locat,univers technolog,1,0.0,2011.0,,68e303fc-d5f2-428c-8691-dbb92693b30b
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),paper locat,panel paper,1,0.0,2011.0,,68e303fc-d5f2-428c-8691-dbb92693b30b
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),univers technolog,paper locat,1,0.0,2011.0,,68e303fc-d5f2-428c-8691-dbb92693b30b
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),univers technolog,gazipur bangladesh,1,0.0,2011.0,,68e303fc-d5f2-428c-8691-dbb92693b30b
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),univers technolog,panel paper,1,0.0,2011.0,,68e303fc-d5f2-428c-8691-dbb92693b30b
