domain,node,neighbor,weight,node_year,neighbor_year,node_paper_id,neighbor_paper_id
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),convers transmiss line,acdc transmiss system,1,0.0,2017.0,,495be4d8-ad97-47b3-8c16-d5f987f78ac3
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),power system,system stabil power,1,0.0,2014.0,,4d9bebfc-912d-4bad-80fc-d082f72c90e2
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),power system,system stabil,1,0.0,2014.0,,4d9bebfc-912d-4bad-80fc-d082f72c90e2
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),power system,system system,1,0.0,2014.0,,4d9bebfc-912d-4bad-80fc-d082f72c90e2
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),power system,stabil power,1,0.0,2014.0,,4d9bebfc-912d-4bad-80fc-d082f72c90e2
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),power system,system inconveni,1,0.0,2016.0,,43c27881-fb3c-4f9c-bb17-a56d63350976
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),power system,power system inconveni,1,0.0,2016.0,,43c27881-fb3c-4f9c-bb17-a56d63350976
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),power system,blackout power system,1,0.0,2016.0,,43c27881-fb3c-4f9c-bb17-a56d63350976
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),acdc power,power transmiss system,1,0.0,2014.0,,4d9bebfc-912d-4bad-80fc-d082f72c90e2
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),acdc power,stabil power system,1,0.0,2014.0,,4d9bebfc-912d-4bad-80fc-d082f72c90e2
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),acdc power,acdc power transmiss,1,0.0,2014.0,,4d9bebfc-912d-4bad-80fc-d082f72c90e2
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),acdc power,transmiss system,1,0.0,2014.0,,4d9bebfc-912d-4bad-80fc-d082f72c90e2
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),acdc power,stabil system system,1,0.0,2014.0,,4d9bebfc-912d-4bad-80fc-d082f72c90e2
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),acdc power,power system,1,0.0,2014.0,,4d9bebfc-912d-4bad-80fc-d082f72c90e2
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),acdc power,system system analysi,1,0.0,2014.0,,4d9bebfc-912d-4bad-80fc-d082f72c90e2
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),acdc power,system stabil power,1,0.0,2014.0,,4d9bebfc-912d-4bad-80fc-d082f72c90e2
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),acdc power,system stabil,1,0.0,2014.0,,4d9bebfc-912d-4bad-80fc-d082f72c90e2
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),acdc power,system system,1,0.0,2014.0,,4d9bebfc-912d-4bad-80fc-d082f72c90e2
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),acdc power,stabil power,1,0.0,2014.0,,4d9bebfc-912d-4bad-80fc-d082f72c90e2
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),system system analysi,power transmiss system,1,0.0,2014.0,,4d9bebfc-912d-4bad-80fc-d082f72c90e2
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),system system analysi,acdc power,1,0.0,2014.0,,4d9bebfc-912d-4bad-80fc-d082f72c90e2
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),system system analysi,stabil power system,1,0.0,2014.0,,4d9bebfc-912d-4bad-80fc-d082f72c90e2
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),system system analysi,acdc power transmiss,1,0.0,2014.0,,4d9bebfc-912d-4bad-80fc-d082f72c90e2
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),system system analysi,transmiss system,1,0.0,2014.0,,4d9bebfc-912d-4bad-80fc-d082f72c90e2
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),system system analysi,stabil system system,1,0.0,2014.0,,4d9bebfc-912d-4bad-80fc-d082f72c90e2
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),system system analysi,power system,1,0.0,2014.0,,4d9bebfc-912d-4bad-80fc-d082f72c90e2
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),system system analysi,system stabil power,1,0.0,2014.0,,4d9bebfc-912d-4bad-80fc-d082f72c90e2
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),system system analysi,system stabil,1,0.0,2014.0,,4d9bebfc-912d-4bad-80fc-d082f72c90e2
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),system system analysi,system system,1,0.0,2014.0,,4d9bebfc-912d-4bad-80fc-d082f72c90e2
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),system system analysi,stabil power,1,0.0,2014.0,,4d9bebfc-912d-4bad-80fc-d082f72c90e2
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),system system,power transmiss system,1,0.0,2014.0,,4d9bebfc-912d-4bad-80fc-d082f72c90e2
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),system system,acdc power,1,0.0,2014.0,,4d9bebfc-912d-4bad-80fc-d082f72c90e2
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),system system,stabil power system,1,0.0,2014.0,,4d9bebfc-912d-4bad-80fc-d082f72c90e2
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),system system,acdc power transmiss,1,0.0,2014.0,,4d9bebfc-912d-4bad-80fc-d082f72c90e2
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),system system,transmiss system,1,0.0,2014.0,,4d9bebfc-912d-4bad-80fc-d082f72c90e2
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),system system,stabil system system,1,0.0,2014.0,,4d9bebfc-912d-4bad-80fc-d082f72c90e2
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),system system,power system,1,0.0,2014.0,,4d9bebfc-912d-4bad-80fc-d082f72c90e2
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),system system,system system analysi,1,0.0,2014.0,,4d9bebfc-912d-4bad-80fc-d082f72c90e2
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),system system,system stabil power,1,0.0,2014.0,,4d9bebfc-912d-4bad-80fc-d082f72c90e2
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),system system,system stabil,1,0.0,2014.0,,4d9bebfc-912d-4bad-80fc-d082f72c90e2
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),system system,stabil power,1,0.0,2014.0,,4d9bebfc-912d-4bad-80fc-d082f72c90e2
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),stabil power,power transmiss system,1,0.0,2014.0,,4d9bebfc-912d-4bad-80fc-d082f72c90e2
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),stabil power,acdc power,1,0.0,2014.0,,4d9bebfc-912d-4bad-80fc-d082f72c90e2
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),stabil power,stabil power system,1,0.0,2014.0,,4d9bebfc-912d-4bad-80fc-d082f72c90e2
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),stabil power,acdc power transmiss,1,0.0,2014.0,,4d9bebfc-912d-4bad-80fc-d082f72c90e2
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),stabil power,transmiss system,1,0.0,2014.0,,4d9bebfc-912d-4bad-80fc-d082f72c90e2
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),stabil power,stabil system system,1,0.0,2014.0,,4d9bebfc-912d-4bad-80fc-d082f72c90e2
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),stabil power,power system,1,0.0,2014.0,,4d9bebfc-912d-4bad-80fc-d082f72c90e2
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),stabil power,system system analysi,1,0.0,2014.0,,4d9bebfc-912d-4bad-80fc-d082f72c90e2
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),stabil power,system stabil power,1,0.0,2014.0,,4d9bebfc-912d-4bad-80fc-d082f72c90e2
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),stabil power,system stabil,1,0.0,2014.0,,4d9bebfc-912d-4bad-80fc-d082f72c90e2
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),stabil power,system system,1,0.0,2014.0,,4d9bebfc-912d-4bad-80fc-d082f72c90e2
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),system stabil,power transmiss system,1,0.0,2014.0,,4d9bebfc-912d-4bad-80fc-d082f72c90e2
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),system stabil,acdc power,1,0.0,2014.0,,4d9bebfc-912d-4bad-80fc-d082f72c90e2
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),system stabil,stabil power system,1,0.0,2014.0,,4d9bebfc-912d-4bad-80fc-d082f72c90e2
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),system stabil,acdc power transmiss,1,0.0,2014.0,,4d9bebfc-912d-4bad-80fc-d082f72c90e2
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),system stabil,transmiss system,1,0.0,2014.0,,4d9bebfc-912d-4bad-80fc-d082f72c90e2
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),system stabil,stabil system system,1,0.0,2014.0,,4d9bebfc-912d-4bad-80fc-d082f72c90e2
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),system stabil,power system,1,0.0,2014.0,,4d9bebfc-912d-4bad-80fc-d082f72c90e2
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),system stabil,system system analysi,1,0.0,2014.0,,4d9bebfc-912d-4bad-80fc-d082f72c90e2
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),system stabil,system stabil power,1,0.0,2014.0,,4d9bebfc-912d-4bad-80fc-d082f72c90e2
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),system stabil,system system,1,0.0,2014.0,,4d9bebfc-912d-4bad-80fc-d082f72c90e2
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),system stabil,stabil power,1,0.0,2014.0,,4d9bebfc-912d-4bad-80fc-d082f72c90e2
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),system inconveni,power system,1,0.0,2016.0,,43c27881-fb3c-4f9c-bb17-a56d63350976
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),system inconveni,power system inconveni,1,0.0,2016.0,,43c27881-fb3c-4f9c-bb17-a56d63350976
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),system inconveni,blackout power system,1,0.0,2016.0,,43c27881-fb3c-4f9c-bb17-a56d63350976
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),power system inconveni,system inconveni,1,0.0,2016.0,,43c27881-fb3c-4f9c-bb17-a56d63350976
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),power system inconveni,power system,1,0.0,2016.0,,43c27881-fb3c-4f9c-bb17-a56d63350976
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),power system inconveni,blackout power system,1,0.0,2016.0,,43c27881-fb3c-4f9c-bb17-a56d63350976
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),blackout power system,system inconveni,1,0.0,2016.0,,43c27881-fb3c-4f9c-bb17-a56d63350976
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),blackout power system,power system,1,0.0,2016.0,,43c27881-fb3c-4f9c-bb17-a56d63350976
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),blackout power system,power system inconveni,1,0.0,2016.0,,43c27881-fb3c-4f9c-bb17-a56d63350976
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),line system stabil,acdc transmiss system,1,0.0,2017.0,,495be4d8-ad97-47b3-8c16-d5f987f78ac3
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),line system stabil,convers transmiss line,1,0.0,2017.0,,495be4d8-ad97-47b3-8c16-d5f987f78ac3
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),line system stabil,stabil analysi acdc,1,0.0,2017.0,,495be4d8-ad97-47b3-8c16-d5f987f78ac3
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),line system stabil,transmiss line acdc,1,0.0,2017.0,,495be4d8-ad97-47b3-8c16-d5f987f78ac3
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),line system stabil,system transmiss line,1,0.0,2017.0,,495be4d8-ad97-47b3-8c16-d5f987f78ac3
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),line system stabil,transmiss line,1,0.0,2017.0,,495be4d8-ad97-47b3-8c16-d5f987f78ac3
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),line system stabil,acdc line system,1,0.0,2017.0,,495be4d8-ad97-47b3-8c16-d5f987f78ac3
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),line system stabil,line acdc line,1,0.0,2017.0,,495be4d8-ad97-47b3-8c16-d5f987f78ac3
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),transmiss line acdc,acdc transmiss system,1,0.0,2017.0,,495be4d8-ad97-47b3-8c16-d5f987f78ac3
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),transmiss line acdc,convers transmiss line,1,0.0,2017.0,,495be4d8-ad97-47b3-8c16-d5f987f78ac3
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),transmiss line acdc,stabil analysi acdc,1,0.0,2017.0,,495be4d8-ad97-47b3-8c16-d5f987f78ac3
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),transmiss line acdc,line system stabil,1,0.0,2017.0,,495be4d8-ad97-47b3-8c16-d5f987f78ac3
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),transmiss line acdc,system transmiss line,1,0.0,2017.0,,495be4d8-ad97-47b3-8c16-d5f987f78ac3
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),transmiss line acdc,transmiss line,1,0.0,2017.0,,495be4d8-ad97-47b3-8c16-d5f987f78ac3
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),transmiss line acdc,acdc line system,1,0.0,2017.0,,495be4d8-ad97-47b3-8c16-d5f987f78ac3
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),transmiss line acdc,line acdc line,1,0.0,2017.0,,495be4d8-ad97-47b3-8c16-d5f987f78ac3
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),acdc transmiss system,convers transmiss line,1,0.0,2017.0,,495be4d8-ad97-47b3-8c16-d5f987f78ac3
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),acdc transmiss system,stabil analysi acdc,1,0.0,2017.0,,495be4d8-ad97-47b3-8c16-d5f987f78ac3
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),acdc transmiss system,transmiss line acdc,1,0.0,2017.0,,495be4d8-ad97-47b3-8c16-d5f987f78ac3
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),acdc transmiss system,line system stabil,1,0.0,2017.0,,495be4d8-ad97-47b3-8c16-d5f987f78ac3
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),acdc transmiss system,system transmiss line,1,0.0,2017.0,,495be4d8-ad97-47b3-8c16-d5f987f78ac3
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),acdc transmiss system,transmiss line,1,0.0,2017.0,,495be4d8-ad97-47b3-8c16-d5f987f78ac3
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),acdc transmiss system,acdc line system,1,0.0,2017.0,,495be4d8-ad97-47b3-8c16-d5f987f78ac3
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),acdc transmiss system,line acdc line,1,0.0,2017.0,,495be4d8-ad97-47b3-8c16-d5f987f78ac3
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),line acdc line,acdc transmiss system,1,0.0,2017.0,,495be4d8-ad97-47b3-8c16-d5f987f78ac3
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),line acdc line,convers transmiss line,1,0.0,2017.0,,495be4d8-ad97-47b3-8c16-d5f987f78ac3
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),line acdc line,stabil analysi acdc,1,0.0,2017.0,,495be4d8-ad97-47b3-8c16-d5f987f78ac3
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),line acdc line,transmiss line acdc,1,0.0,2017.0,,495be4d8-ad97-47b3-8c16-d5f987f78ac3
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),line acdc line,line system stabil,1,0.0,2017.0,,495be4d8-ad97-47b3-8c16-d5f987f78ac3
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),line acdc line,system transmiss line,1,0.0,2017.0,,495be4d8-ad97-47b3-8c16-d5f987f78ac3
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),line acdc line,transmiss line,1,0.0,2017.0,,495be4d8-ad97-47b3-8c16-d5f987f78ac3
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),line acdc line,acdc line system,1,0.0,2017.0,,495be4d8-ad97-47b3-8c16-d5f987f78ac3
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),system transmiss line,acdc transmiss system,1,0.0,2017.0,,495be4d8-ad97-47b3-8c16-d5f987f78ac3
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),system transmiss line,convers transmiss line,1,0.0,2017.0,,495be4d8-ad97-47b3-8c16-d5f987f78ac3
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),system transmiss line,stabil analysi acdc,1,0.0,2017.0,,495be4d8-ad97-47b3-8c16-d5f987f78ac3
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),system transmiss line,transmiss line acdc,1,0.0,2017.0,,495be4d8-ad97-47b3-8c16-d5f987f78ac3
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),system transmiss line,line system stabil,1,0.0,2017.0,,495be4d8-ad97-47b3-8c16-d5f987f78ac3
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),system transmiss line,transmiss line,1,0.0,2017.0,,495be4d8-ad97-47b3-8c16-d5f987f78ac3
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),system transmiss line,acdc line system,1,0.0,2017.0,,495be4d8-ad97-47b3-8c16-d5f987f78ac3
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),system transmiss line,line acdc line,1,0.0,2017.0,,495be4d8-ad97-47b3-8c16-d5f987f78ac3
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),stabil analysi acdc,acdc transmiss system,1,0.0,2017.0,,495be4d8-ad97-47b3-8c16-d5f987f78ac3
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),stabil analysi acdc,convers transmiss line,1,0.0,2017.0,,495be4d8-ad97-47b3-8c16-d5f987f78ac3
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),stabil analysi acdc,transmiss line acdc,1,0.0,2017.0,,495be4d8-ad97-47b3-8c16-d5f987f78ac3
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),stabil analysi acdc,line system stabil,1,0.0,2017.0,,495be4d8-ad97-47b3-8c16-d5f987f78ac3
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),stabil analysi acdc,system transmiss line,1,0.0,2017.0,,495be4d8-ad97-47b3-8c16-d5f987f78ac3
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),stabil analysi acdc,transmiss line,1,0.0,2017.0,,495be4d8-ad97-47b3-8c16-d5f987f78ac3
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),stabil analysi acdc,acdc line system,1,0.0,2017.0,,495be4d8-ad97-47b3-8c16-d5f987f78ac3
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),stabil analysi acdc,line acdc line,1,0.0,2017.0,,495be4d8-ad97-47b3-8c16-d5f987f78ac3
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),system load,capabl transmiss line,1,0.0,2018.0,,b75e6e50-2f1c-4126-8791-6e75327cff53
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),system load,load capabl,1,0.0,2018.0,,b75e6e50-2f1c-4126-8791-6e75327cff53
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),system load,transmiss system,1,0.0,2018.0,,b75e6e50-2f1c-4126-8791-6e75327cff53
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),system load,power transmiss,1,0.0,2018.0,,b75e6e50-2f1c-4126-8791-6e75327cff53
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),system load,transmiss system load,1,0.0,2018.0,,b75e6e50-2f1c-4126-8791-6e75327cff53
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),system load,system load capabl,1,0.0,2018.0,,b75e6e50-2f1c-4126-8791-6e75327cff53
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),system load,transmiss line,1,0.0,2018.0,,b75e6e50-2f1c-4126-8791-6e75327cff53
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),system load,load capabl transmiss,1,0.0,2018.0,,b75e6e50-2f1c-4126-8791-6e75327cff53
Digital Libraries(50.43%) | Systems and Control(45.05%) | Operating Systems(44.07%),power system energi,transform equip power,1,0.0,2012.0,,26ec39dc-a37d-40ef-ad33-00d7dafa2799
Digital Libraries(50.43%) | Systems and Control(45.05%) | Operating Systems(44.07%),power system energi,power transform,1,0.0,2012.0,,26ec39dc-a37d-40ef-ad33-00d7dafa2799
Digital Libraries(50.43%) | Systems and Control(45.05%) | Operating Systems(44.07%),power system energi,equip power system,1,0.0,2012.0,,26ec39dc-a37d-40ef-ad33-00d7dafa2799
Digital Libraries(50.43%) | Systems and Control(45.05%) | Operating Systems(44.07%),power system energi,system energi voltag,1,0.0,2012.0,,26ec39dc-a37d-40ef-ad33-00d7dafa2799
Digital Libraries(50.43%) | Systems and Control(45.05%) | Operating Systems(44.07%),power system energi,system energi,1,0.0,2012.0,,26ec39dc-a37d-40ef-ad33-00d7dafa2799
Digital Libraries(50.43%) | Systems and Control(45.05%) | Operating Systems(44.07%),power system energi,power transform equip,1,0.0,2012.0,,26ec39dc-a37d-40ef-ad33-00d7dafa2799
Digital Libraries(50.43%) | Systems and Control(45.05%) | Operating Systems(44.07%),equip power system,transform equip power,1,0.0,2012.0,,26ec39dc-a37d-40ef-ad33-00d7dafa2799
Digital Libraries(50.43%) | Systems and Control(45.05%) | Operating Systems(44.07%),equip power system,power transform,1,0.0,2012.0,,26ec39dc-a37d-40ef-ad33-00d7dafa2799
Digital Libraries(50.43%) | Systems and Control(45.05%) | Operating Systems(44.07%),equip power system,system energi voltag,1,0.0,2012.0,,26ec39dc-a37d-40ef-ad33-00d7dafa2799
Digital Libraries(50.43%) | Systems and Control(45.05%) | Operating Systems(44.07%),equip power system,system energi,1,0.0,2012.0,,26ec39dc-a37d-40ef-ad33-00d7dafa2799
Digital Libraries(50.43%) | Systems and Control(45.05%) | Operating Systems(44.07%),equip power system,power system energi,1,0.0,2012.0,,26ec39dc-a37d-40ef-ad33-00d7dafa2799
Digital Libraries(50.43%) | Systems and Control(45.05%) | Operating Systems(44.07%),equip power system,power transform equip,1,0.0,2012.0,,26ec39dc-a37d-40ef-ad33-00d7dafa2799
Digital Libraries(50.43%) | Systems and Control(45.05%) | Operating Systems(44.07%),power transform,transform equip power,1,0.0,2012.0,,26ec39dc-a37d-40ef-ad33-00d7dafa2799
Digital Libraries(50.43%) | Systems and Control(45.05%) | Operating Systems(44.07%),power transform,equip power system,1,0.0,2012.0,,26ec39dc-a37d-40ef-ad33-00d7dafa2799
Digital Libraries(50.43%) | Systems and Control(45.05%) | Operating Systems(44.07%),power transform,system energi voltag,1,0.0,2012.0,,26ec39dc-a37d-40ef-ad33-00d7dafa2799
Digital Libraries(50.43%) | Systems and Control(45.05%) | Operating Systems(44.07%),power transform,system energi,1,0.0,2012.0,,26ec39dc-a37d-40ef-ad33-00d7dafa2799
Digital Libraries(50.43%) | Systems and Control(45.05%) | Operating Systems(44.07%),power transform,power system energi,1,0.0,2012.0,,26ec39dc-a37d-40ef-ad33-00d7dafa2799
Digital Libraries(50.43%) | Systems and Control(45.05%) | Operating Systems(44.07%),power transform,power transform equip,1,0.0,2012.0,,26ec39dc-a37d-40ef-ad33-00d7dafa2799
