domain,node,neighbor,weight,node_year,neighbor_year,node_paper_id,neighbor_paper_id
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),system stabil system,stabil system,1,0.0,2016.0,,290d2f12-57e4-4658-a8e1-aaa932061046
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),manag strategi energi,energi manag,1,0.0,2021.0,,d14e4fd5-ff19-4aae-b526-eb9541fad5df
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),manag strategi energi,energi manag strategi,1,0.0,2021.0,,d14e4fd5-ff19-4aae-b526-eb9541fad5df
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),manag strategi energi,studi applic,1,0.0,2021.0,,d14e4fd5-ff19-4aae-b526-eb9541fad5df
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),manag strategi energi,manag strategi,1,0.0,2021.0,,d14e4fd5-ff19-4aae-b526-eb9541fad5df
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),manag strategi energi,strategi energi system,1,0.0,2021.0,,d14e4fd5-ff19-4aae-b526-eb9541fad5df
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),studi applic,energi manag,1,0.0,2021.0,,d14e4fd5-ff19-4aae-b526-eb9541fad5df
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),studi applic,energi manag strategi,1,0.0,2021.0,,d14e4fd5-ff19-4aae-b526-eb9541fad5df
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),studi applic,manag strategi energi,1,0.0,2021.0,,d14e4fd5-ff19-4aae-b526-eb9541fad5df
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),studi applic,manag strategi,1,0.0,2021.0,,d14e4fd5-ff19-4aae-b526-eb9541fad5df
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),studi applic,strategi energi system,1,0.0,2021.0,,d14e4fd5-ff19-4aae-b526-eb9541fad5df
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),strategi energi system,energi manag,1,0.0,2021.0,,d14e4fd5-ff19-4aae-b526-eb9541fad5df
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),strategi energi system,energi manag strategi,1,0.0,2021.0,,d14e4fd5-ff19-4aae-b526-eb9541fad5df
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),strategi energi system,manag strategi energi,1,0.0,2021.0,,d14e4fd5-ff19-4aae-b526-eb9541fad5df
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),strategi energi system,studi applic,1,0.0,2021.0,,d14e4fd5-ff19-4aae-b526-eb9541fad5df
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),strategi energi system,manag strategi,1,0.0,2021.0,,d14e4fd5-ff19-4aae-b526-eb9541fad5df
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),manag strategi,energi manag,1,0.0,2021.0,,d14e4fd5-ff19-4aae-b526-eb9541fad5df
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),manag strategi,energi manag strategi,1,0.0,2021.0,,d14e4fd5-ff19-4aae-b526-eb9541fad5df
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),manag strategi,manag strategi energi,1,0.0,2021.0,,d14e4fd5-ff19-4aae-b526-eb9541fad5df
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),manag strategi,studi applic,1,0.0,2021.0,,d14e4fd5-ff19-4aae-b526-eb9541fad5df
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),manag strategi,strategi energi system,1,0.0,2021.0,,d14e4fd5-ff19-4aae-b526-eb9541fad5df
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),voltag profil challeng,challeng distribut system,1,0.0,2021.0,,314cc096-663a-4e9e-a28b-30a6f5eff122
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),voltag profil challeng,power loss,1,0.0,2021.0,,314cc096-663a-4e9e-a28b-30a6f5eff122
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),voltag profil challeng,system oper live,1,0.0,2021.0,,314cc096-663a-4e9e-a28b-30a6f5eff122
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),voltag profil challeng,voltag profil,1,0.0,2021.0,,314cc096-663a-4e9e-a28b-30a6f5eff122
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),voltag profil challeng,profil challeng distribut,1,0.0,2021.0,,314cc096-663a-4e9e-a28b-30a6f5eff122
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),voltag profil challeng,oper live standard,1,0.0,2021.0,,314cc096-663a-4e9e-a28b-30a6f5eff122
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),voltag profil challeng,oper live,1,0.0,2021.0,,314cc096-663a-4e9e-a28b-30a6f5eff122
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),voltag profil challeng,profil challeng,1,0.0,2021.0,,314cc096-663a-4e9e-a28b-30a6f5eff122
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),voltag profil challeng,reduct power,1,0.0,2021.0,,314cc096-663a-4e9e-a28b-30a6f5eff122
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),voltag profil challeng,live standard,1,0.0,2021.0,,314cc096-663a-4e9e-a28b-30a6f5eff122
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),voltag profil,challeng distribut system,1,0.0,2021.0,,314cc096-663a-4e9e-a28b-30a6f5eff122
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),voltag profil,power loss,1,0.0,2021.0,,314cc096-663a-4e9e-a28b-30a6f5eff122
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),voltag profil,system oper live,1,0.0,2021.0,,314cc096-663a-4e9e-a28b-30a6f5eff122
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),voltag profil,profil challeng distribut,1,0.0,2021.0,,314cc096-663a-4e9e-a28b-30a6f5eff122
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),voltag profil,oper live standard,1,0.0,2021.0,,314cc096-663a-4e9e-a28b-30a6f5eff122
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),voltag profil,oper live,1,0.0,2021.0,,314cc096-663a-4e9e-a28b-30a6f5eff122
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),voltag profil,voltag profil challeng,1,0.0,2021.0,,314cc096-663a-4e9e-a28b-30a6f5eff122
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),voltag profil,profil challeng,1,0.0,2021.0,,314cc096-663a-4e9e-a28b-30a6f5eff122
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),voltag profil,reduct power,1,0.0,2021.0,,314cc096-663a-4e9e-a28b-30a6f5eff122
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),voltag profil,live standard,1,0.0,2021.0,,314cc096-663a-4e9e-a28b-30a6f5eff122
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),challeng distribut system,power loss,1,0.0,2021.0,,314cc096-663a-4e9e-a28b-30a6f5eff122
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),challeng distribut system,system oper live,1,0.0,2021.0,,314cc096-663a-4e9e-a28b-30a6f5eff122
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),challeng distribut system,voltag profil,1,0.0,2021.0,,314cc096-663a-4e9e-a28b-30a6f5eff122
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),challeng distribut system,profil challeng distribut,1,0.0,2021.0,,314cc096-663a-4e9e-a28b-30a6f5eff122
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),challeng distribut system,oper live standard,1,0.0,2021.0,,314cc096-663a-4e9e-a28b-30a6f5eff122
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),challeng distribut system,oper live,1,0.0,2021.0,,314cc096-663a-4e9e-a28b-30a6f5eff122
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),challeng distribut system,voltag profil challeng,1,0.0,2021.0,,314cc096-663a-4e9e-a28b-30a6f5eff122
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),challeng distribut system,profil challeng,1,0.0,2021.0,,314cc096-663a-4e9e-a28b-30a6f5eff122
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),challeng distribut system,reduct power,1,0.0,2021.0,,314cc096-663a-4e9e-a28b-30a6f5eff122
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),challeng distribut system,live standard,1,0.0,2021.0,,314cc096-663a-4e9e-a28b-30a6f5eff122
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),profil challeng,challeng distribut system,1,0.0,2021.0,,314cc096-663a-4e9e-a28b-30a6f5eff122
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),profil challeng,power loss,1,0.0,2021.0,,314cc096-663a-4e9e-a28b-30a6f5eff122
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),profil challeng,system oper live,1,0.0,2021.0,,314cc096-663a-4e9e-a28b-30a6f5eff122
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),profil challeng,voltag profil,1,0.0,2021.0,,314cc096-663a-4e9e-a28b-30a6f5eff122
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),profil challeng,profil challeng distribut,1,0.0,2021.0,,314cc096-663a-4e9e-a28b-30a6f5eff122
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),profil challeng,oper live standard,1,0.0,2021.0,,314cc096-663a-4e9e-a28b-30a6f5eff122
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),profil challeng,oper live,1,0.0,2021.0,,314cc096-663a-4e9e-a28b-30a6f5eff122
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),profil challeng,voltag profil challeng,1,0.0,2021.0,,314cc096-663a-4e9e-a28b-30a6f5eff122
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),profil challeng,reduct power,1,0.0,2021.0,,314cc096-663a-4e9e-a28b-30a6f5eff122
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),profil challeng,live standard,1,0.0,2021.0,,314cc096-663a-4e9e-a28b-30a6f5eff122
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),oper live,challeng distribut system,1,0.0,2021.0,,314cc096-663a-4e9e-a28b-30a6f5eff122
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),oper live,power loss,1,0.0,2021.0,,314cc096-663a-4e9e-a28b-30a6f5eff122
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),oper live,system oper live,1,0.0,2021.0,,314cc096-663a-4e9e-a28b-30a6f5eff122
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),oper live,voltag profil,1,0.0,2021.0,,314cc096-663a-4e9e-a28b-30a6f5eff122
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),oper live,profil challeng distribut,1,0.0,2021.0,,314cc096-663a-4e9e-a28b-30a6f5eff122
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),oper live,oper live standard,1,0.0,2021.0,,314cc096-663a-4e9e-a28b-30a6f5eff122
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),oper live,voltag profil challeng,1,0.0,2021.0,,314cc096-663a-4e9e-a28b-30a6f5eff122
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),oper live,profil challeng,1,0.0,2021.0,,314cc096-663a-4e9e-a28b-30a6f5eff122
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),oper live,reduct power,1,0.0,2021.0,,314cc096-663a-4e9e-a28b-30a6f5eff122
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),oper live,live standard,1,0.0,2021.0,,314cc096-663a-4e9e-a28b-30a6f5eff122
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),live standard,challeng distribut system,1,0.0,2021.0,,314cc096-663a-4e9e-a28b-30a6f5eff122
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),live standard,power loss,1,0.0,2021.0,,314cc096-663a-4e9e-a28b-30a6f5eff122
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),live standard,system oper live,1,0.0,2021.0,,314cc096-663a-4e9e-a28b-30a6f5eff122
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),live standard,voltag profil,1,0.0,2021.0,,314cc096-663a-4e9e-a28b-30a6f5eff122
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),live standard,profil challeng distribut,1,0.0,2021.0,,314cc096-663a-4e9e-a28b-30a6f5eff122
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),live standard,oper live standard,1,0.0,2021.0,,314cc096-663a-4e9e-a28b-30a6f5eff122
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),live standard,oper live,1,0.0,2021.0,,314cc096-663a-4e9e-a28b-30a6f5eff122
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),live standard,voltag profil challeng,1,0.0,2021.0,,314cc096-663a-4e9e-a28b-30a6f5eff122
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),live standard,profil challeng,1,0.0,2021.0,,314cc096-663a-4e9e-a28b-30a6f5eff122
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),live standard,reduct power,1,0.0,2021.0,,314cc096-663a-4e9e-a28b-30a6f5eff122
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),reduct power,challeng distribut system,1,0.0,2021.0,,314cc096-663a-4e9e-a28b-30a6f5eff122
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),reduct power,power loss,1,0.0,2021.0,,314cc096-663a-4e9e-a28b-30a6f5eff122
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),reduct power,system oper live,1,0.0,2021.0,,314cc096-663a-4e9e-a28b-30a6f5eff122
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),reduct power,voltag profil,1,0.0,2021.0,,314cc096-663a-4e9e-a28b-30a6f5eff122
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),reduct power,profil challeng distribut,1,0.0,2021.0,,314cc096-663a-4e9e-a28b-30a6f5eff122
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),reduct power,oper live standard,1,0.0,2021.0,,314cc096-663a-4e9e-a28b-30a6f5eff122
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),reduct power,oper live,1,0.0,2021.0,,314cc096-663a-4e9e-a28b-30a6f5eff122
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),reduct power,voltag profil challeng,1,0.0,2021.0,,314cc096-663a-4e9e-a28b-30a6f5eff122
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),reduct power,profil challeng,1,0.0,2021.0,,314cc096-663a-4e9e-a28b-30a6f5eff122
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),reduct power,live standard,1,0.0,2021.0,,314cc096-663a-4e9e-a28b-30a6f5eff122
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),profil challeng distribut,challeng distribut system,1,0.0,2021.0,,314cc096-663a-4e9e-a28b-30a6f5eff122
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),profil challeng distribut,power loss,1,0.0,2021.0,,314cc096-663a-4e9e-a28b-30a6f5eff122
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),profil challeng distribut,system oper live,1,0.0,2021.0,,314cc096-663a-4e9e-a28b-30a6f5eff122
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),profil challeng distribut,voltag profil,1,0.0,2021.0,,314cc096-663a-4e9e-a28b-30a6f5eff122
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),profil challeng distribut,oper live standard,1,0.0,2021.0,,314cc096-663a-4e9e-a28b-30a6f5eff122
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),profil challeng distribut,oper live,1,0.0,2021.0,,314cc096-663a-4e9e-a28b-30a6f5eff122
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),profil challeng distribut,voltag profil challeng,1,0.0,2021.0,,314cc096-663a-4e9e-a28b-30a6f5eff122
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),profil challeng distribut,profil challeng,1,0.0,2021.0,,314cc096-663a-4e9e-a28b-30a6f5eff122
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),profil challeng distribut,reduct power,1,0.0,2021.0,,314cc096-663a-4e9e-a28b-30a6f5eff122
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),profil challeng distribut,live standard,1,0.0,2021.0,,314cc096-663a-4e9e-a28b-30a6f5eff122
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),system oper live,challeng distribut system,1,0.0,2021.0,,314cc096-663a-4e9e-a28b-30a6f5eff122
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),system oper live,power loss,1,0.0,2021.0,,314cc096-663a-4e9e-a28b-30a6f5eff122
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),system oper live,voltag profil,1,0.0,2021.0,,314cc096-663a-4e9e-a28b-30a6f5eff122
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),system oper live,profil challeng distribut,1,0.0,2021.0,,314cc096-663a-4e9e-a28b-30a6f5eff122
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),system oper live,oper live standard,1,0.0,2021.0,,314cc096-663a-4e9e-a28b-30a6f5eff122
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),system oper live,oper live,1,0.0,2021.0,,314cc096-663a-4e9e-a28b-30a6f5eff122
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),system oper live,voltag profil challeng,1,0.0,2021.0,,314cc096-663a-4e9e-a28b-30a6f5eff122
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),system oper live,profil challeng,1,0.0,2021.0,,314cc096-663a-4e9e-a28b-30a6f5eff122
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),system oper live,reduct power,1,0.0,2021.0,,314cc096-663a-4e9e-a28b-30a6f5eff122
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),system oper live,live standard,1,0.0,2021.0,,314cc096-663a-4e9e-a28b-30a6f5eff122
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),oper live standard,challeng distribut system,1,0.0,2021.0,,314cc096-663a-4e9e-a28b-30a6f5eff122
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),oper live standard,power loss,1,0.0,2021.0,,314cc096-663a-4e9e-a28b-30a6f5eff122
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),oper live standard,system oper live,1,0.0,2021.0,,314cc096-663a-4e9e-a28b-30a6f5eff122
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),oper live standard,voltag profil,1,0.0,2021.0,,314cc096-663a-4e9e-a28b-30a6f5eff122
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),oper live standard,profil challeng distribut,1,0.0,2021.0,,314cc096-663a-4e9e-a28b-30a6f5eff122
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),oper live standard,oper live,1,0.0,2021.0,,314cc096-663a-4e9e-a28b-30a6f5eff122
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),oper live standard,voltag profil challeng,1,0.0,2021.0,,314cc096-663a-4e9e-a28b-30a6f5eff122
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),oper live standard,profil challeng,1,0.0,2021.0,,314cc096-663a-4e9e-a28b-30a6f5eff122
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),oper live standard,reduct power,1,0.0,2021.0,,314cc096-663a-4e9e-a28b-30a6f5eff122
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),oper live standard,live standard,1,0.0,2021.0,,314cc096-663a-4e9e-a28b-30a6f5eff122
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),power loss,challeng distribut system,1,0.0,2021.0,,314cc096-663a-4e9e-a28b-30a6f5eff122
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),power loss,system oper live,1,0.0,2021.0,,314cc096-663a-4e9e-a28b-30a6f5eff122
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),power loss,voltag profil,1,0.0,2021.0,,314cc096-663a-4e9e-a28b-30a6f5eff122
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),power loss,profil challeng distribut,1,0.0,2021.0,,314cc096-663a-4e9e-a28b-30a6f5eff122
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),power loss,oper live standard,1,0.0,2021.0,,314cc096-663a-4e9e-a28b-30a6f5eff122
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),power loss,oper live,1,0.0,2021.0,,314cc096-663a-4e9e-a28b-30a6f5eff122
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),power loss,voltag profil challeng,1,0.0,2021.0,,314cc096-663a-4e9e-a28b-30a6f5eff122
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),power loss,profil challeng,1,0.0,2021.0,,314cc096-663a-4e9e-a28b-30a6f5eff122
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),power loss,reduct power,1,0.0,2021.0,,314cc096-663a-4e9e-a28b-30a6f5eff122
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),power loss,live standard,1,0.0,2021.0,,314cc096-663a-4e9e-a28b-30a6f5eff122
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),energi build,netzero energi,1,0.0,2021.0,,891b30e8-eda8-417e-b159-fc3b6701c293
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),energi build,energi sourc,1,0.0,2021.0,,891b30e8-eda8-417e-b159-fc3b6701c293
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),energi build,energi energi sourc,1,0.0,2021.0,,891b30e8-eda8-417e-b159-fc3b6701c293
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),energi build,energi energi,1,0.0,2021.0,,891b30e8-eda8-417e-b159-fc3b6701c293
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),load energi,energi sourc,1,0.0,2018.0,,e6b53f11-9fde-46d5-b0b3-65f6d8a245d6
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),load energi,sourc power,1,0.0,2018.0,,e6b53f11-9fde-46d5-b0b3-65f6d8a245d6
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),load energi,power grid,1,0.0,2018.0,,e6b53f11-9fde-46d5-b0b3-65f6d8a245d6
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),load energi,energi sourc power,1,0.0,2018.0,,e6b53f11-9fde-46d5-b0b3-65f6d8a245d6
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),power grid,energi sourc,1,0.0,2018.0,,e6b53f11-9fde-46d5-b0b3-65f6d8a245d6
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),power grid,sourc power,1,0.0,2018.0,,e6b53f11-9fde-46d5-b0b3-65f6d8a245d6
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),power grid,load energi,1,0.0,2018.0,,e6b53f11-9fde-46d5-b0b3-65f6d8a245d6
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),power grid,energi sourc power,1,0.0,2018.0,,e6b53f11-9fde-46d5-b0b3-65f6d8a245d6
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),energi sourc power,energi sourc,1,0.0,2018.0,,e6b53f11-9fde-46d5-b0b3-65f6d8a245d6
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),energi sourc power,sourc power,1,0.0,2018.0,,e6b53f11-9fde-46d5-b0b3-65f6d8a245d6
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),energi sourc power,power grid,1,0.0,2018.0,,e6b53f11-9fde-46d5-b0b3-65f6d8a245d6
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),energi sourc power,load energi,1,0.0,2018.0,,e6b53f11-9fde-46d5-b0b3-65f6d8a245d6
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),sourc power,energi sourc,1,0.0,2018.0,,e6b53f11-9fde-46d5-b0b3-65f6d8a245d6
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),sourc power,power grid,1,0.0,2018.0,,e6b53f11-9fde-46d5-b0b3-65f6d8a245d6
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),sourc power,load energi,1,0.0,2018.0,,e6b53f11-9fde-46d5-b0b3-65f6d8a245d6
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),sourc power,energi sourc power,1,0.0,2018.0,,e6b53f11-9fde-46d5-b0b3-65f6d8a245d6
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),energi sourc,sourc power,1,0.0,2018.0,,e6b53f11-9fde-46d5-b0b3-65f6d8a245d6
