domain,node,neighbor,weight,node_year,neighbor_year,node_paper_id,neighbor_paper_id
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),servic chang,composit framework drone,1,0.0,2021.0,,6697b2a6-44fa-4dcc-bed5-79f659d4c86b
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),drone servic composit,composit framework deliveri,1,0.0,2021.0,,0909ae29-407b-47f7-bc2f-b19f37adbc60
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),drone servic composit,weather condit,1,0.0,2021.0,,0909ae29-407b-47f7-bc2f-b19f37adbc60
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),drone servic composit,composit framework,1,0.0,2021.0,,0909ae29-407b-47f7-bc2f-b19f37adbc60
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),drone servic composit,servic composit framework,1,0.0,2021.0,,0909ae29-407b-47f7-bc2f-b19f37adbc60
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),drone servic composit,resili drone,1,0.0,2021.0,,0909ae29-407b-47f7-bc2f-b19f37adbc60
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),approach drone,servic composit constraint,1,0.0,2020.0,,fdd741a3-6e61-4594-a89d-807aa960ee53
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),approach drone,drone servic composit,1,0.0,2020.0,,fdd741a3-6e61-4594-a89d-807aa960ee53
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),approach drone,servic composit,1,0.0,2020.0,,fdd741a3-6e61-4594-a89d-807aa960ee53
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),approach drone,drone servic,1,0.0,2020.0,,fdd741a3-6e61-4594-a89d-807aa960ee53
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),approach drone,composit constraint,1,0.0,2020.0,,fdd741a3-6e61-4594-a89d-807aa960ee53
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),approach drone,approach drone servic,1,0.0,2020.0,,fdd741a3-6e61-4594-a89d-807aa960ee53
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),approach drone,model drone servic,1,0.0,2020.0,,fdd741a3-6e61-4594-a89d-807aa960ee53
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),servic composit constraint,drone servic composit,1,0.0,2020.0,,fdd741a3-6e61-4594-a89d-807aa960ee53
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),servic composit constraint,servic composit,1,0.0,2020.0,,fdd741a3-6e61-4594-a89d-807aa960ee53
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),servic composit constraint,drone servic,1,0.0,2020.0,,fdd741a3-6e61-4594-a89d-807aa960ee53
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),servic composit constraint,composit constraint,1,0.0,2020.0,,fdd741a3-6e61-4594-a89d-807aa960ee53
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),servic composit constraint,approach drone servic,1,0.0,2020.0,,fdd741a3-6e61-4594-a89d-807aa960ee53
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),servic composit constraint,model drone servic,1,0.0,2020.0,,fdd741a3-6e61-4594-a89d-807aa960ee53
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),servic composit constraint,approach drone,1,0.0,2020.0,,fdd741a3-6e61-4594-a89d-807aa960ee53
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),composit composit,servic composit composit,1,0.0,2020.0,,b998d8dc-1f32-4af1-b0c9-1622276c1a7d
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),composit composit,composit composit framework,1,0.0,2020.0,,b998d8dc-1f32-4af1-b0c9-1622276c1a7d
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),composit composit,servic composit,1,0.0,2020.0,,b998d8dc-1f32-4af1-b0c9-1622276c1a7d
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),composit composit,iot energi,1,0.0,2020.0,,b998d8dc-1f32-4af1-b0c9-1622276c1a7d
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),composit composit,framework iot,1,0.0,2020.0,,b998d8dc-1f32-4af1-b0c9-1622276c1a7d
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),composit composit,framework iot energi,1,0.0,2020.0,,b998d8dc-1f32-4af1-b0c9-1622276c1a7d
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),framework iot energi,servic composit composit,1,0.0,2020.0,,b998d8dc-1f32-4af1-b0c9-1622276c1a7d
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),framework iot energi,composit composit framework,1,0.0,2020.0,,b998d8dc-1f32-4af1-b0c9-1622276c1a7d
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),framework iot energi,composit composit,1,0.0,2020.0,,b998d8dc-1f32-4af1-b0c9-1622276c1a7d
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),framework iot energi,servic composit,1,0.0,2020.0,,b998d8dc-1f32-4af1-b0c9-1622276c1a7d
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),framework iot energi,iot energi,1,0.0,2020.0,,b998d8dc-1f32-4af1-b0c9-1622276c1a7d
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),framework iot energi,framework iot,1,0.0,2020.0,,b998d8dc-1f32-4af1-b0c9-1622276c1a7d
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),framework iot,servic composit composit,1,0.0,2020.0,,b998d8dc-1f32-4af1-b0c9-1622276c1a7d
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),framework iot,composit composit framework,1,0.0,2020.0,,b998d8dc-1f32-4af1-b0c9-1622276c1a7d
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),framework iot,composit composit,1,0.0,2020.0,,b998d8dc-1f32-4af1-b0c9-1622276c1a7d
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),framework iot,servic composit,1,0.0,2020.0,,b998d8dc-1f32-4af1-b0c9-1622276c1a7d
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),framework iot,iot energi,1,0.0,2020.0,,b998d8dc-1f32-4af1-b0c9-1622276c1a7d
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),framework iot,framework iot energi,1,0.0,2020.0,,b998d8dc-1f32-4af1-b0c9-1622276c1a7d
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),servic composit composit,composit composit framework,1,0.0,2020.0,,b998d8dc-1f32-4af1-b0c9-1622276c1a7d
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),servic composit composit,composit composit,1,0.0,2020.0,,b998d8dc-1f32-4af1-b0c9-1622276c1a7d
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),servic composit composit,servic composit,1,0.0,2020.0,,b998d8dc-1f32-4af1-b0c9-1622276c1a7d
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),servic composit composit,iot energi,1,0.0,2020.0,,b998d8dc-1f32-4af1-b0c9-1622276c1a7d
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),servic composit composit,framework iot,1,0.0,2020.0,,b998d8dc-1f32-4af1-b0c9-1622276c1a7d
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),servic composit composit,framework iot energi,1,0.0,2020.0,,b998d8dc-1f32-4af1-b0c9-1622276c1a7d
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),iot energi,servic composit composit,1,0.0,2020.0,,b998d8dc-1f32-4af1-b0c9-1622276c1a7d
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),iot energi,composit composit framework,1,0.0,2020.0,,b998d8dc-1f32-4af1-b0c9-1622276c1a7d
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),iot energi,composit composit,1,0.0,2020.0,,b998d8dc-1f32-4af1-b0c9-1622276c1a7d
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),iot energi,servic composit,1,0.0,2020.0,,b998d8dc-1f32-4af1-b0c9-1622276c1a7d
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),iot energi,framework iot,1,0.0,2020.0,,b998d8dc-1f32-4af1-b0c9-1622276c1a7d
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),iot energi,framework iot energi,1,0.0,2020.0,,b998d8dc-1f32-4af1-b0c9-1622276c1a7d
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),composit composit framework,servic composit composit,1,0.0,2020.0,,b998d8dc-1f32-4af1-b0c9-1622276c1a7d
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),composit composit framework,composit composit,1,0.0,2020.0,,b998d8dc-1f32-4af1-b0c9-1622276c1a7d
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),composit composit framework,servic composit,1,0.0,2020.0,,b998d8dc-1f32-4af1-b0c9-1622276c1a7d
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),composit composit framework,iot energi,1,0.0,2020.0,,b998d8dc-1f32-4af1-b0c9-1622276c1a7d
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),composit composit framework,framework iot,1,0.0,2020.0,,b998d8dc-1f32-4af1-b0c9-1622276c1a7d
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),composit composit framework,framework iot energi,1,0.0,2020.0,,b998d8dc-1f32-4af1-b0c9-1622276c1a7d
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),approach coverag,spatiotempor approach,1,0.0,2019.0,,d070f323-e078-4d93-8b58-cca1230508fd
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),approach coverag,incent model,1,0.0,2019.0,,d070f323-e078-4d93-8b58-cca1230508fd
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),approach coverag,approach coverag servic,1,0.0,2019.0,,d070f323-e078-4d93-8b58-cca1230508fd
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),approach coverag,approach incent,1,0.0,2019.0,,d070f323-e078-4d93-8b58-cca1230508fd
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),approach coverag,approach incent model,1,0.0,2019.0,,d070f323-e078-4d93-8b58-cca1230508fd
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),approach coverag,coverag servic,1,0.0,2019.0,,d070f323-e078-4d93-8b58-cca1230508fd
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),approach coverag servic,spatiotempor approach,1,0.0,2019.0,,d070f323-e078-4d93-8b58-cca1230508fd
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),approach coverag servic,approach coverag,1,0.0,2019.0,,d070f323-e078-4d93-8b58-cca1230508fd
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),approach coverag servic,incent model,1,0.0,2019.0,,d070f323-e078-4d93-8b58-cca1230508fd
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),approach coverag servic,approach incent,1,0.0,2019.0,,d070f323-e078-4d93-8b58-cca1230508fd
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),approach coverag servic,approach incent model,1,0.0,2019.0,,d070f323-e078-4d93-8b58-cca1230508fd
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),approach coverag servic,coverag servic,1,0.0,2019.0,,d070f323-e078-4d93-8b58-cca1230508fd
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),incent model,spatiotempor approach,1,0.0,2019.0,,d070f323-e078-4d93-8b58-cca1230508fd
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),incent model,approach coverag,1,0.0,2019.0,,d070f323-e078-4d93-8b58-cca1230508fd
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),incent model,approach coverag servic,1,0.0,2019.0,,d070f323-e078-4d93-8b58-cca1230508fd
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),incent model,approach incent,1,0.0,2019.0,,d070f323-e078-4d93-8b58-cca1230508fd
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),incent model,approach incent model,1,0.0,2019.0,,d070f323-e078-4d93-8b58-cca1230508fd
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),incent model,coverag servic,1,0.0,2019.0,,d070f323-e078-4d93-8b58-cca1230508fd
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),incent model,servic request,1,0.0,2020.0,,9463c905-f3d9-40b6-92c6-a62ca9afe510
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),incent model,energi servic,1,0.0,2020.0,,9463c905-f3d9-40b6-92c6-a62ca9afe510
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),incent model,framework energi servic,1,0.0,2020.0,,9463c905-f3d9-40b6-92c6-a62ca9afe510
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),incent model,novel framework,1,0.0,2020.0,,9463c905-f3d9-40b6-92c6-a62ca9afe510
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),incent model,energi servic request,1,0.0,2020.0,,9463c905-f3d9-40b6-92c6-a62ca9afe510
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),incent model,framework energi,1,0.0,2020.0,,9463c905-f3d9-40b6-92c6-a62ca9afe510
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),approach incent model,spatiotempor approach,1,0.0,2019.0,,d070f323-e078-4d93-8b58-cca1230508fd
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),approach incent model,approach coverag,1,0.0,2019.0,,d070f323-e078-4d93-8b58-cca1230508fd
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),approach incent model,incent model,1,0.0,2019.0,,d070f323-e078-4d93-8b58-cca1230508fd
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),approach incent model,approach coverag servic,1,0.0,2019.0,,d070f323-e078-4d93-8b58-cca1230508fd
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),approach incent model,approach incent,1,0.0,2019.0,,d070f323-e078-4d93-8b58-cca1230508fd
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),approach incent model,coverag servic,1,0.0,2019.0,,d070f323-e078-4d93-8b58-cca1230508fd
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),spatiotempor approach,approach coverag,1,0.0,2019.0,,d070f323-e078-4d93-8b58-cca1230508fd
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),spatiotempor approach,incent model,1,0.0,2019.0,,d070f323-e078-4d93-8b58-cca1230508fd
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),spatiotempor approach,approach coverag servic,1,0.0,2019.0,,d070f323-e078-4d93-8b58-cca1230508fd
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),spatiotempor approach,approach incent,1,0.0,2019.0,,d070f323-e078-4d93-8b58-cca1230508fd
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),spatiotempor approach,approach incent model,1,0.0,2019.0,,d070f323-e078-4d93-8b58-cca1230508fd
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),spatiotempor approach,coverag servic,1,0.0,2019.0,,d070f323-e078-4d93-8b58-cca1230508fd
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),coverag servic,spatiotempor approach,1,0.0,2019.0,,d070f323-e078-4d93-8b58-cca1230508fd
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),coverag servic,approach coverag,1,0.0,2019.0,,d070f323-e078-4d93-8b58-cca1230508fd
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),coverag servic,incent model,1,0.0,2019.0,,d070f323-e078-4d93-8b58-cca1230508fd
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),coverag servic,approach coverag servic,1,0.0,2019.0,,d070f323-e078-4d93-8b58-cca1230508fd
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),coverag servic,approach incent,1,0.0,2019.0,,d070f323-e078-4d93-8b58-cca1230508fd
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),coverag servic,approach incent model,1,0.0,2019.0,,d070f323-e078-4d93-8b58-cca1230508fd
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),approach incent,spatiotempor approach,1,0.0,2019.0,,d070f323-e078-4d93-8b58-cca1230508fd
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),approach incent,approach coverag,1,0.0,2019.0,,d070f323-e078-4d93-8b58-cca1230508fd
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),approach incent,incent model,1,0.0,2019.0,,d070f323-e078-4d93-8b58-cca1230508fd
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),approach incent,approach coverag servic,1,0.0,2019.0,,d070f323-e078-4d93-8b58-cca1230508fd
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),approach incent,approach incent model,1,0.0,2019.0,,d070f323-e078-4d93-8b58-cca1230508fd
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),approach incent,coverag servic,1,0.0,2019.0,,d070f323-e078-4d93-8b58-cca1230508fd
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),wireless energi,energi servic,1,0.0,2020.0,,92003143-4e3d-4e9f-bd47-f63d5e7973a0
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),wireless energi,framework wireless,1,0.0,2020.0,,92003143-4e3d-4e9f-bd47-f63d5e7973a0
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),wireless energi,servic user,1,0.0,2020.0,,92003143-4e3d-4e9f-bd47-f63d5e7973a0
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),wireless energi,internet thing,1,0.0,2020.0,,92003143-4e3d-4e9f-bd47-f63d5e7973a0
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),framework wireless,energi servic,1,0.0,2020.0,,92003143-4e3d-4e9f-bd47-f63d5e7973a0
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),framework wireless,wireless energi,1,0.0,2020.0,,92003143-4e3d-4e9f-bd47-f63d5e7973a0
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),framework wireless,servic user,1,0.0,2020.0,,92003143-4e3d-4e9f-bd47-f63d5e7973a0
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),framework wireless,internet thing,1,0.0,2020.0,,92003143-4e3d-4e9f-bd47-f63d5e7973a0
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),energi servic,wireless energi,1,0.0,2020.0,,92003143-4e3d-4e9f-bd47-f63d5e7973a0
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),energi servic,framework wireless,1,0.0,2020.0,,92003143-4e3d-4e9f-bd47-f63d5e7973a0
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),energi servic,servic user,1,0.0,2020.0,,92003143-4e3d-4e9f-bd47-f63d5e7973a0
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),energi servic,internet thing,1,0.0,2020.0,,92003143-4e3d-4e9f-bd47-f63d5e7973a0
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),energi servic,servic request,1,0.0,2020.0,,9463c905-f3d9-40b6-92c6-a62ca9afe510
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),energi servic,framework energi servic,1,0.0,2020.0,,9463c905-f3d9-40b6-92c6-a62ca9afe510
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),energi servic,incent model,1,0.0,2020.0,,9463c905-f3d9-40b6-92c6-a62ca9afe510
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),energi servic,novel framework,1,0.0,2020.0,,9463c905-f3d9-40b6-92c6-a62ca9afe510
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),energi servic,energi servic request,1,0.0,2020.0,,9463c905-f3d9-40b6-92c6-a62ca9afe510
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),energi servic,framework energi,1,0.0,2020.0,,9463c905-f3d9-40b6-92c6-a62ca9afe510
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),internet thing,energi servic,1,0.0,2020.0,,92003143-4e3d-4e9f-bd47-f63d5e7973a0
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),internet thing,wireless energi,1,0.0,2020.0,,92003143-4e3d-4e9f-bd47-f63d5e7973a0
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),internet thing,framework wireless,1,0.0,2020.0,,92003143-4e3d-4e9f-bd47-f63d5e7973a0
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),internet thing,servic user,1,0.0,2020.0,,92003143-4e3d-4e9f-bd47-f63d5e7973a0
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),servic user,energi servic,1,0.0,2020.0,,92003143-4e3d-4e9f-bd47-f63d5e7973a0
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),servic user,wireless energi,1,0.0,2020.0,,92003143-4e3d-4e9f-bd47-f63d5e7973a0
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),servic user,framework wireless,1,0.0,2020.0,,92003143-4e3d-4e9f-bd47-f63d5e7973a0
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),servic user,internet thing,1,0.0,2020.0,,92003143-4e3d-4e9f-bd47-f63d5e7973a0
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),framework energi servic,servic request,1,0.0,2020.0,,9463c905-f3d9-40b6-92c6-a62ca9afe510
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),framework energi servic,energi servic,1,0.0,2020.0,,9463c905-f3d9-40b6-92c6-a62ca9afe510
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),framework energi servic,incent model,1,0.0,2020.0,,9463c905-f3d9-40b6-92c6-a62ca9afe510
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),framework energi servic,novel framework,1,0.0,2020.0,,9463c905-f3d9-40b6-92c6-a62ca9afe510
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),framework energi servic,energi servic request,1,0.0,2020.0,,9463c905-f3d9-40b6-92c6-a62ca9afe510
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),framework energi servic,framework energi,1,0.0,2020.0,,9463c905-f3d9-40b6-92c6-a62ca9afe510
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),framework energi,servic request,1,0.0,2020.0,,9463c905-f3d9-40b6-92c6-a62ca9afe510
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),framework energi,energi servic,1,0.0,2020.0,,9463c905-f3d9-40b6-92c6-a62ca9afe510
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),framework energi,framework energi servic,1,0.0,2020.0,,9463c905-f3d9-40b6-92c6-a62ca9afe510
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),framework energi,incent model,1,0.0,2020.0,,9463c905-f3d9-40b6-92c6-a62ca9afe510
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),framework energi,novel framework,1,0.0,2020.0,,9463c905-f3d9-40b6-92c6-a62ca9afe510
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),framework energi,energi servic request,1,0.0,2020.0,,9463c905-f3d9-40b6-92c6-a62ca9afe510
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),novel framework,servic request,1,0.0,2020.0,,9463c905-f3d9-40b6-92c6-a62ca9afe510
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),novel framework,energi servic,1,0.0,2020.0,,9463c905-f3d9-40b6-92c6-a62ca9afe510
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),novel framework,framework energi servic,1,0.0,2020.0,,9463c905-f3d9-40b6-92c6-a62ca9afe510
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),novel framework,incent model,1,0.0,2020.0,,9463c905-f3d9-40b6-92c6-a62ca9afe510
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),novel framework,energi servic request,1,0.0,2020.0,,9463c905-f3d9-40b6-92c6-a62ca9afe510
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),novel framework,framework energi,1,0.0,2020.0,,9463c905-f3d9-40b6-92c6-a62ca9afe510
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),energi servic request,servic request,1,0.0,2020.0,,9463c905-f3d9-40b6-92c6-a62ca9afe510
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),energi servic request,energi servic,1,0.0,2020.0,,9463c905-f3d9-40b6-92c6-a62ca9afe510
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),energi servic request,framework energi servic,1,0.0,2020.0,,9463c905-f3d9-40b6-92c6-a62ca9afe510
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),energi servic request,incent model,1,0.0,2020.0,,9463c905-f3d9-40b6-92c6-a62ca9afe510
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),energi servic request,novel framework,1,0.0,2020.0,,9463c905-f3d9-40b6-92c6-a62ca9afe510
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),energi servic request,framework energi,1,0.0,2020.0,,9463c905-f3d9-40b6-92c6-a62ca9afe510
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),consum perform,provid consum,1,0.0,2020.0,,c6a5102a-e2b1-4309-ab80-64eb35d20ae4
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),consum perform,perform provid,1,0.0,2020.0,,c6a5102a-e2b1-4309-ab80-64eb35d20ae4
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),consum perform,framework shortterm trial,1,0.0,2020.0,,c6a5102a-e2b1-4309-ab80-64eb35d20ae4
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),consum perform,consum perform requir,1,0.0,2020.0,,c6a5102a-e2b1-4309-ab80-64eb35d20ae4
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),consum perform,perform requir,1,0.0,2020.0,,c6a5102a-e2b1-4309-ab80-64eb35d20ae4
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),consum perform,iaa provid,1,0.0,2020.0,,c6a5102a-e2b1-4309-ab80-64eb35d20ae4
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),consum perform,trial perform provid,1,0.0,2020.0,,c6a5102a-e2b1-4309-ab80-64eb35d20ae4
