domain,node,neighbor,weight,node_year,neighbor_year,node_paper_id,neighbor_paper_id
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",recognit system activ,data learn,1,0.0,2014.0,,8f6e90c3-632a-4e85-9a47-280abf8f1f94
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",activ data learn,system activ data,1,0.0,2014.0,,8f6e90c3-632a-4e85-9a47-280abf8f1f94
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",activ data learn,activ data,1,0.0,2014.0,,8f6e90c3-632a-4e85-9a47-280abf8f1f94
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",activ data learn,activ recognit,1,0.0,2014.0,,8f6e90c3-632a-4e85-9a47-280abf8f1f94
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",system activ data,data learn,1,0.0,2014.0,,8f6e90c3-632a-4e85-9a47-280abf8f1f94
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",system activ data,system activ,1,0.0,2014.0,,8f6e90c3-632a-4e85-9a47-280abf8f1f94
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",system activ data,recognit system,1,0.0,2014.0,,8f6e90c3-632a-4e85-9a47-280abf8f1f94
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",system activ data,model activ,1,0.0,2014.0,,8f6e90c3-632a-4e85-9a47-280abf8f1f94
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",system activ data,activ recognit system,1,0.0,2014.0,,8f6e90c3-632a-4e85-9a47-280abf8f1f94
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",system activ data,recognit system activ,1,0.0,2014.0,,8f6e90c3-632a-4e85-9a47-280abf8f1f94
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",system activ data,data activ,1,0.0,2014.0,,8f6e90c3-632a-4e85-9a47-280abf8f1f94
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",system activ data,activ data learn,1,0.0,2014.0,,8f6e90c3-632a-4e85-9a47-280abf8f1f94
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",system activ data,activ data,1,0.0,2014.0,,8f6e90c3-632a-4e85-9a47-280abf8f1f94
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",system activ data,activ recognit,1,0.0,2014.0,,8f6e90c3-632a-4e85-9a47-280abf8f1f94
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",data learn,system activ,1,0.0,2014.0,,8f6e90c3-632a-4e85-9a47-280abf8f1f94
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",data learn,recognit system,1,0.0,2014.0,,8f6e90c3-632a-4e85-9a47-280abf8f1f94
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",data learn,model activ,1,0.0,2014.0,,8f6e90c3-632a-4e85-9a47-280abf8f1f94
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",data learn,activ recognit system,1,0.0,2014.0,,8f6e90c3-632a-4e85-9a47-280abf8f1f94
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",data learn,recognit system activ,1,0.0,2014.0,,8f6e90c3-632a-4e85-9a47-280abf8f1f94
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",data learn,data activ,1,0.0,2014.0,,8f6e90c3-632a-4e85-9a47-280abf8f1f94
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",data learn,activ data learn,1,0.0,2014.0,,8f6e90c3-632a-4e85-9a47-280abf8f1f94
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",data learn,system activ data,1,0.0,2014.0,,8f6e90c3-632a-4e85-9a47-280abf8f1f94
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",data learn,activ data,1,0.0,2014.0,,8f6e90c3-632a-4e85-9a47-280abf8f1f94
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",data learn,activ recognit,1,0.0,2014.0,,8f6e90c3-632a-4e85-9a47-280abf8f1f94
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",mauritiana mice model,studi antidiarrh,1,0.0,2014.0,,c6ee8cd1-205b-46d9-8ced-8657f8ec88f2
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",mauritiana mice model,purpos studi,1,0.0,2014.0,,c6ee8cd1-205b-46d9-8ced-8657f8ec88f2
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",mauritiana mice model,extract ziziphu mauritiana,1,0.0,2014.0,,c6ee8cd1-205b-46d9-8ced-8657f8ec88f2
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",mauritiana mice model,ziziphu mauritiana,1,0.0,2014.0,,c6ee8cd1-205b-46d9-8ced-8657f8ec88f2
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",mauritiana mice model,mice model,1,0.0,2014.0,,c6ee8cd1-205b-46d9-8ced-8657f8ec88f2
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",mauritiana mice model,mauritiana mice,1,0.0,2014.0,,c6ee8cd1-205b-46d9-8ced-8657f8ec88f2
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",mauritiana mice model,crude extract ziziphu,1,0.0,2014.0,,c6ee8cd1-205b-46d9-8ced-8657f8ec88f2
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",mauritiana mice model,extract ziziphu,1,0.0,2014.0,,c6ee8cd1-205b-46d9-8ced-8657f8ec88f2
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",mauritiana mice model,studi antidiarrh activ,1,0.0,2014.0,,c6ee8cd1-205b-46d9-8ced-8657f8ec88f2
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",mauritiana mice model,antidiarrh activ crude,1,0.0,2014.0,,c6ee8cd1-205b-46d9-8ced-8657f8ec88f2
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",purpos studi,studi antidiarrh,1,0.0,2014.0,,c6ee8cd1-205b-46d9-8ced-8657f8ec88f2
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",purpos studi,extract ziziphu mauritiana,1,0.0,2014.0,,c6ee8cd1-205b-46d9-8ced-8657f8ec88f2
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",purpos studi,ziziphu mauritiana,1,0.0,2014.0,,c6ee8cd1-205b-46d9-8ced-8657f8ec88f2
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",purpos studi,mice model,1,0.0,2014.0,,c6ee8cd1-205b-46d9-8ced-8657f8ec88f2
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",purpos studi,mauritiana mice,1,0.0,2014.0,,c6ee8cd1-205b-46d9-8ced-8657f8ec88f2
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",purpos studi,crude extract ziziphu,1,0.0,2014.0,,c6ee8cd1-205b-46d9-8ced-8657f8ec88f2
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",purpos studi,extract ziziphu,1,0.0,2014.0,,c6ee8cd1-205b-46d9-8ced-8657f8ec88f2
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",purpos studi,studi antidiarrh activ,1,0.0,2014.0,,c6ee8cd1-205b-46d9-8ced-8657f8ec88f2
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",purpos studi,antidiarrh activ crude,1,0.0,2014.0,,c6ee8cd1-205b-46d9-8ced-8657f8ec88f2
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",purpos studi,mauritiana mice model,1,0.0,2014.0,,c6ee8cd1-205b-46d9-8ced-8657f8ec88f2
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",extract ziziphu,studi antidiarrh,1,0.0,2014.0,,c6ee8cd1-205b-46d9-8ced-8657f8ec88f2
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",extract ziziphu,purpos studi,1,0.0,2014.0,,c6ee8cd1-205b-46d9-8ced-8657f8ec88f2
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",extract ziziphu,extract ziziphu mauritiana,1,0.0,2014.0,,c6ee8cd1-205b-46d9-8ced-8657f8ec88f2
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",extract ziziphu,ziziphu mauritiana,1,0.0,2014.0,,c6ee8cd1-205b-46d9-8ced-8657f8ec88f2
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",extract ziziphu,mice model,1,0.0,2014.0,,c6ee8cd1-205b-46d9-8ced-8657f8ec88f2
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",extract ziziphu,mauritiana mice,1,0.0,2014.0,,c6ee8cd1-205b-46d9-8ced-8657f8ec88f2
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",extract ziziphu,crude extract ziziphu,1,0.0,2014.0,,c6ee8cd1-205b-46d9-8ced-8657f8ec88f2
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",extract ziziphu,studi antidiarrh activ,1,0.0,2014.0,,c6ee8cd1-205b-46d9-8ced-8657f8ec88f2
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",extract ziziphu,antidiarrh activ crude,1,0.0,2014.0,,c6ee8cd1-205b-46d9-8ced-8657f8ec88f2
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",extract ziziphu,mauritiana mice model,1,0.0,2014.0,,c6ee8cd1-205b-46d9-8ced-8657f8ec88f2
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",studi antidiarrh activ,studi antidiarrh,1,0.0,2014.0,,c6ee8cd1-205b-46d9-8ced-8657f8ec88f2
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",studi antidiarrh activ,purpos studi,1,0.0,2014.0,,c6ee8cd1-205b-46d9-8ced-8657f8ec88f2
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",studi antidiarrh activ,extract ziziphu mauritiana,1,0.0,2014.0,,c6ee8cd1-205b-46d9-8ced-8657f8ec88f2
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",studi antidiarrh activ,ziziphu mauritiana,1,0.0,2014.0,,c6ee8cd1-205b-46d9-8ced-8657f8ec88f2
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",studi antidiarrh activ,mice model,1,0.0,2014.0,,c6ee8cd1-205b-46d9-8ced-8657f8ec88f2
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",studi antidiarrh activ,mauritiana mice,1,0.0,2014.0,,c6ee8cd1-205b-46d9-8ced-8657f8ec88f2
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",studi antidiarrh activ,crude extract ziziphu,1,0.0,2014.0,,c6ee8cd1-205b-46d9-8ced-8657f8ec88f2
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",studi antidiarrh activ,extract ziziphu,1,0.0,2014.0,,c6ee8cd1-205b-46d9-8ced-8657f8ec88f2
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",studi antidiarrh activ,antidiarrh activ crude,1,0.0,2014.0,,c6ee8cd1-205b-46d9-8ced-8657f8ec88f2
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",studi antidiarrh activ,mauritiana mice model,1,0.0,2014.0,,c6ee8cd1-205b-46d9-8ced-8657f8ec88f2
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",mauritiana mice,studi antidiarrh,1,0.0,2014.0,,c6ee8cd1-205b-46d9-8ced-8657f8ec88f2
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",mauritiana mice,purpos studi,1,0.0,2014.0,,c6ee8cd1-205b-46d9-8ced-8657f8ec88f2
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",mauritiana mice,extract ziziphu mauritiana,1,0.0,2014.0,,c6ee8cd1-205b-46d9-8ced-8657f8ec88f2
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",mauritiana mice,ziziphu mauritiana,1,0.0,2014.0,,c6ee8cd1-205b-46d9-8ced-8657f8ec88f2
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",mauritiana mice,mice model,1,0.0,2014.0,,c6ee8cd1-205b-46d9-8ced-8657f8ec88f2
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",mauritiana mice,crude extract ziziphu,1,0.0,2014.0,,c6ee8cd1-205b-46d9-8ced-8657f8ec88f2
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",mauritiana mice,extract ziziphu,1,0.0,2014.0,,c6ee8cd1-205b-46d9-8ced-8657f8ec88f2
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",mauritiana mice,studi antidiarrh activ,1,0.0,2014.0,,c6ee8cd1-205b-46d9-8ced-8657f8ec88f2
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",mauritiana mice,antidiarrh activ crude,1,0.0,2014.0,,c6ee8cd1-205b-46d9-8ced-8657f8ec88f2
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",mauritiana mice,mauritiana mice model,1,0.0,2014.0,,c6ee8cd1-205b-46d9-8ced-8657f8ec88f2
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",mice model,studi antidiarrh,1,0.0,2014.0,,c6ee8cd1-205b-46d9-8ced-8657f8ec88f2
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",mice model,purpos studi,1,0.0,2014.0,,c6ee8cd1-205b-46d9-8ced-8657f8ec88f2
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",mice model,extract ziziphu mauritiana,1,0.0,2014.0,,c6ee8cd1-205b-46d9-8ced-8657f8ec88f2
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",mice model,ziziphu mauritiana,1,0.0,2014.0,,c6ee8cd1-205b-46d9-8ced-8657f8ec88f2
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",mice model,mauritiana mice,1,0.0,2014.0,,c6ee8cd1-205b-46d9-8ced-8657f8ec88f2
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",mice model,crude extract ziziphu,1,0.0,2014.0,,c6ee8cd1-205b-46d9-8ced-8657f8ec88f2
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",mice model,extract ziziphu,1,0.0,2014.0,,c6ee8cd1-205b-46d9-8ced-8657f8ec88f2
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",mice model,studi antidiarrh activ,1,0.0,2014.0,,c6ee8cd1-205b-46d9-8ced-8657f8ec88f2
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",mice model,antidiarrh activ crude,1,0.0,2014.0,,c6ee8cd1-205b-46d9-8ced-8657f8ec88f2
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",mice model,mauritiana mice model,1,0.0,2014.0,,c6ee8cd1-205b-46d9-8ced-8657f8ec88f2
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",studi antidiarrh,purpos studi,1,0.0,2014.0,,c6ee8cd1-205b-46d9-8ced-8657f8ec88f2
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",studi antidiarrh,extract ziziphu mauritiana,1,0.0,2014.0,,c6ee8cd1-205b-46d9-8ced-8657f8ec88f2
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",studi antidiarrh,ziziphu mauritiana,1,0.0,2014.0,,c6ee8cd1-205b-46d9-8ced-8657f8ec88f2
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",studi antidiarrh,mice model,1,0.0,2014.0,,c6ee8cd1-205b-46d9-8ced-8657f8ec88f2
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",studi antidiarrh,mauritiana mice,1,0.0,2014.0,,c6ee8cd1-205b-46d9-8ced-8657f8ec88f2
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",studi antidiarrh,crude extract ziziphu,1,0.0,2014.0,,c6ee8cd1-205b-46d9-8ced-8657f8ec88f2
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",studi antidiarrh,extract ziziphu,1,0.0,2014.0,,c6ee8cd1-205b-46d9-8ced-8657f8ec88f2
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",studi antidiarrh,studi antidiarrh activ,1,0.0,2014.0,,c6ee8cd1-205b-46d9-8ced-8657f8ec88f2
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",studi antidiarrh,antidiarrh activ crude,1,0.0,2014.0,,c6ee8cd1-205b-46d9-8ced-8657f8ec88f2
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",studi antidiarrh,mauritiana mice model,1,0.0,2014.0,,c6ee8cd1-205b-46d9-8ced-8657f8ec88f2
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",crude extract ziziphu,studi antidiarrh,1,0.0,2014.0,,c6ee8cd1-205b-46d9-8ced-8657f8ec88f2
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",crude extract ziziphu,purpos studi,1,0.0,2014.0,,c6ee8cd1-205b-46d9-8ced-8657f8ec88f2
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",crude extract ziziphu,extract ziziphu mauritiana,1,0.0,2014.0,,c6ee8cd1-205b-46d9-8ced-8657f8ec88f2
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",crude extract ziziphu,ziziphu mauritiana,1,0.0,2014.0,,c6ee8cd1-205b-46d9-8ced-8657f8ec88f2
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",crude extract ziziphu,mice model,1,0.0,2014.0,,c6ee8cd1-205b-46d9-8ced-8657f8ec88f2
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",crude extract ziziphu,mauritiana mice,1,0.0,2014.0,,c6ee8cd1-205b-46d9-8ced-8657f8ec88f2
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",crude extract ziziphu,extract ziziphu,1,0.0,2014.0,,c6ee8cd1-205b-46d9-8ced-8657f8ec88f2
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",crude extract ziziphu,studi antidiarrh activ,1,0.0,2014.0,,c6ee8cd1-205b-46d9-8ced-8657f8ec88f2
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",crude extract ziziphu,antidiarrh activ crude,1,0.0,2014.0,,c6ee8cd1-205b-46d9-8ced-8657f8ec88f2
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",crude extract ziziphu,mauritiana mice model,1,0.0,2014.0,,c6ee8cd1-205b-46d9-8ced-8657f8ec88f2
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",antidiarrh activ crude,studi antidiarrh,1,0.0,2014.0,,c6ee8cd1-205b-46d9-8ced-8657f8ec88f2
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",antidiarrh activ crude,purpos studi,1,0.0,2014.0,,c6ee8cd1-205b-46d9-8ced-8657f8ec88f2
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",antidiarrh activ crude,extract ziziphu mauritiana,1,0.0,2014.0,,c6ee8cd1-205b-46d9-8ced-8657f8ec88f2
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",antidiarrh activ crude,ziziphu mauritiana,1,0.0,2014.0,,c6ee8cd1-205b-46d9-8ced-8657f8ec88f2
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",antidiarrh activ crude,mice model,1,0.0,2014.0,,c6ee8cd1-205b-46d9-8ced-8657f8ec88f2
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",antidiarrh activ crude,mauritiana mice,1,0.0,2014.0,,c6ee8cd1-205b-46d9-8ced-8657f8ec88f2
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",antidiarrh activ crude,crude extract ziziphu,1,0.0,2014.0,,c6ee8cd1-205b-46d9-8ced-8657f8ec88f2
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",antidiarrh activ crude,extract ziziphu,1,0.0,2014.0,,c6ee8cd1-205b-46d9-8ced-8657f8ec88f2
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",antidiarrh activ crude,studi antidiarrh activ,1,0.0,2014.0,,c6ee8cd1-205b-46d9-8ced-8657f8ec88f2
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",antidiarrh activ crude,mauritiana mice model,1,0.0,2014.0,,c6ee8cd1-205b-46d9-8ced-8657f8ec88f2
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",extract ziziphu mauritiana,studi antidiarrh,1,0.0,2014.0,,c6ee8cd1-205b-46d9-8ced-8657f8ec88f2
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",extract ziziphu mauritiana,purpos studi,1,0.0,2014.0,,c6ee8cd1-205b-46d9-8ced-8657f8ec88f2
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",extract ziziphu mauritiana,ziziphu mauritiana,1,0.0,2014.0,,c6ee8cd1-205b-46d9-8ced-8657f8ec88f2
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",extract ziziphu mauritiana,mice model,1,0.0,2014.0,,c6ee8cd1-205b-46d9-8ced-8657f8ec88f2
