domain,node,neighbor,weight,node_year,neighbor_year,node_paper_id,neighbor_paper_id
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",paper design fabric,compliant gripper,1,0.0,2020.0,,2e45f132-af8f-47b9-8d27-86e87fc21a6d
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",compound parallelogram,model analysi compound,1,0.0,2016.0,,6082a154-03a1-4244-b900-19fc4e3579e0
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",compound parallelogram,mechan paper effect,1,0.0,2016.0,,6082a154-03a1-4244-b900-19fc4e3579e0
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",model parallelogram,paper model,1,0.0,2015.0,,b151030f-441e-4db5-9c98-16ce67b061d8
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",model parallelogram,parallelogram mechan,1,0.0,2015.0,,b151030f-441e-4db5-9c98-16ce67b061d8
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",model parallelogram,model parallelogram mechan,1,0.0,2015.0,,b151030f-441e-4db5-9c98-16ce67b061d8
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",multibeam parallelogram mechan,paper model,1,0.0,2015.0,,4439b092-5ff6-4b96-a026-1714d812bdcb
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",multibeam parallelogram mechan,parallelogram mechan,1,0.0,2015.0,,4439b092-5ff6-4b96-a026-1714d812bdcb
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",multibeam parallelogram mechan,compound parallelogram mechan,1,0.0,2015.0,,4439b092-5ff6-4b96-a026-1714d812bdcb
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",multibeam parallelogram mechan,mechan analysi,1,0.0,2015.0,,4439b092-5ff6-4b96-a026-1714d812bdcb
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",multibeam parallelogram mechan,parallelogram mechan analysi,1,0.0,2015.0,,4439b092-5ff6-4b96-a026-1714d812bdcb
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",parallelogram mechan analysi,paper model,1,0.0,2015.0,,4439b092-5ff6-4b96-a026-1714d812bdcb
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",parallelogram mechan analysi,parallelogram mechan,1,0.0,2015.0,,4439b092-5ff6-4b96-a026-1714d812bdcb
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",parallelogram mechan analysi,multibeam parallelogram mechan,1,0.0,2015.0,,4439b092-5ff6-4b96-a026-1714d812bdcb
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",parallelogram mechan analysi,compound parallelogram mechan,1,0.0,2015.0,,4439b092-5ff6-4b96-a026-1714d812bdcb
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",parallelogram mechan analysi,mechan analysi,1,0.0,2015.0,,4439b092-5ff6-4b96-a026-1714d812bdcb
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",mechan paper effect,analysi compound,1,0.0,2016.0,,6082a154-03a1-4244-b900-19fc4e3579e0
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",mechan paper effect,mechan paper,1,0.0,2016.0,,6082a154-03a1-4244-b900-19fc4e3579e0
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",mechan paper effect,model analysi,1,0.0,2016.0,,6082a154-03a1-4244-b900-19fc4e3579e0
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",mechan paper effect,model analysi compound,1,0.0,2016.0,,6082a154-03a1-4244-b900-19fc4e3579e0
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",mechan paper effect,analysi compound parallelogram,1,0.0,2016.0,,6082a154-03a1-4244-b900-19fc4e3579e0
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",mechan paper effect,parallelogram mechan paper,1,0.0,2016.0,,6082a154-03a1-4244-b900-19fc4e3579e0
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",mechan paper effect,compound parallelogram,1,0.0,2016.0,,6082a154-03a1-4244-b900-19fc4e3579e0
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",mechan paper effect,compound parallelogram mechan,1,0.0,2016.0,,6082a154-03a1-4244-b900-19fc4e3579e0
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",mechan paper effect,parallelogram mechan,1,0.0,2016.0,,6082a154-03a1-4244-b900-19fc4e3579e0
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",model analysi compound,analysi compound,1,0.0,2016.0,,6082a154-03a1-4244-b900-19fc4e3579e0
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",model analysi compound,mechan paper,1,0.0,2016.0,,6082a154-03a1-4244-b900-19fc4e3579e0
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",model analysi compound,model analysi,1,0.0,2016.0,,6082a154-03a1-4244-b900-19fc4e3579e0
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",model analysi compound,analysi compound parallelogram,1,0.0,2016.0,,6082a154-03a1-4244-b900-19fc4e3579e0
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",model analysi compound,parallelogram mechan paper,1,0.0,2016.0,,6082a154-03a1-4244-b900-19fc4e3579e0
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",model analysi compound,compound parallelogram,1,0.0,2016.0,,6082a154-03a1-4244-b900-19fc4e3579e0
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",model analysi compound,compound parallelogram mechan,1,0.0,2016.0,,6082a154-03a1-4244-b900-19fc4e3579e0
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",model analysi compound,mechan paper effect,1,0.0,2016.0,,6082a154-03a1-4244-b900-19fc4e3579e0
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",model analysi compound,parallelogram mechan,1,0.0,2016.0,,6082a154-03a1-4244-b900-19fc4e3579e0
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",mechan posit analysi,mechan posit,1,0.0,2016.0,,f253d9b3-a5b9-48c0-b55c-e7bcd83832fe
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",design develop,paper design,1,0.0,2017.0,,cf50af80-6b51-4fda-a6c7-0ecdfeb78874
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",design develop,paper design develop,1,0.0,2017.0,,cf50af80-6b51-4fda-a6c7-0ecdfeb78874
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",paper design develop,design develop,1,0.0,2017.0,,cf50af80-6b51-4fda-a6c7-0ecdfeb78874
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",paper design develop,paper design,1,0.0,2017.0,,cf50af80-6b51-4fda-a6c7-0ecdfeb78874
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",model compliant mechan,wire beam,1,0.0,2017.0,,3e5b9bbc-be2e-4aa3-9683-60d3750f8539
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",model compliant mechan,model compliant,1,0.0,2017.0,,3e5b9bbc-be2e-4aa3-9683-60d3750f8539
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",wire beam,model compliant mechan,1,0.0,2017.0,,3e5b9bbc-be2e-4aa3-9683-60d3750f8539
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",wire beam,model compliant,1,0.0,2017.0,,3e5b9bbc-be2e-4aa3-9683-60d3750f8539
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",wire beam,paper compliant sheet,1,0.0,2021.0,,558531dc-3913-4cdc-b73d-30d5b48d4dea
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",wire beam,compliant sheet,1,0.0,2021.0,,558531dc-3913-4cdc-b73d-30d5b48d4dea
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",wire beam,paper compliant,1,0.0,2021.0,,558531dc-3913-4cdc-b73d-30d5b48d4dea
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",paper determin,determin design,1,0.0,2017.0,,bee681b7-aee7-4980-9fd1-0b92be7c635e
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",paper determin,class flexur mechan,1,0.0,2017.0,,bee681b7-aee7-4980-9fd1-0b92be7c635e
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",paper determin,design synthesi,1,0.0,2017.0,,bee681b7-aee7-4980-9fd1-0b92be7c635e
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",paper determin,paper determin design,1,0.0,2017.0,,bee681b7-aee7-4980-9fd1-0b92be7c635e
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",paper determin,class flexur,1,0.0,2017.0,,bee681b7-aee7-4980-9fd1-0b92be7c635e
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",paper determin,design synthesi class,1,0.0,2017.0,,bee681b7-aee7-4980-9fd1-0b92be7c635e
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",paper determin,synthesi class,1,0.0,2017.0,,bee681b7-aee7-4980-9fd1-0b92be7c635e
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",paper determin,flexur mechan,1,0.0,2017.0,,bee681b7-aee7-4980-9fd1-0b92be7c635e
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",class flexur,determin design,1,0.0,2017.0,,bee681b7-aee7-4980-9fd1-0b92be7c635e
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",class flexur,class flexur mechan,1,0.0,2017.0,,bee681b7-aee7-4980-9fd1-0b92be7c635e
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",class flexur,design synthesi,1,0.0,2017.0,,bee681b7-aee7-4980-9fd1-0b92be7c635e
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",class flexur,paper determin design,1,0.0,2017.0,,bee681b7-aee7-4980-9fd1-0b92be7c635e
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",class flexur,design synthesi class,1,0.0,2017.0,,bee681b7-aee7-4980-9fd1-0b92be7c635e
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",class flexur,paper determin,1,0.0,2017.0,,bee681b7-aee7-4980-9fd1-0b92be7c635e
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",class flexur,synthesi class,1,0.0,2017.0,,bee681b7-aee7-4980-9fd1-0b92be7c635e
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",class flexur,flexur mechan,1,0.0,2017.0,,bee681b7-aee7-4980-9fd1-0b92be7c635e
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",class flexur,mechan configur motion,1,0.0,2017.0,,9ef4097f-c75e-404e-b6fe-8775cf84ecbf
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",class flexur,mechan actuat,1,0.0,2017.0,,9ef4097f-c75e-404e-b6fe-8775cf84ecbf
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",class flexur,flexur mechan actuat,1,0.0,2017.0,,9ef4097f-c75e-404e-b6fe-8775cf84ecbf
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",class flexur,paper class,1,0.0,2017.0,,9ef4097f-c75e-404e-b6fe-8775cf84ecbf
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",paper determin design,determin design,1,0.0,2017.0,,bee681b7-aee7-4980-9fd1-0b92be7c635e
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",paper determin design,class flexur mechan,1,0.0,2017.0,,bee681b7-aee7-4980-9fd1-0b92be7c635e
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",paper determin design,design synthesi,1,0.0,2017.0,,bee681b7-aee7-4980-9fd1-0b92be7c635e
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",paper determin design,class flexur,1,0.0,2017.0,,bee681b7-aee7-4980-9fd1-0b92be7c635e
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",paper determin design,design synthesi class,1,0.0,2017.0,,bee681b7-aee7-4980-9fd1-0b92be7c635e
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",paper determin design,paper determin,1,0.0,2017.0,,bee681b7-aee7-4980-9fd1-0b92be7c635e
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",paper determin design,synthesi class,1,0.0,2017.0,,bee681b7-aee7-4980-9fd1-0b92be7c635e
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",paper determin design,flexur mechan,1,0.0,2017.0,,bee681b7-aee7-4980-9fd1-0b92be7c635e
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",determin design,class flexur mechan,1,0.0,2017.0,,bee681b7-aee7-4980-9fd1-0b92be7c635e
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",determin design,design synthesi,1,0.0,2017.0,,bee681b7-aee7-4980-9fd1-0b92be7c635e
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",determin design,paper determin design,1,0.0,2017.0,,bee681b7-aee7-4980-9fd1-0b92be7c635e
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",determin design,class flexur,1,0.0,2017.0,,bee681b7-aee7-4980-9fd1-0b92be7c635e
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",determin design,design synthesi class,1,0.0,2017.0,,bee681b7-aee7-4980-9fd1-0b92be7c635e
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",determin design,paper determin,1,0.0,2017.0,,bee681b7-aee7-4980-9fd1-0b92be7c635e
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",determin design,synthesi class,1,0.0,2017.0,,bee681b7-aee7-4980-9fd1-0b92be7c635e
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",determin design,flexur mechan,1,0.0,2017.0,,bee681b7-aee7-4980-9fd1-0b92be7c635e
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",flexur mechan,determin design,1,0.0,2017.0,,bee681b7-aee7-4980-9fd1-0b92be7c635e
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",flexur mechan,class flexur mechan,1,0.0,2017.0,,bee681b7-aee7-4980-9fd1-0b92be7c635e
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",flexur mechan,design synthesi,1,0.0,2017.0,,bee681b7-aee7-4980-9fd1-0b92be7c635e
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",flexur mechan,paper determin design,1,0.0,2017.0,,bee681b7-aee7-4980-9fd1-0b92be7c635e
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",flexur mechan,class flexur,1,0.0,2017.0,,bee681b7-aee7-4980-9fd1-0b92be7c635e
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",flexur mechan,design synthesi class,1,0.0,2017.0,,bee681b7-aee7-4980-9fd1-0b92be7c635e
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",flexur mechan,paper determin,1,0.0,2017.0,,bee681b7-aee7-4980-9fd1-0b92be7c635e
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",flexur mechan,synthesi class,1,0.0,2017.0,,bee681b7-aee7-4980-9fd1-0b92be7c635e
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",flexur mechan,flexur mechan motion,1,0.0,2017.0,,a8c2305b-2be2-4648-a80d-08e12dc4372e
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",flexur mechan,mechan motion,1,0.0,2017.0,,a8c2305b-2be2-4648-a80d-08e12dc4372e
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",flexur mechan,paper flexur,1,0.0,2017.0,,a8c2305b-2be2-4648-a80d-08e12dc4372e
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",flexur mechan,mechan configur motion,1,0.0,2017.0,,9ef4097f-c75e-404e-b6fe-8775cf84ecbf
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",flexur mechan,mechan actuat,1,0.0,2017.0,,9ef4097f-c75e-404e-b6fe-8775cf84ecbf
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",flexur mechan,flexur mechan actuat,1,0.0,2017.0,,9ef4097f-c75e-404e-b6fe-8775cf84ecbf
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",flexur mechan,paper class,1,0.0,2017.0,,9ef4097f-c75e-404e-b6fe-8775cf84ecbf
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",flexur mechan,mechan beam,1,0.0,2019.0,,003ccb5c-b1ac-41f2-be03-9aea07e86433
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",flexur mechan,design model flexur,1,0.0,2019.0,,003ccb5c-b1ac-41f2-be03-9aea07e86433
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",flexur mechan,flexur mechan beam,1,0.0,2019.0,,003ccb5c-b1ac-41f2-be03-9aea07e86433
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",flexur mechan,design model,1,0.0,2019.0,,003ccb5c-b1ac-41f2-be03-9aea07e86433
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",flexur mechan,paper design,1,0.0,2019.0,,003ccb5c-b1ac-41f2-be03-9aea07e86433
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",flexur mechan,paper design model,1,0.0,2019.0,,003ccb5c-b1ac-41f2-be03-9aea07e86433
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",flexur mechan,model flexur,1,0.0,2019.0,,003ccb5c-b1ac-41f2-be03-9aea07e86433
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",flexur mechan,model flexur mechan,1,0.0,2019.0,,003ccb5c-b1ac-41f2-be03-9aea07e86433
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",synthesi class,determin design,1,0.0,2017.0,,bee681b7-aee7-4980-9fd1-0b92be7c635e
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",synthesi class,class flexur mechan,1,0.0,2017.0,,bee681b7-aee7-4980-9fd1-0b92be7c635e
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",synthesi class,design synthesi,1,0.0,2017.0,,bee681b7-aee7-4980-9fd1-0b92be7c635e
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",synthesi class,paper determin design,1,0.0,2017.0,,bee681b7-aee7-4980-9fd1-0b92be7c635e
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",synthesi class,class flexur,1,0.0,2017.0,,bee681b7-aee7-4980-9fd1-0b92be7c635e
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",synthesi class,design synthesi class,1,0.0,2017.0,,bee681b7-aee7-4980-9fd1-0b92be7c635e
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",synthesi class,paper determin,1,0.0,2017.0,,bee681b7-aee7-4980-9fd1-0b92be7c635e
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",synthesi class,flexur mechan,1,0.0,2017.0,,bee681b7-aee7-4980-9fd1-0b92be7c635e
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",class flexur mechan,determin design,1,0.0,2017.0,,bee681b7-aee7-4980-9fd1-0b92be7c635e
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",class flexur mechan,design synthesi,1,0.0,2017.0,,bee681b7-aee7-4980-9fd1-0b92be7c635e
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",class flexur mechan,paper determin design,1,0.0,2017.0,,bee681b7-aee7-4980-9fd1-0b92be7c635e
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",class flexur mechan,class flexur,1,0.0,2017.0,,bee681b7-aee7-4980-9fd1-0b92be7c635e
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",class flexur mechan,design synthesi class,1,0.0,2017.0,,bee681b7-aee7-4980-9fd1-0b92be7c635e
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",class flexur mechan,paper determin,1,0.0,2017.0,,bee681b7-aee7-4980-9fd1-0b92be7c635e
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",class flexur mechan,synthesi class,1,0.0,2017.0,,bee681b7-aee7-4980-9fd1-0b92be7c635e
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",class flexur mechan,flexur mechan,1,0.0,2017.0,,bee681b7-aee7-4980-9fd1-0b92be7c635e
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",class flexur mechan,mechan configur motion,1,0.0,2017.0,,9ef4097f-c75e-404e-b6fe-8775cf84ecbf
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",class flexur mechan,mechan actuat,1,0.0,2017.0,,9ef4097f-c75e-404e-b6fe-8775cf84ecbf
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",class flexur mechan,flexur mechan actuat,1,0.0,2017.0,,9ef4097f-c75e-404e-b6fe-8775cf84ecbf
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",class flexur mechan,paper class,1,0.0,2017.0,,9ef4097f-c75e-404e-b6fe-8775cf84ecbf
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",design synthesi class,determin design,1,0.0,2017.0,,bee681b7-aee7-4980-9fd1-0b92be7c635e
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",design synthesi class,class flexur mechan,1,0.0,2017.0,,bee681b7-aee7-4980-9fd1-0b92be7c635e
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",design synthesi class,design synthesi,1,0.0,2017.0,,bee681b7-aee7-4980-9fd1-0b92be7c635e
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",design synthesi class,paper determin design,1,0.0,2017.0,,bee681b7-aee7-4980-9fd1-0b92be7c635e
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",design synthesi class,class flexur,1,0.0,2017.0,,bee681b7-aee7-4980-9fd1-0b92be7c635e
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",design synthesi class,paper determin,1,0.0,2017.0,,bee681b7-aee7-4980-9fd1-0b92be7c635e
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",design synthesi class,synthesi class,1,0.0,2017.0,,bee681b7-aee7-4980-9fd1-0b92be7c635e
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",design synthesi class,flexur mechan,1,0.0,2017.0,,bee681b7-aee7-4980-9fd1-0b92be7c635e
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",paper flexur,flexur mechan motion,1,0.0,2017.0,,a8c2305b-2be2-4648-a80d-08e12dc4372e
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",paper flexur,mechan motion,1,0.0,2017.0,,a8c2305b-2be2-4648-a80d-08e12dc4372e
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",paper flexur,flexur mechan,1,0.0,2017.0,,a8c2305b-2be2-4648-a80d-08e12dc4372e
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",mechan motion,flexur mechan motion,1,0.0,2017.0,,a8c2305b-2be2-4648-a80d-08e12dc4372e
