domain,node,neighbor,weight,node_year,neighbor_year,node_paper_id,neighbor_paper_id
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",safeti secur,data privaci secur,1,0.0,2021.0,,c8bc98a3-976d-40ce-9020-c371f8ca7099
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",data leakag manag,method data,1,0.0,2021.0,,c54e2056-1c00-4c42-949f-d7d20be7d75b
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",data leakag manag,method data data,1,0.0,2021.0,,c54e2056-1c00-4c42-949f-d7d20be7d75b
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",data leakag manag,data data,1,0.0,2021.0,,c54e2056-1c00-4c42-949f-d7d20be7d75b
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",data leakag manag,scheme storag data,1,0.0,2021.0,,c54e2056-1c00-4c42-949f-d7d20be7d75b
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",storag data,data data leakag,1,0.0,2021.0,,c54e2056-1c00-4c42-949f-d7d20be7d75b
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",storag data,data leakag,1,0.0,2021.0,,c54e2056-1c00-4c42-949f-d7d20be7d75b
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",storag data,method data,1,0.0,2021.0,,c54e2056-1c00-4c42-949f-d7d20be7d75b
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",storag data,data leakag manag,1,0.0,2021.0,,c54e2056-1c00-4c42-949f-d7d20be7d75b
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",storag data,method data data,1,0.0,2021.0,,c54e2056-1c00-4c42-949f-d7d20be7d75b
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",storag data,data data,1,0.0,2021.0,,c54e2056-1c00-4c42-949f-d7d20be7d75b
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",storag data,scheme storag data,1,0.0,2021.0,,c54e2056-1c00-4c42-949f-d7d20be7d75b
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",protocol data mine,privaci concern,1,0.0,2011.0,,d5252193-582a-4971-a000-e1a58b05b7de
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",protocol data mine,data mine set,1,0.0,2011.0,,d5252193-582a-4971-a000-e1a58b05b7de
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",protocol data mine,privaci concern data,1,0.0,2011.0,,d5252193-582a-4971-a000-e1a58b05b7de
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",protocol data mine,data mine,1,0.0,2011.0,,d5252193-582a-4971-a000-e1a58b05b7de
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",data mine,privaci concern,1,0.0,2011.0,,d5252193-582a-4971-a000-e1a58b05b7de
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",data mine,data mine set,1,0.0,2011.0,,d5252193-582a-4971-a000-e1a58b05b7de
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",data mine,privaci concern data,1,0.0,2011.0,,d5252193-582a-4971-a000-e1a58b05b7de
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",data mine,protocol data mine,1,0.0,2011.0,,d5252193-582a-4971-a000-e1a58b05b7de
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",data mine set,privaci concern,1,0.0,2011.0,,d5252193-582a-4971-a000-e1a58b05b7de
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",data mine set,privaci concern data,1,0.0,2011.0,,d5252193-582a-4971-a000-e1a58b05b7de
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",data mine set,data mine,1,0.0,2011.0,,d5252193-582a-4971-a000-e1a58b05b7de
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",data mine set,protocol data mine,1,0.0,2011.0,,d5252193-582a-4971-a000-e1a58b05b7de
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",privaci concern data,privaci concern,1,0.0,2011.0,,d5252193-582a-4971-a000-e1a58b05b7de
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",privaci concern data,data mine set,1,0.0,2011.0,,d5252193-582a-4971-a000-e1a58b05b7de
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",privaci concern data,data mine,1,0.0,2011.0,,d5252193-582a-4971-a000-e1a58b05b7de
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",privaci concern data,protocol data mine,1,0.0,2011.0,,d5252193-582a-4971-a000-e1a58b05b7de
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",privaci concern,data mine set,1,0.0,2011.0,,d5252193-582a-4971-a000-e1a58b05b7de
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",privaci concern,privaci concern data,1,0.0,2011.0,,d5252193-582a-4971-a000-e1a58b05b7de
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",privaci concern,data mine,1,0.0,2011.0,,d5252193-582a-4971-a000-e1a58b05b7de
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",privaci concern,protocol data mine,1,0.0,2011.0,,d5252193-582a-4971-a000-e1a58b05b7de
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",protocol applic,model set,1,0.0,2013.0,,ac83e3df-aac6-44e5-91d1-31c72f6ba84e
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",protocol applic,intersect protocol,1,0.0,2013.0,,ac83e3df-aac6-44e5-91d1-31c72f6ba84e
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",model set,protocol applic,1,0.0,2013.0,,ac83e3df-aac6-44e5-91d1-31c72f6ba84e
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",model set,intersect protocol,1,0.0,2013.0,,ac83e3df-aac6-44e5-91d1-31c72f6ba84e
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",intersect protocol,model set,1,0.0,2013.0,,ac83e3df-aac6-44e5-91d1-31c72f6ba84e
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",intersect protocol,protocol applic,1,0.0,2013.0,,ac83e3df-aac6-44e5-91d1-31c72f6ba84e
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",data encrypt,keyword data,1,0.0,2015.0,,1efd5e79-1cdf-4b65-9305-9ef4e8e9a11d
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",data encrypt,data encrypt scheme,1,0.0,2015.0,,1efd5e79-1cdf-4b65-9305-9ef4e8e9a11d
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",data encrypt scheme,keyword data,1,0.0,2015.0,,1efd5e79-1cdf-4b65-9305-9ef4e8e9a11d
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",data encrypt scheme,data encrypt,1,0.0,2015.0,,1efd5e79-1cdf-4b65-9305-9ef4e8e9a11d
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",keyword data,data encrypt scheme,1,0.0,2015.0,,1efd5e79-1cdf-4b65-9305-9ef4e8e9a11d
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",keyword data,data encrypt,1,0.0,2015.0,,1efd5e79-1cdf-4b65-9305-9ef4e8e9a11d
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",secur storag,storag framework blockchain,1,0.0,2018.0,,c18ce595-b25a-466e-b5da-28f474dd61fe
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",secur storag,secur applic,1,0.0,2018.0,,c18ce595-b25a-466e-b5da-28f474dd61fe
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",secur applic,secur storag,1,0.0,2018.0,,c18ce595-b25a-466e-b5da-28f474dd61fe
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",secur applic,storag framework blockchain,1,0.0,2018.0,,c18ce595-b25a-466e-b5da-28f474dd61fe
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",storag framework blockchain,secur storag,1,0.0,2018.0,,c18ce595-b25a-466e-b5da-28f474dd61fe
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",storag framework blockchain,secur applic,1,0.0,2018.0,,c18ce595-b25a-466e-b5da-28f474dd61fe
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",record blockchain,record data,1,0.0,2018.0,,e3f45ab2-8e6f-4473-95ff-ca52458549bc
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",record blockchain,data safe,1,0.0,2018.0,,e3f45ab2-8e6f-4473-95ff-ca52458549bc
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",data safe,record data,1,0.0,2018.0,,e3f45ab2-8e6f-4473-95ff-ca52458549bc
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",data safe,record blockchain,1,0.0,2018.0,,e3f45ab2-8e6f-4473-95ff-ca52458549bc
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",record data,data safe,1,0.0,2018.0,,e3f45ab2-8e6f-4473-95ff-ca52458549bc
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",record data,record blockchain,1,0.0,2018.0,,e3f45ab2-8e6f-4473-95ff-ca52458549bc
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",grid technolog,grid system,1,0.0,2018.0,,cbc9afcc-e64a-47c1-89db-7232b92453fe
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",system featur,grid system,1,0.0,2017.0,,d0c4995e-11ad-4321-baba-83622567a312
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",grid system,system featur,1,0.0,2017.0,,d0c4995e-11ad-4321-baba-83622567a312
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",grid system,grid technolog,1,0.0,2018.0,,cbc9afcc-e64a-47c1-89db-7232b92453fe
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",inform secur,data tamper,1,0.0,2019.0,,39ec16c2-dfc9-4b0e-826a-a1b048add743
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",inform secur,secur issu,1,0.0,2019.0,,39ec16c2-dfc9-4b0e-826a-a1b048add743
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",data tamper,secur issu,1,0.0,2019.0,,39ec16c2-dfc9-4b0e-826a-a1b048add743
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",data tamper,inform secur,1,0.0,2019.0,,39ec16c2-dfc9-4b0e-826a-a1b048add743
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",secur issu,data tamper,1,0.0,2019.0,,39ec16c2-dfc9-4b0e-826a-a1b048add743
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",secur issu,inform secur,1,0.0,2019.0,,39ec16c2-dfc9-4b0e-826a-a1b048add743
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",applic access,access data countri,1,0.0,2020.0,,0dbc9f8d-f4fb-4cdf-b25e-fb2e9a90e2e1
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",applic access,applic access data,1,0.0,2020.0,,0dbc9f8d-f4fb-4cdf-b25e-fb2e9a90e2e1
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",access data countri,applic access,1,0.0,2020.0,,0dbc9f8d-f4fb-4cdf-b25e-fb2e9a90e2e1
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",access data countri,applic access data,1,0.0,2020.0,,0dbc9f8d-f4fb-4cdf-b25e-fb2e9a90e2e1
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",applic access data,access data countri,1,0.0,2020.0,,0dbc9f8d-f4fb-4cdf-b25e-fb2e9a90e2e1
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",applic access data,applic access,1,0.0,2020.0,,0dbc9f8d-f4fb-4cdf-b25e-fb2e9a90e2e1
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",data iot,data transfer rate,1,0.0,2020.0,,97198fc0-548d-4682-a7d3-aa4c1a5877f7
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",data iot,data transfer,1,0.0,2020.0,,97198fc0-548d-4682-a7d3-aa4c1a5877f7
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",data transfer,data transfer rate,1,0.0,2020.0,,97198fc0-548d-4682-a7d3-aa4c1a5877f7
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",data transfer,data iot,1,0.0,2020.0,,97198fc0-548d-4682-a7d3-aa4c1a5877f7
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",data transfer rate,data iot,1,0.0,2020.0,,97198fc0-548d-4682-a7d3-aa4c1a5877f7
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",data transfer rate,data transfer,1,0.0,2020.0,,97198fc0-548d-4682-a7d3-aa4c1a5877f7
