domain,node,neighbor,weight,node_year,neighbor_year,node_paper_id,neighbor_paper_id
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),transmitt wireless,transmitt wireless transmiss,1,0.0,2016.0,,22881ebe-a61f-4902-ad86-78dc0a21478f
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),ofdm commun,frequenc divis ofdm,1,0.0,2017.0,,16d35a23-ccde-41ec-80c9-e60a0671d8b1
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),modul mcm techniqu,wavelet packet,1,0.0,2019.0,,e9bf28e9-e653-4b47-b7e2-a3fb4583c55e
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),modul mcm techniqu,mcm techniqu,1,0.0,2019.0,,e9bf28e9-e653-4b47-b7e2-a3fb4583c55e
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),modul mcm techniqu,altern frequenc,1,0.0,2019.0,,e9bf28e9-e653-4b47-b7e2-a3fb4583c55e
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),modul mcm techniqu,frequenc divis,1,0.0,2019.0,,e9bf28e9-e653-4b47-b7e2-a3fb4583c55e
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),modul mcm techniqu,divis ofdm,1,0.0,2019.0,,e9bf28e9-e653-4b47-b7e2-a3fb4583c55e
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),modul mcm techniqu,wavelet packet modul,1,0.0,2019.0,,e9bf28e9-e653-4b47-b7e2-a3fb4583c55e
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),modul mcm techniqu,modul wpm modul,1,0.0,2019.0,,e9bf28e9-e653-4b47-b7e2-a3fb4583c55e
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),modul mcm techniqu,modul wpm,1,0.0,2019.0,,e9bf28e9-e653-4b47-b7e2-a3fb4583c55e
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),modul mcm techniqu,wpm modul mcm,1,0.0,2019.0,,e9bf28e9-e653-4b47-b7e2-a3fb4583c55e
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),modul mcm techniqu,frequenc divis ofdm,1,0.0,2019.0,,e9bf28e9-e653-4b47-b7e2-a3fb4583c55e
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),modul mcm techniqu,altern frequenc divis,1,0.0,2019.0,,e9bf28e9-e653-4b47-b7e2-a3fb4583c55e
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),modul mcm techniqu,wpm modul,1,0.0,2019.0,,54809bc7-86b0-44b5-b2cb-e74c6cdfcc28
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),mcm techniqu,wavelet packet,1,0.0,2019.0,,e9bf28e9-e653-4b47-b7e2-a3fb4583c55e
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),mcm techniqu,altern frequenc,1,0.0,2019.0,,e9bf28e9-e653-4b47-b7e2-a3fb4583c55e
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),mcm techniqu,frequenc divis,1,0.0,2019.0,,e9bf28e9-e653-4b47-b7e2-a3fb4583c55e
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),mcm techniqu,divis ofdm,1,0.0,2019.0,,e9bf28e9-e653-4b47-b7e2-a3fb4583c55e
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),mcm techniqu,wavelet packet modul,1,0.0,2019.0,,e9bf28e9-e653-4b47-b7e2-a3fb4583c55e
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),mcm techniqu,modul wpm modul,1,0.0,2019.0,,e9bf28e9-e653-4b47-b7e2-a3fb4583c55e
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),mcm techniqu,modul wpm,1,0.0,2019.0,,e9bf28e9-e653-4b47-b7e2-a3fb4583c55e
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),mcm techniqu,wpm modul mcm,1,0.0,2019.0,,e9bf28e9-e653-4b47-b7e2-a3fb4583c55e
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),mcm techniqu,frequenc divis ofdm,1,0.0,2019.0,,e9bf28e9-e653-4b47-b7e2-a3fb4583c55e
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),mcm techniqu,modul mcm techniqu,1,0.0,2019.0,,e9bf28e9-e653-4b47-b7e2-a3fb4583c55e
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),mcm techniqu,altern frequenc divis,1,0.0,2019.0,,e9bf28e9-e653-4b47-b7e2-a3fb4583c55e
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),mcm techniqu,wpm modul,1,0.0,2019.0,,54809bc7-86b0-44b5-b2cb-e74c6cdfcc28
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),altern frequenc,wavelet packet,1,0.0,2019.0,,e9bf28e9-e653-4b47-b7e2-a3fb4583c55e
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),altern frequenc,mcm techniqu,1,0.0,2019.0,,e9bf28e9-e653-4b47-b7e2-a3fb4583c55e
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),altern frequenc,frequenc divis,1,0.0,2019.0,,e9bf28e9-e653-4b47-b7e2-a3fb4583c55e
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),altern frequenc,divis ofdm,1,0.0,2019.0,,e9bf28e9-e653-4b47-b7e2-a3fb4583c55e
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),altern frequenc,wavelet packet modul,1,0.0,2019.0,,e9bf28e9-e653-4b47-b7e2-a3fb4583c55e
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),altern frequenc,modul wpm modul,1,0.0,2019.0,,e9bf28e9-e653-4b47-b7e2-a3fb4583c55e
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),altern frequenc,modul wpm,1,0.0,2019.0,,e9bf28e9-e653-4b47-b7e2-a3fb4583c55e
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),altern frequenc,wpm modul mcm,1,0.0,2019.0,,e9bf28e9-e653-4b47-b7e2-a3fb4583c55e
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),altern frequenc,frequenc divis ofdm,1,0.0,2019.0,,e9bf28e9-e653-4b47-b7e2-a3fb4583c55e
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),altern frequenc,modul mcm techniqu,1,0.0,2019.0,,e9bf28e9-e653-4b47-b7e2-a3fb4583c55e
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),altern frequenc,altern frequenc divis,1,0.0,2019.0,,e9bf28e9-e653-4b47-b7e2-a3fb4583c55e
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),modul wpm modul,wavelet packet,1,0.0,2019.0,,e9bf28e9-e653-4b47-b7e2-a3fb4583c55e
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),modul wpm modul,mcm techniqu,1,0.0,2019.0,,e9bf28e9-e653-4b47-b7e2-a3fb4583c55e
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),modul wpm modul,altern frequenc,1,0.0,2019.0,,e9bf28e9-e653-4b47-b7e2-a3fb4583c55e
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),modul wpm modul,frequenc divis,1,0.0,2019.0,,e9bf28e9-e653-4b47-b7e2-a3fb4583c55e
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),modul wpm modul,divis ofdm,1,0.0,2019.0,,e9bf28e9-e653-4b47-b7e2-a3fb4583c55e
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),modul wpm modul,wavelet packet modul,1,0.0,2019.0,,e9bf28e9-e653-4b47-b7e2-a3fb4583c55e
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),modul wpm modul,modul wpm,1,0.0,2019.0,,e9bf28e9-e653-4b47-b7e2-a3fb4583c55e
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),modul wpm modul,wpm modul mcm,1,0.0,2019.0,,e9bf28e9-e653-4b47-b7e2-a3fb4583c55e
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),modul wpm modul,frequenc divis ofdm,1,0.0,2019.0,,e9bf28e9-e653-4b47-b7e2-a3fb4583c55e
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),modul wpm modul,modul mcm techniqu,1,0.0,2019.0,,e9bf28e9-e653-4b47-b7e2-a3fb4583c55e
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),modul wpm modul,altern frequenc divis,1,0.0,2019.0,,e9bf28e9-e653-4b47-b7e2-a3fb4583c55e
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),modul wpm modul,wpm modul,1,0.0,2019.0,,54809bc7-86b0-44b5-b2cb-e74c6cdfcc28
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),wpm modul mcm,wavelet packet,1,0.0,2019.0,,e9bf28e9-e653-4b47-b7e2-a3fb4583c55e
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),wpm modul mcm,mcm techniqu,1,0.0,2019.0,,e9bf28e9-e653-4b47-b7e2-a3fb4583c55e
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),wpm modul mcm,altern frequenc,1,0.0,2019.0,,e9bf28e9-e653-4b47-b7e2-a3fb4583c55e
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),wpm modul mcm,frequenc divis,1,0.0,2019.0,,e9bf28e9-e653-4b47-b7e2-a3fb4583c55e
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),wpm modul mcm,divis ofdm,1,0.0,2019.0,,e9bf28e9-e653-4b47-b7e2-a3fb4583c55e
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),wpm modul mcm,wavelet packet modul,1,0.0,2019.0,,e9bf28e9-e653-4b47-b7e2-a3fb4583c55e
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),wpm modul mcm,modul wpm modul,1,0.0,2019.0,,e9bf28e9-e653-4b47-b7e2-a3fb4583c55e
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),wpm modul mcm,modul wpm,1,0.0,2019.0,,e9bf28e9-e653-4b47-b7e2-a3fb4583c55e
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),wpm modul mcm,frequenc divis ofdm,1,0.0,2019.0,,e9bf28e9-e653-4b47-b7e2-a3fb4583c55e
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),wpm modul mcm,modul mcm techniqu,1,0.0,2019.0,,e9bf28e9-e653-4b47-b7e2-a3fb4583c55e
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),wpm modul mcm,altern frequenc divis,1,0.0,2019.0,,e9bf28e9-e653-4b47-b7e2-a3fb4583c55e
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),wpm modul mcm,wpm modul,1,0.0,2019.0,,54809bc7-86b0-44b5-b2cb-e74c6cdfcc28
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),wpm modul,wavelet packet,1,0.0,2019.0,,54809bc7-86b0-44b5-b2cb-e74c6cdfcc28
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),wpm modul,mcm techniqu,1,0.0,2019.0,,54809bc7-86b0-44b5-b2cb-e74c6cdfcc28
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),wpm modul,wavelet packet modul,1,0.0,2019.0,,54809bc7-86b0-44b5-b2cb-e74c6cdfcc28
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),wpm modul,modul wpm modul,1,0.0,2019.0,,54809bc7-86b0-44b5-b2cb-e74c6cdfcc28
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),wpm modul,wpm modul mcm,1,0.0,2019.0,,54809bc7-86b0-44b5-b2cb-e74c6cdfcc28
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),wpm modul,modul mcm techniqu,1,0.0,2019.0,,54809bc7-86b0-44b5-b2cb-e74c6cdfcc28
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),system wavelet packet,wavelet packet,1,0.0,2019.0,,38182c21-222c-4750-a355-b886706cb35a
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),system wavelet packet,transmiss system,1,0.0,2019.0,,38182c21-222c-4750-a355-b886706cb35a
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),system wavelet packet,system wavelet,1,0.0,2019.0,,38182c21-222c-4750-a355-b886706cb35a
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),system wavelet packet,wavelet packet modul,1,0.0,2019.0,,38182c21-222c-4750-a355-b886706cb35a
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),system wavelet packet,transmiss system wavelet,1,0.0,2019.0,,38182c21-222c-4750-a355-b886706cb35a
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),system wavelet,wavelet packet,1,0.0,2019.0,,38182c21-222c-4750-a355-b886706cb35a
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),system wavelet,transmiss system,1,0.0,2019.0,,38182c21-222c-4750-a355-b886706cb35a
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),system wavelet,system wavelet packet,1,0.0,2019.0,,38182c21-222c-4750-a355-b886706cb35a
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),system wavelet,wavelet packet modul,1,0.0,2019.0,,38182c21-222c-4750-a355-b886706cb35a
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),system wavelet,transmiss system wavelet,1,0.0,2019.0,,38182c21-222c-4750-a355-b886706cb35a
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),transmiss system wavelet,wavelet packet,1,0.0,2019.0,,38182c21-222c-4750-a355-b886706cb35a
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),transmiss system wavelet,transmiss system,1,0.0,2019.0,,38182c21-222c-4750-a355-b886706cb35a
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),transmiss system wavelet,system wavelet,1,0.0,2019.0,,38182c21-222c-4750-a355-b886706cb35a
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),transmiss system wavelet,system wavelet packet,1,0.0,2019.0,,38182c21-222c-4750-a355-b886706cb35a
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),transmiss system wavelet,wavelet packet modul,1,0.0,2019.0,,38182c21-222c-4750-a355-b886706cb35a
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),transmiss system,wavelet packet,1,0.0,2019.0,,38182c21-222c-4750-a355-b886706cb35a
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),transmiss system,system wavelet,1,0.0,2019.0,,38182c21-222c-4750-a355-b886706cb35a
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),transmiss system,system wavelet packet,1,0.0,2019.0,,38182c21-222c-4750-a355-b886706cb35a
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),transmiss system,wavelet packet modul,1,0.0,2019.0,,38182c21-222c-4750-a355-b886706cb35a
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),transmiss system,transmiss system wavelet,1,0.0,2019.0,,38182c21-222c-4750-a355-b886706cb35a
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),flipofdm wireless,system perform,1,0.0,2020.0,,7e7d1379-0bc9-4b79-92cc-04078e61ebeb
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),flipofdm wireless,divis flipofdm wireless,1,0.0,2020.0,,7e7d1379-0bc9-4b79-92cc-04078e61ebeb
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),flipofdm wireless,divis flipofdm,1,0.0,2020.0,,7e7d1379-0bc9-4b79-92cc-04078e61ebeb
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),flipofdm wireless,wireless commun,1,0.0,2020.0,,7e7d1379-0bc9-4b79-92cc-04078e61ebeb
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),flipofdm wireless,frequenc divis,1,0.0,2020.0,,7e7d1379-0bc9-4b79-92cc-04078e61ebeb
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),divis flipofdm wireless,system perform,1,0.0,2020.0,,7e7d1379-0bc9-4b79-92cc-04078e61ebeb
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),divis flipofdm wireless,flipofdm wireless,1,0.0,2020.0,,7e7d1379-0bc9-4b79-92cc-04078e61ebeb
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),divis flipofdm wireless,divis flipofdm,1,0.0,2020.0,,7e7d1379-0bc9-4b79-92cc-04078e61ebeb
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),divis flipofdm wireless,wireless commun,1,0.0,2020.0,,7e7d1379-0bc9-4b79-92cc-04078e61ebeb
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),divis flipofdm wireless,frequenc divis,1,0.0,2020.0,,7e7d1379-0bc9-4b79-92cc-04078e61ebeb
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),system perform,divis flipofdm wireless,1,0.0,2020.0,,7e7d1379-0bc9-4b79-92cc-04078e61ebeb
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),system perform,flipofdm wireless,1,0.0,2020.0,,7e7d1379-0bc9-4b79-92cc-04078e61ebeb
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),system perform,divis flipofdm,1,0.0,2020.0,,7e7d1379-0bc9-4b79-92cc-04078e61ebeb
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),system perform,wireless commun,1,0.0,2020.0,,7e7d1379-0bc9-4b79-92cc-04078e61ebeb
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),system perform,frequenc divis,1,0.0,2020.0,,7e7d1379-0bc9-4b79-92cc-04078e61ebeb
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),divis flipofdm,system perform,1,0.0,2020.0,,7e7d1379-0bc9-4b79-92cc-04078e61ebeb
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),divis flipofdm,divis flipofdm wireless,1,0.0,2020.0,,7e7d1379-0bc9-4b79-92cc-04078e61ebeb
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),divis flipofdm,flipofdm wireless,1,0.0,2020.0,,7e7d1379-0bc9-4b79-92cc-04078e61ebeb
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),divis flipofdm,wireless commun,1,0.0,2020.0,,7e7d1379-0bc9-4b79-92cc-04078e61ebeb
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),divis flipofdm,frequenc divis,1,0.0,2020.0,,7e7d1379-0bc9-4b79-92cc-04078e61ebeb
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),wdm planner,divis wdm network,1,0.0,2016.0,,7ffc34e0-47d0-48f5-8b0f-e6517f03357f
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),wdm planner,wdm network,1,0.0,2016.0,,7ffc34e0-47d0-48f5-8b0f-e6517f03357f
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),network object link,divis network object,1,0.0,2015.0,,ed484111-0c9d-42d4-852d-18a45280910d
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),network object link,wavelength divis network,1,0.0,2015.0,,ed484111-0c9d-42d4-852d-18a45280910d
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),detect local,divis network,1,0.0,2013.0,,aded91df-db6a-44c6-8e8d-76908a51cbda
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),detect local,problem detect,1,0.0,2013.0,,aded91df-db6a-44c6-8e8d-76908a51cbda
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),detect local,wavelength divis,1,0.0,2013.0,,aded91df-db6a-44c6-8e8d-76908a51cbda
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),detect local,wavelength divis network,1,0.0,2013.0,,aded91df-db6a-44c6-8e8d-76908a51cbda
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),detect local,qualiti degrad,1,0.0,2013.0,,aded91df-db6a-44c6-8e8d-76908a51cbda
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),link qualiti,wdm network,1,0.0,2011.0,,2fb21945-ff2a-4b0d-ada6-734c079fab9d
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),link qualiti,problem detect,1,0.0,2011.0,,2fb21945-ff2a-4b0d-ada6-734c079fab9d
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),link qualiti,degrad wdm network,1,0.0,2011.0,,2fb21945-ff2a-4b0d-ada6-734c079fab9d
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),link qualiti,local link,1,0.0,2011.0,,2fb21945-ff2a-4b0d-ada6-734c079fab9d
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),wdm network,link qualiti,1,0.0,2011.0,,2fb21945-ff2a-4b0d-ada6-734c079fab9d
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),wdm network,problem detect,1,0.0,2011.0,,2fb21945-ff2a-4b0d-ada6-734c079fab9d
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),wdm network,degrad wdm network,1,0.0,2011.0,,2fb21945-ff2a-4b0d-ada6-734c079fab9d
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),wdm network,local link,1,0.0,2011.0,,2fb21945-ff2a-4b0d-ada6-734c079fab9d
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),wdm network,network hybrid,1,0.0,2011.0,,0ee13291-28e4-42f9-9eb0-0086ea7575ef
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),wdm network,wdm planner,1,0.0,2016.0,,7ffc34e0-47d0-48f5-8b0f-e6517f03357f
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),wdm network,divis wdm network,1,0.0,2016.0,,7ffc34e0-47d0-48f5-8b0f-e6517f03357f
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),local link,link qualiti,1,0.0,2011.0,,2fb21945-ff2a-4b0d-ada6-734c079fab9d
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),local link,wdm network,1,0.0,2011.0,,2fb21945-ff2a-4b0d-ada6-734c079fab9d
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),local link,problem detect,1,0.0,2011.0,,2fb21945-ff2a-4b0d-ada6-734c079fab9d
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),local link,degrad wdm network,1,0.0,2011.0,,2fb21945-ff2a-4b0d-ada6-734c079fab9d
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),degrad wdm network,link qualiti,1,0.0,2011.0,,2fb21945-ff2a-4b0d-ada6-734c079fab9d
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),degrad wdm network,wdm network,1,0.0,2011.0,,2fb21945-ff2a-4b0d-ada6-734c079fab9d
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),degrad wdm network,problem detect,1,0.0,2011.0,,2fb21945-ff2a-4b0d-ada6-734c079fab9d
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),degrad wdm network,local link,1,0.0,2011.0,,2fb21945-ff2a-4b0d-ada6-734c079fab9d
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),problem detect,link qualiti,1,0.0,2011.0,,2fb21945-ff2a-4b0d-ada6-734c079fab9d
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),problem detect,wdm network,1,0.0,2011.0,,2fb21945-ff2a-4b0d-ada6-734c079fab9d
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),problem detect,degrad wdm network,1,0.0,2011.0,,2fb21945-ff2a-4b0d-ada6-734c079fab9d
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),problem detect,local link,1,0.0,2011.0,,2fb21945-ff2a-4b0d-ada6-734c079fab9d
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),problem detect,divis network,1,0.0,2013.0,,aded91df-db6a-44c6-8e8d-76908a51cbda
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),problem detect,detect local,1,0.0,2013.0,,aded91df-db6a-44c6-8e8d-76908a51cbda
