domain,node,neighbor,weight,node_year,neighbor_year,node_paper_id,neighbor_paper_id
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),height terrain effect,terrain effect consider,1,0.0,2010.0,,010b9730-23f6-497d-8e8d-6282e069a3e2
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),research disciplin,recognit comput vision,1,0.0,2010.0,,87ede292-00e8-4ddb-891a-b2be499c10cb
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),research disciplin,research disciplin imag,1,0.0,2010.0,,87ede292-00e8-4ddb-891a-b2be499c10cb
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),research disciplin,imag process recognit,1,0.0,2010.0,,87ede292-00e8-4ddb-891a-b2be499c10cb
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),research disciplin,face detect,1,0.0,2010.0,,87ede292-00e8-4ddb-891a-b2be499c10cb
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),research disciplin,area research,1,0.0,2010.0,,87ede292-00e8-4ddb-891a-b2be499c10cb
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),research disciplin,face detect area,1,0.0,2010.0,,87ede292-00e8-4ddb-891a-b2be499c10cb
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),research disciplin,process recognit,1,0.0,2010.0,,87ede292-00e8-4ddb-891a-b2be499c10cb
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),research disciplin,comput vision,1,0.0,2010.0,,87ede292-00e8-4ddb-891a-b2be499c10cb
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),research disciplin,detect area research,1,0.0,2010.0,,87ede292-00e8-4ddb-891a-b2be499c10cb
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),research disciplin,process recognit comput,1,0.0,2010.0,,87ede292-00e8-4ddb-891a-b2be499c10cb
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),process recognit,disciplin imag process,1,0.0,2010.0,,87ede292-00e8-4ddb-891a-b2be499c10cb
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),process recognit,recognit comput,1,0.0,2010.0,,87ede292-00e8-4ddb-891a-b2be499c10cb
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),process recognit,research disciplin,1,0.0,2010.0,,87ede292-00e8-4ddb-891a-b2be499c10cb
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),process recognit,area research disciplin,1,0.0,2010.0,,87ede292-00e8-4ddb-891a-b2be499c10cb
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),process recognit,recognit comput vision,1,0.0,2010.0,,87ede292-00e8-4ddb-891a-b2be499c10cb
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),process recognit,research disciplin imag,1,0.0,2010.0,,87ede292-00e8-4ddb-891a-b2be499c10cb
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),process recognit,imag process recognit,1,0.0,2010.0,,87ede292-00e8-4ddb-891a-b2be499c10cb
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),process recognit,face detect,1,0.0,2010.0,,87ede292-00e8-4ddb-891a-b2be499c10cb
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),process recognit,area research,1,0.0,2010.0,,87ede292-00e8-4ddb-891a-b2be499c10cb
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),process recognit,face detect area,1,0.0,2010.0,,87ede292-00e8-4ddb-891a-b2be499c10cb
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),process recognit,comput vision,1,0.0,2010.0,,87ede292-00e8-4ddb-891a-b2be499c10cb
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),process recognit,detect area research,1,0.0,2010.0,,87ede292-00e8-4ddb-891a-b2be499c10cb
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),process recognit,process recognit comput,1,0.0,2010.0,,87ede292-00e8-4ddb-891a-b2be499c10cb
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),recognit comput,disciplin imag process,1,0.0,2010.0,,87ede292-00e8-4ddb-891a-b2be499c10cb
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),recognit comput,research disciplin,1,0.0,2010.0,,87ede292-00e8-4ddb-891a-b2be499c10cb
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),recognit comput,area research disciplin,1,0.0,2010.0,,87ede292-00e8-4ddb-891a-b2be499c10cb
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),recognit comput,recognit comput vision,1,0.0,2010.0,,87ede292-00e8-4ddb-891a-b2be499c10cb
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),recognit comput,research disciplin imag,1,0.0,2010.0,,87ede292-00e8-4ddb-891a-b2be499c10cb
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),recognit comput,imag process recognit,1,0.0,2010.0,,87ede292-00e8-4ddb-891a-b2be499c10cb
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),recognit comput,face detect,1,0.0,2010.0,,87ede292-00e8-4ddb-891a-b2be499c10cb
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),recognit comput,area research,1,0.0,2010.0,,87ede292-00e8-4ddb-891a-b2be499c10cb
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),recognit comput,face detect area,1,0.0,2010.0,,87ede292-00e8-4ddb-891a-b2be499c10cb
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),recognit comput,process recognit,1,0.0,2010.0,,87ede292-00e8-4ddb-891a-b2be499c10cb
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),recognit comput,comput vision,1,0.0,2010.0,,87ede292-00e8-4ddb-891a-b2be499c10cb
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),recognit comput,detect area research,1,0.0,2010.0,,87ede292-00e8-4ddb-891a-b2be499c10cb
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),recognit comput,process recognit comput,1,0.0,2010.0,,87ede292-00e8-4ddb-891a-b2be499c10cb
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),comput vision,disciplin imag process,1,0.0,2010.0,,87ede292-00e8-4ddb-891a-b2be499c10cb
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),comput vision,recognit comput,1,0.0,2010.0,,87ede292-00e8-4ddb-891a-b2be499c10cb
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),comput vision,research disciplin,1,0.0,2010.0,,87ede292-00e8-4ddb-891a-b2be499c10cb
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),comput vision,area research disciplin,1,0.0,2010.0,,87ede292-00e8-4ddb-891a-b2be499c10cb
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),comput vision,recognit comput vision,1,0.0,2010.0,,87ede292-00e8-4ddb-891a-b2be499c10cb
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),comput vision,research disciplin imag,1,0.0,2010.0,,87ede292-00e8-4ddb-891a-b2be499c10cb
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),comput vision,imag process recognit,1,0.0,2010.0,,87ede292-00e8-4ddb-891a-b2be499c10cb
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),comput vision,face detect,1,0.0,2010.0,,87ede292-00e8-4ddb-891a-b2be499c10cb
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),comput vision,area research,1,0.0,2010.0,,87ede292-00e8-4ddb-891a-b2be499c10cb
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),comput vision,face detect area,1,0.0,2010.0,,87ede292-00e8-4ddb-891a-b2be499c10cb
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),comput vision,process recognit,1,0.0,2010.0,,87ede292-00e8-4ddb-891a-b2be499c10cb
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),comput vision,detect area research,1,0.0,2010.0,,87ede292-00e8-4ddb-891a-b2be499c10cb
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),comput vision,process recognit comput,1,0.0,2010.0,,87ede292-00e8-4ddb-891a-b2be499c10cb
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),measur gener,command gener export,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),measur gener,gener export data,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),measur gener,gener signal experi,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),measur gener,signal experi,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),measur gener,export data,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),measur gener,paper cost,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),measur gener,cost devic measur,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),measur gener,gener signal,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),measur gener,cost devic,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),measur gener,devic measur,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),measur gener,measur gener signal,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),measur gener,devic measur gener,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),measur gener,paper cost devic,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),cost devic measur,command gener export,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),cost devic measur,gener export data,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),cost devic measur,gener signal experi,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),cost devic measur,signal experi,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),cost devic measur,export data,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),cost devic measur,paper cost,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),cost devic measur,gener signal,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),cost devic measur,measur gener,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),cost devic measur,cost devic,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),cost devic measur,devic measur,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),cost devic measur,measur gener signal,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),cost devic measur,devic measur gener,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),cost devic measur,paper cost devic,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),gener signal,command gener export,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),gener signal,gener export data,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),gener signal,gener signal experi,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),gener signal,signal experi,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),gener signal,export data,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),gener signal,paper cost,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),gener signal,cost devic measur,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),gener signal,measur gener,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),gener signal,cost devic,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),gener signal,devic measur,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),gener signal,measur gener signal,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),gener signal,devic measur gener,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),gener signal,paper cost devic,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),measur gener signal,command gener export,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),measur gener signal,gener export data,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),measur gener signal,gener signal experi,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),measur gener signal,signal experi,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),measur gener signal,export data,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),measur gener signal,paper cost,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),measur gener signal,cost devic measur,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),measur gener signal,gener signal,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),measur gener signal,measur gener,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),measur gener signal,cost devic,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),measur gener signal,devic measur,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),measur gener signal,devic measur gener,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),measur gener signal,paper cost devic,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),devic measur gener,command gener export,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),devic measur gener,gener export data,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),devic measur gener,gener signal experi,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),devic measur gener,signal experi,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),devic measur gener,export data,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),devic measur gener,paper cost,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),devic measur gener,cost devic measur,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),devic measur gener,gener signal,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),devic measur gener,measur gener,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),devic measur gener,cost devic,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),devic measur gener,devic measur,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),devic measur gener,measur gener signal,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),devic measur gener,paper cost devic,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),gener signal experi,command gener export,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),gener signal experi,gener export data,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),gener signal experi,signal experi,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),gener signal experi,export data,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),gener signal experi,paper cost,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),gener signal experi,cost devic measur,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),gener signal experi,gener signal,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),gener signal experi,measur gener,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),gener signal experi,cost devic,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),gener signal experi,devic measur,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),gener signal experi,measur gener signal,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),gener signal experi,devic measur gener,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),gener signal experi,paper cost devic,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),devic measur,command gener export,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),devic measur,gener export data,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),devic measur,gener signal experi,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),devic measur,signal experi,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),devic measur,export data,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),devic measur,paper cost,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),devic measur,cost devic measur,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),devic measur,gener signal,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),devic measur,measur gener,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),devic measur,cost devic,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),devic measur,measur gener signal,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),devic measur,devic measur gener,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),devic measur,paper cost devic,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),gener export data,command gener export,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),gener export data,gener signal experi,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),gener export data,signal experi,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),gener export data,export data,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),gener export data,paper cost,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),gener export data,cost devic measur,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),gener export data,gener signal,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),gener export data,measur gener,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),gener export data,cost devic,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),gener export data,devic measur,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),gener export data,measur gener signal,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),gener export data,devic measur gener,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),gener export data,paper cost devic,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),command gener export,gener export data,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),command gener export,gener signal experi,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),command gener export,signal experi,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),command gener export,export data,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),command gener export,paper cost,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),command gener export,cost devic measur,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),command gener export,gener signal,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),command gener export,measur gener,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),command gener export,cost devic,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),command gener export,devic measur,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),command gener export,measur gener signal,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),command gener export,devic measur gener,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
