domain,node,neighbor,weight,node_year,neighbor_year,node_paper_id,neighbor_paper_id
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),gene network,gene network grn,1,0.0,2011.0,,1fbef3bd-4469-47de-b794-a994d60ba9a2
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),grn circuitri,gene network grn,1,0.0,2015.0,,71abf2d3-3bc8-4c0c-974c-3a6aa4b2442d
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),grn circuitri,organ relationship,1,0.0,2015.0,,71abf2d3-3bc8-4c0c-974c-3a6aa4b2442d
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),grn circuitri,network grn,1,0.0,2015.0,,71abf2d3-3bc8-4c0c-974c-3a6aa4b2442d
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),grn circuitri,system gene level,1,0.0,2015.0,,71abf2d3-3bc8-4c0c-974c-3a6aa4b2442d
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),grn circuitri,circuitri live,1,0.0,2015.0,,71abf2d3-3bc8-4c0c-974c-3a6aa4b2442d
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),grn circuitri,gene network,1,0.0,2015.0,,71abf2d3-3bc8-4c0c-974c-3a6aa4b2442d
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),grn circuitri,network grn circuitri,1,0.0,2015.0,,71abf2d3-3bc8-4c0c-974c-3a6aa4b2442d
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),grn circuitri,gene system gene,1,0.0,2015.0,,71abf2d3-3bc8-4c0c-974c-3a6aa4b2442d
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),microarray gene,gene network grn,1,0.0,2015.0,,20fab5f5-0cf4-455f-941d-f1b10a1018e6
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),microarray gene,gene express data,1,0.0,2015.0,,20fab5f5-0cf4-455f-941d-f1b10a1018e6
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),microarray gene,engin gene network,1,0.0,2015.0,,20fab5f5-0cf4-455f-941d-f1b10a1018e6
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),microarray gene,level revers,1,0.0,2015.0,,20fab5f5-0cf4-455f-941d-f1b10a1018e6
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),microarray gene,data insight,1,0.0,2015.0,,20fab5f5-0cf4-455f-941d-f1b10a1018e6
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),microarray gene,process level revers,1,0.0,2015.0,,20fab5f5-0cf4-455f-941d-f1b10a1018e6
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),microarray gene,express data insight,1,0.0,2015.0,,20fab5f5-0cf4-455f-941d-f1b10a1018e6
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),microarray gene,microarray gene express,1,0.0,2015.0,,20fab5f5-0cf4-455f-941d-f1b10a1018e6
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),microarray gene,process level,1,0.0,2015.0,,20fab5f5-0cf4-455f-941d-f1b10a1018e6
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),microarray gene,insight process,1,0.0,2015.0,,20fab5f5-0cf4-455f-941d-f1b10a1018e6
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),microarray gene,revers engin gene,1,0.0,2015.0,,20fab5f5-0cf4-455f-941d-f1b10a1018e6
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),process level revers,microarray gene,1,0.0,2015.0,,20fab5f5-0cf4-455f-941d-f1b10a1018e6
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),process level revers,gene network grn,1,0.0,2015.0,,20fab5f5-0cf4-455f-941d-f1b10a1018e6
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),process level revers,gene express data,1,0.0,2015.0,,20fab5f5-0cf4-455f-941d-f1b10a1018e6
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),process level revers,engin gene network,1,0.0,2015.0,,20fab5f5-0cf4-455f-941d-f1b10a1018e6
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),process level revers,level revers,1,0.0,2015.0,,20fab5f5-0cf4-455f-941d-f1b10a1018e6
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),process level revers,data insight,1,0.0,2015.0,,20fab5f5-0cf4-455f-941d-f1b10a1018e6
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),process level revers,express data insight,1,0.0,2015.0,,20fab5f5-0cf4-455f-941d-f1b10a1018e6
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),process level revers,microarray gene express,1,0.0,2015.0,,20fab5f5-0cf4-455f-941d-f1b10a1018e6
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),process level revers,process level,1,0.0,2015.0,,20fab5f5-0cf4-455f-941d-f1b10a1018e6
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),process level revers,insight process,1,0.0,2015.0,,20fab5f5-0cf4-455f-941d-f1b10a1018e6
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),process level revers,revers engin gene,1,0.0,2015.0,,20fab5f5-0cf4-455f-941d-f1b10a1018e6
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),insight process,microarray gene,1,0.0,2015.0,,20fab5f5-0cf4-455f-941d-f1b10a1018e6
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),insight process,gene network grn,1,0.0,2015.0,,20fab5f5-0cf4-455f-941d-f1b10a1018e6
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),insight process,gene express data,1,0.0,2015.0,,20fab5f5-0cf4-455f-941d-f1b10a1018e6
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),insight process,engin gene network,1,0.0,2015.0,,20fab5f5-0cf4-455f-941d-f1b10a1018e6
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),insight process,level revers,1,0.0,2015.0,,20fab5f5-0cf4-455f-941d-f1b10a1018e6
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),insight process,data insight,1,0.0,2015.0,,20fab5f5-0cf4-455f-941d-f1b10a1018e6
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),insight process,process level revers,1,0.0,2015.0,,20fab5f5-0cf4-455f-941d-f1b10a1018e6
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),insight process,express data insight,1,0.0,2015.0,,20fab5f5-0cf4-455f-941d-f1b10a1018e6
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),insight process,microarray gene express,1,0.0,2015.0,,20fab5f5-0cf4-455f-941d-f1b10a1018e6
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),insight process,process level,1,0.0,2015.0,,20fab5f5-0cf4-455f-941d-f1b10a1018e6
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),insight process,revers engin gene,1,0.0,2015.0,,20fab5f5-0cf4-455f-941d-f1b10a1018e6
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),level revers,microarray gene,1,0.0,2015.0,,20fab5f5-0cf4-455f-941d-f1b10a1018e6
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),level revers,gene network grn,1,0.0,2015.0,,20fab5f5-0cf4-455f-941d-f1b10a1018e6
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),level revers,gene express data,1,0.0,2015.0,,20fab5f5-0cf4-455f-941d-f1b10a1018e6
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),level revers,engin gene network,1,0.0,2015.0,,20fab5f5-0cf4-455f-941d-f1b10a1018e6
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),level revers,data insight,1,0.0,2015.0,,20fab5f5-0cf4-455f-941d-f1b10a1018e6
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),level revers,process level revers,1,0.0,2015.0,,20fab5f5-0cf4-455f-941d-f1b10a1018e6
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),level revers,express data insight,1,0.0,2015.0,,20fab5f5-0cf4-455f-941d-f1b10a1018e6
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),level revers,microarray gene express,1,0.0,2015.0,,20fab5f5-0cf4-455f-941d-f1b10a1018e6
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),level revers,process level,1,0.0,2015.0,,20fab5f5-0cf4-455f-941d-f1b10a1018e6
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),level revers,insight process,1,0.0,2015.0,,20fab5f5-0cf4-455f-941d-f1b10a1018e6
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),level revers,revers engin gene,1,0.0,2015.0,,20fab5f5-0cf4-455f-941d-f1b10a1018e6
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),process level,microarray gene,1,0.0,2015.0,,20fab5f5-0cf4-455f-941d-f1b10a1018e6
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),process level,gene network grn,1,0.0,2015.0,,20fab5f5-0cf4-455f-941d-f1b10a1018e6
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),process level,gene express data,1,0.0,2015.0,,20fab5f5-0cf4-455f-941d-f1b10a1018e6
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),process level,engin gene network,1,0.0,2015.0,,20fab5f5-0cf4-455f-941d-f1b10a1018e6
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),process level,level revers,1,0.0,2015.0,,20fab5f5-0cf4-455f-941d-f1b10a1018e6
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),process level,data insight,1,0.0,2015.0,,20fab5f5-0cf4-455f-941d-f1b10a1018e6
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),process level,process level revers,1,0.0,2015.0,,20fab5f5-0cf4-455f-941d-f1b10a1018e6
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),process level,express data insight,1,0.0,2015.0,,20fab5f5-0cf4-455f-941d-f1b10a1018e6
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),process level,microarray gene express,1,0.0,2015.0,,20fab5f5-0cf4-455f-941d-f1b10a1018e6
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),process level,insight process,1,0.0,2015.0,,20fab5f5-0cf4-455f-941d-f1b10a1018e6
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),process level,revers engin gene,1,0.0,2015.0,,20fab5f5-0cf4-455f-941d-f1b10a1018e6
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),express data insight,microarray gene,1,0.0,2015.0,,20fab5f5-0cf4-455f-941d-f1b10a1018e6
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),express data insight,gene network grn,1,0.0,2015.0,,20fab5f5-0cf4-455f-941d-f1b10a1018e6
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),express data insight,gene express data,1,0.0,2015.0,,20fab5f5-0cf4-455f-941d-f1b10a1018e6
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),express data insight,engin gene network,1,0.0,2015.0,,20fab5f5-0cf4-455f-941d-f1b10a1018e6
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),express data insight,level revers,1,0.0,2015.0,,20fab5f5-0cf4-455f-941d-f1b10a1018e6
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),express data insight,data insight,1,0.0,2015.0,,20fab5f5-0cf4-455f-941d-f1b10a1018e6
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),express data insight,process level revers,1,0.0,2015.0,,20fab5f5-0cf4-455f-941d-f1b10a1018e6
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),express data insight,microarray gene express,1,0.0,2015.0,,20fab5f5-0cf4-455f-941d-f1b10a1018e6
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),express data insight,process level,1,0.0,2015.0,,20fab5f5-0cf4-455f-941d-f1b10a1018e6
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),express data insight,insight process,1,0.0,2015.0,,20fab5f5-0cf4-455f-941d-f1b10a1018e6
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),express data insight,revers engin gene,1,0.0,2015.0,,20fab5f5-0cf4-455f-941d-f1b10a1018e6
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),data insight,microarray gene,1,0.0,2015.0,,20fab5f5-0cf4-455f-941d-f1b10a1018e6
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),data insight,gene network grn,1,0.0,2015.0,,20fab5f5-0cf4-455f-941d-f1b10a1018e6
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),data insight,gene express data,1,0.0,2015.0,,20fab5f5-0cf4-455f-941d-f1b10a1018e6
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),data insight,engin gene network,1,0.0,2015.0,,20fab5f5-0cf4-455f-941d-f1b10a1018e6
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),data insight,level revers,1,0.0,2015.0,,20fab5f5-0cf4-455f-941d-f1b10a1018e6
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),data insight,process level revers,1,0.0,2015.0,,20fab5f5-0cf4-455f-941d-f1b10a1018e6
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),data insight,express data insight,1,0.0,2015.0,,20fab5f5-0cf4-455f-941d-f1b10a1018e6
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),data insight,microarray gene express,1,0.0,2015.0,,20fab5f5-0cf4-455f-941d-f1b10a1018e6
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),data insight,process level,1,0.0,2015.0,,20fab5f5-0cf4-455f-941d-f1b10a1018e6
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),data insight,insight process,1,0.0,2015.0,,20fab5f5-0cf4-455f-941d-f1b10a1018e6
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),data insight,revers engin gene,1,0.0,2015.0,,20fab5f5-0cf4-455f-941d-f1b10a1018e6
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),network interact organel,approach gene,1,0.0,2013.0,,a23a5c3e-6527-49cd-a6cf-60325a4c0f7e
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),network interact organel,organel cell,1,0.0,2013.0,,a23a5c3e-6527-49cd-a6cf-60325a4c0f7e
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),network interact organel,system network,1,0.0,2013.0,,a23a5c3e-6527-49cd-a6cf-60325a4c0f7e
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),network interact organel,system network interact,1,0.0,2013.0,,a23a5c3e-6527-49cd-a6cf-60325a4c0f7e
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),organel cell,approach gene,1,0.0,2013.0,,a23a5c3e-6527-49cd-a6cf-60325a4c0f7e
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),organel cell,system network,1,0.0,2013.0,,a23a5c3e-6527-49cd-a6cf-60325a4c0f7e
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),organel cell,network interact organel,1,0.0,2013.0,,a23a5c3e-6527-49cd-a6cf-60325a4c0f7e
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),organel cell,system network interact,1,0.0,2013.0,,a23a5c3e-6527-49cd-a6cf-60325a4c0f7e
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),approach gene,organel cell,1,0.0,2013.0,,a23a5c3e-6527-49cd-a6cf-60325a4c0f7e
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),approach gene,system network,1,0.0,2013.0,,a23a5c3e-6527-49cd-a6cf-60325a4c0f7e
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),approach gene,network interact organel,1,0.0,2013.0,,a23a5c3e-6527-49cd-a6cf-60325a4c0f7e
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),approach gene,system network interact,1,0.0,2013.0,,a23a5c3e-6527-49cd-a6cf-60325a4c0f7e
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),system network interact,approach gene,1,0.0,2013.0,,a23a5c3e-6527-49cd-a6cf-60325a4c0f7e
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),system network interact,organel cell,1,0.0,2013.0,,a23a5c3e-6527-49cd-a6cf-60325a4c0f7e
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),system network interact,system network,1,0.0,2013.0,,a23a5c3e-6527-49cd-a6cf-60325a4c0f7e
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),system network interact,network interact organel,1,0.0,2013.0,,a23a5c3e-6527-49cd-a6cf-60325a4c0f7e
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),system network,approach gene,1,0.0,2013.0,,a23a5c3e-6527-49cd-a6cf-60325a4c0f7e
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),system network,organel cell,1,0.0,2013.0,,a23a5c3e-6527-49cd-a6cf-60325a4c0f7e
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),system network,network interact organel,1,0.0,2013.0,,a23a5c3e-6527-49cd-a6cf-60325a4c0f7e
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),system network,system network interact,1,0.0,2013.0,,a23a5c3e-6527-49cd-a6cf-60325a4c0f7e
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),system network,field analysi,1,0.0,2016.0,,12a171da-2e58-46bd-91ea-cb2d4edbe85b
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),system network,system biolog,1,0.0,2016.0,,12a171da-2e58-46bd-91ea-cb2d4edbe85b
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),system network,analysi principl,1,0.0,2016.0,,12a171da-2e58-46bd-91ea-cb2d4edbe85b
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),system network,biolog field,1,0.0,2016.0,,12a171da-2e58-46bd-91ea-cb2d4edbe85b
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),system network,principl system,1,0.0,2016.0,,12a171da-2e58-46bd-91ea-cb2d4edbe85b
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),biolog field,system network,1,0.0,2016.0,,12a171da-2e58-46bd-91ea-cb2d4edbe85b
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),biolog field,field analysi,1,0.0,2016.0,,12a171da-2e58-46bd-91ea-cb2d4edbe85b
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),biolog field,system biolog,1,0.0,2016.0,,12a171da-2e58-46bd-91ea-cb2d4edbe85b
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),biolog field,analysi principl,1,0.0,2016.0,,12a171da-2e58-46bd-91ea-cb2d4edbe85b
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),biolog field,principl system,1,0.0,2016.0,,12a171da-2e58-46bd-91ea-cb2d4edbe85b
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),field analysi,system network,1,0.0,2016.0,,12a171da-2e58-46bd-91ea-cb2d4edbe85b
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),field analysi,system biolog,1,0.0,2016.0,,12a171da-2e58-46bd-91ea-cb2d4edbe85b
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),field analysi,analysi principl,1,0.0,2016.0,,12a171da-2e58-46bd-91ea-cb2d4edbe85b
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),field analysi,biolog field,1,0.0,2016.0,,12a171da-2e58-46bd-91ea-cb2d4edbe85b
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),field analysi,principl system,1,0.0,2016.0,,12a171da-2e58-46bd-91ea-cb2d4edbe85b
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),principl system,system network,1,0.0,2016.0,,12a171da-2e58-46bd-91ea-cb2d4edbe85b
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),principl system,field analysi,1,0.0,2016.0,,12a171da-2e58-46bd-91ea-cb2d4edbe85b
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),principl system,system biolog,1,0.0,2016.0,,12a171da-2e58-46bd-91ea-cb2d4edbe85b
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),principl system,analysi principl,1,0.0,2016.0,,12a171da-2e58-46bd-91ea-cb2d4edbe85b
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),principl system,biolog field,1,0.0,2016.0,,12a171da-2e58-46bd-91ea-cb2d4edbe85b
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),analysi principl,system network,1,0.0,2016.0,,12a171da-2e58-46bd-91ea-cb2d4edbe85b
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),analysi principl,field analysi,1,0.0,2016.0,,12a171da-2e58-46bd-91ea-cb2d4edbe85b
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),analysi principl,system biolog,1,0.0,2016.0,,12a171da-2e58-46bd-91ea-cb2d4edbe85b
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),analysi principl,biolog field,1,0.0,2016.0,,12a171da-2e58-46bd-91ea-cb2d4edbe85b
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),analysi principl,principl system,1,0.0,2016.0,,12a171da-2e58-46bd-91ea-cb2d4edbe85b
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),emerg deploy biometr,templat concern research,1,0.0,2018.0,,d92c740e-609e-4d4c-853b-a9c1f44067b1
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),emerg deploy biometr,emerg deploy,1,0.0,2018.0,,d92c740e-609e-4d4c-853b-a9c1f44067b1
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),emerg deploy biometr,authent system,1,0.0,2018.0,,d92c740e-609e-4d4c-853b-a9c1f44067b1
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),emerg deploy biometr,deploy biometr authent,1,0.0,2018.0,,d92c740e-609e-4d4c-853b-a9c1f44067b1
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),emerg deploy biometr,research commun,1,0.0,2018.0,,d92c740e-609e-4d4c-853b-a9c1f44067b1
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),emerg deploy biometr,templat concern,1,0.0,2018.0,,d92c740e-609e-4d4c-853b-a9c1f44067b1
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),emerg deploy biometr,biometr authent system,1,0.0,2018.0,,d92c740e-609e-4d4c-853b-a9c1f44067b1
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),emerg deploy biometr,system secur,1,0.0,2018.0,,d92c740e-609e-4d4c-853b-a9c1f44067b1
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),emerg deploy biometr,authent system secur,1,0.0,2018.0,,d92c740e-609e-4d4c-853b-a9c1f44067b1
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),emerg deploy biometr,secur templat concern,1,0.0,2018.0,,d92c740e-609e-4d4c-853b-a9c1f44067b1
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),emerg deploy biometr,concern research,1,0.0,2018.0,,d92c740e-609e-4d4c-853b-a9c1f44067b1
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),emerg deploy biometr,concern research commun,1,0.0,2018.0,,d92c740e-609e-4d4c-853b-a9c1f44067b1
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),emerg deploy biometr,system secur templat,1,0.0,2018.0,,d92c740e-609e-4d4c-853b-a9c1f44067b1
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),emerg deploy biometr,secur templat,1,0.0,2018.0,,d92c740e-609e-4d4c-853b-a9c1f44067b1
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),secur templat,templat concern research,1,0.0,2017.0,,f0880f35-8e69-4d96-9b69-40b630e85a44
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),secur templat,deploy user,1,0.0,2017.0,,f0880f35-8e69-4d96-9b69-40b630e85a44
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),secur templat,emerg deploy,1,0.0,2017.0,,f0880f35-8e69-4d96-9b69-40b630e85a44
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),secur templat,research commun,1,0.0,2017.0,,f0880f35-8e69-4d96-9b69-40b630e85a44
