domain,node,neighbor,weight,node_year,neighbor_year,node_paper_id,neighbor_paper_id
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),smartphon activ recognit,recognit highlevel,1,0.0,2021.0,,90a70399-7ee3-4685-a9ba-d228f817cb4c
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),comput vision,action understand,1,0.0,2011.0,,706fc07d-6d27-45d5-be01-de444f80c462
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),comput vision,action understand recognit,1,0.0,2011.0,,706fc07d-6d27-45d5-be01-de444f80c462
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),comput vision,applic field,1,0.0,2011.0,,706fc07d-6d27-45d5-be01-de444f80c462
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),comput vision,recognit demand,1,0.0,2011.0,,706fc07d-6d27-45d5-be01-de444f80c462
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),comput vision,field comput,1,0.0,2011.0,,706fc07d-6d27-45d5-be01-de444f80c462
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),comput vision,understand recognit,1,0.0,2011.0,,706fc07d-6d27-45d5-be01-de444f80c462
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),comput vision,analysi applic,1,0.0,2011.0,,afe06807-4e70-46eb-b3b9-2a89faa26b6f
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),comput vision,recognit analysi,1,0.0,2013.0,,4f6ca41d-333c-468a-b812-d9215b547e4a
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),comput vision,recognit analysi research,1,0.0,2013.0,,4f6ca41d-333c-468a-b812-d9215b547e4a
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),comput vision,gait recognit,1,0.0,2013.0,,4f6ca41d-333c-468a-b812-d9215b547e4a
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),comput vision,research area,1,0.0,2013.0,,4f6ca41d-333c-468a-b812-d9215b547e4a
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),comput vision,comput vision applic,1,0.0,2013.0,,4f6ca41d-333c-468a-b812-d9215b547e4a
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),comput vision,vision applic,1,0.0,2013.0,,4f6ca41d-333c-468a-b812-d9215b547e4a
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),comput vision,action recognit,1,0.0,2018.0,,c9e0ba5f-5943-4ad6-9961-da1e822148eb
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),comput vision,action recognit comput,1,0.0,2018.0,,c9e0ba5f-5943-4ad6-9961-da1e822148eb
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),comput vision,recognit comput vision,1,0.0,2018.0,,c9e0ba5f-5943-4ad6-9961-da1e822148eb
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),comput vision,recognit comput,1,0.0,2018.0,,c9e0ba5f-5943-4ad6-9961-da1e822148eb
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),comput vision,track recognit,1,0.0,2020.0,,f69b1ccd-770e-413c-9abb-bf52ea9a76fb
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),comput vision,recognit interact,1,0.0,2020.0,,f69b1ccd-770e-413c-9abb-bf52ea9a76fb
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),comput vision,recognit research area,1,0.0,2021.0,,ad0c9025-a96c-4121-bcf6-cf6c21c8fe5a
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),comput vision,recognit research,1,0.0,2021.0,,ad0c9025-a96c-4121-bcf6-cf6c21c8fe5a
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),comput vision,perform action recognit,1,0.0,2021.0,,ad0c9025-a96c-4121-bcf6-cf6c21c8fe5a
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),comput vision,action recognit research,1,0.0,2021.0,,ad0c9025-a96c-4121-bcf6-cf6c21c8fe5a
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),comput vision,recognit area,1,0.0,2021.0,,75410685-4812-4c7e-895d-f5bec827cd1d
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),comput vision,research activ,1,0.0,2021.0,,75410685-4812-4c7e-895d-f5bec827cd1d
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),comput vision,research activ recognit,1,0.0,2021.0,,75410685-4812-4c7e-895d-f5bec827cd1d
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),comput vision,activ recognit,1,0.0,2021.0,,75410685-4812-4c7e-895d-f5bec827cd1d
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),analysi applic,comput vision,1,0.0,2011.0,,afe06807-4e70-46eb-b3b9-2a89faa26b6f
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),analysi applic,action understand,1,0.0,2011.0,,afe06807-4e70-46eb-b3b9-2a89faa26b6f
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),recognit understand,action recognit understand,1,0.0,2011.0,,8201b508-7933-46e3-9bdb-d872df77253f
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),recognit understand,action recognit,1,0.0,2011.0,,8201b508-7933-46e3-9bdb-d872df77253f
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),recognit understand,activ recognit applic,1,0.0,2018.0,,2b1245bc-c68c-4f4b-b326-419c51afb194
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),recognit understand,research area,1,0.0,2018.0,,2b1245bc-c68c-4f4b-b326-419c51afb194
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),recognit understand,recognit understand research,1,0.0,2018.0,,2b1245bc-c68c-4f4b-b326-419c51afb194
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),recognit understand,activ recognit,1,0.0,2018.0,,2b1245bc-c68c-4f4b-b326-419c51afb194
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),action recognit understand,action recognit,1,0.0,2011.0,,8201b508-7933-46e3-9bdb-d872df77253f
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),action recognit understand,recognit understand,1,0.0,2011.0,,8201b508-7933-46e3-9bdb-d872df77253f
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),action recognit,action recognit understand,1,0.0,2011.0,,8201b508-7933-46e3-9bdb-d872df77253f
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),action recognit,recognit understand,1,0.0,2011.0,,8201b508-7933-46e3-9bdb-d872df77253f
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),action recognit,recognit issu,1,0.0,2013.0,,de62d729-f067-4d05-ace2-7ec5329dcb3a
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),action recognit,chapter action recognit,1,0.0,2013.0,,de62d729-f067-4d05-ace2-7ec5329dcb3a
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),action recognit,action recognit issu,1,0.0,2013.0,,de62d729-f067-4d05-ace2-7ec5329dcb3a
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),action recognit,chapter action,1,0.0,2013.0,,de62d729-f067-4d05-ace2-7ec5329dcb3a
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),action recognit,recognit multiresolut featur,1,0.0,2014.0,,4f0393bd-2033-434c-a653-a3ce08fd313a
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),action recognit,paper approach,1,0.0,2014.0,,4f0393bd-2033-434c-a653-a3ce08fd313a
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),action recognit,action recognit multiresolut,1,0.0,2014.0,,4f0393bd-2033-434c-a653-a3ce08fd313a
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),action recognit,featur extract,1,0.0,2014.0,,4f0393bd-2033-434c-a653-a3ce08fd313a
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),action recognit,recognit multiresolut,1,0.0,2014.0,,4f0393bd-2033-434c-a653-a3ce08fd313a
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),action recognit,recognit domain featur,1,0.0,2015.0,,e7705138-5d6f-4b75-a928-a8032742e5d3
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),action recognit,recognit domain,1,0.0,2015.0,,e7705138-5d6f-4b75-a928-a8032742e5d3
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),action recognit,action recognit comput,1,0.0,2018.0,,c9e0ba5f-5943-4ad6-9961-da1e822148eb
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),action recognit,recognit comput vision,1,0.0,2018.0,,c9e0ba5f-5943-4ad6-9961-da1e822148eb
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),action recognit,comput vision,1,0.0,2018.0,,c9e0ba5f-5943-4ad6-9961-da1e822148eb
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),action recognit,recognit comput,1,0.0,2018.0,,c9e0ba5f-5943-4ad6-9961-da1e822148eb
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),action recognit,recognit research area,1,0.0,2021.0,,ad0c9025-a96c-4121-bcf6-cf6c21c8fe5a
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),action recognit,research area,1,0.0,2021.0,,ad0c9025-a96c-4121-bcf6-cf6c21c8fe5a
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),action recognit,recognit research,1,0.0,2021.0,,ad0c9025-a96c-4121-bcf6-cf6c21c8fe5a
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),action recognit,perform action recognit,1,0.0,2021.0,,ad0c9025-a96c-4121-bcf6-cf6c21c8fe5a
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),action recognit,action recognit research,1,0.0,2021.0,,ad0c9025-a96c-4121-bcf6-cf6c21c8fe5a
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),action recognit,abstract action recognit,1,0.0,2021.0,,e7454409-6e0e-441c-a16e-e644debc9838
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),recognit issu,action recognit,1,0.0,2013.0,,de62d729-f067-4d05-ace2-7ec5329dcb3a
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),recognit issu,chapter action recognit,1,0.0,2013.0,,de62d729-f067-4d05-ace2-7ec5329dcb3a
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),recognit issu,action recognit issu,1,0.0,2013.0,,de62d729-f067-4d05-ace2-7ec5329dcb3a
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),recognit issu,chapter action,1,0.0,2013.0,,de62d729-f067-4d05-ace2-7ec5329dcb3a
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),action recognit issu,recognit issu,1,0.0,2013.0,,de62d729-f067-4d05-ace2-7ec5329dcb3a
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),action recognit issu,action recognit,1,0.0,2013.0,,de62d729-f067-4d05-ace2-7ec5329dcb3a
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),action recognit issu,chapter action recognit,1,0.0,2013.0,,de62d729-f067-4d05-ace2-7ec5329dcb3a
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),action recognit issu,chapter action,1,0.0,2013.0,,de62d729-f067-4d05-ace2-7ec5329dcb3a
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),chapter action recognit,recognit issu,1,0.0,2013.0,,de62d729-f067-4d05-ace2-7ec5329dcb3a
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),chapter action recognit,action recognit,1,0.0,2013.0,,de62d729-f067-4d05-ace2-7ec5329dcb3a
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),chapter action recognit,action recognit issu,1,0.0,2013.0,,de62d729-f067-4d05-ace2-7ec5329dcb3a
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),chapter action recognit,chapter action,1,0.0,2013.0,,de62d729-f067-4d05-ace2-7ec5329dcb3a
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),research area,field comput vision,1,0.0,2013.0,,4f6ca41d-333c-468a-b812-d9215b547e4a
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),research area,recognit analysi,1,0.0,2013.0,,4f6ca41d-333c-468a-b812-d9215b547e4a
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),research area,recognit analysi research,1,0.0,2013.0,,4f6ca41d-333c-468a-b812-d9215b547e4a
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),research area,gait recognit,1,0.0,2013.0,,4f6ca41d-333c-468a-b812-d9215b547e4a
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),research area,comput vision applic,1,0.0,2013.0,,4f6ca41d-333c-468a-b812-d9215b547e4a
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),research area,comput vision,1,0.0,2013.0,,4f6ca41d-333c-468a-b812-d9215b547e4a
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),research area,vision applic,1,0.0,2013.0,,4f6ca41d-333c-468a-b812-d9215b547e4a
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),research area,field comput,1,0.0,2013.0,,4f6ca41d-333c-468a-b812-d9215b547e4a
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),research area,activ recognit applic,1,0.0,2018.0,,2b1245bc-c68c-4f4b-b326-419c51afb194
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),research area,recognit understand,1,0.0,2018.0,,2b1245bc-c68c-4f4b-b326-419c51afb194
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),research area,recognit understand research,1,0.0,2018.0,,2b1245bc-c68c-4f4b-b326-419c51afb194
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),research area,activ recognit,1,0.0,2018.0,,2b1245bc-c68c-4f4b-b326-419c51afb194
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),research area,action recognit,1,0.0,2021.0,,ad0c9025-a96c-4121-bcf6-cf6c21c8fe5a
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),research area,recognit research area,1,0.0,2021.0,,ad0c9025-a96c-4121-bcf6-cf6c21c8fe5a
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),research area,recognit research,1,0.0,2021.0,,ad0c9025-a96c-4121-bcf6-cf6c21c8fe5a
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),research area,perform action recognit,1,0.0,2021.0,,ad0c9025-a96c-4121-bcf6-cf6c21c8fe5a
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),research area,action recognit research,1,0.0,2021.0,,ad0c9025-a96c-4121-bcf6-cf6c21c8fe5a
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),recognit analysi,field comput vision,1,0.0,2013.0,,4f6ca41d-333c-468a-b812-d9215b547e4a
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),recognit analysi,recognit analysi research,1,0.0,2013.0,,4f6ca41d-333c-468a-b812-d9215b547e4a
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),recognit analysi,gait recognit,1,0.0,2013.0,,4f6ca41d-333c-468a-b812-d9215b547e4a
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),recognit analysi,research area,1,0.0,2013.0,,4f6ca41d-333c-468a-b812-d9215b547e4a
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),recognit analysi,comput vision applic,1,0.0,2013.0,,4f6ca41d-333c-468a-b812-d9215b547e4a
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),recognit analysi,comput vision,1,0.0,2013.0,,4f6ca41d-333c-468a-b812-d9215b547e4a
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),recognit analysi,vision applic,1,0.0,2013.0,,4f6ca41d-333c-468a-b812-d9215b547e4a
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),recognit analysi,field comput,1,0.0,2013.0,,4f6ca41d-333c-468a-b812-d9215b547e4a
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),recognit analysi,action activ gestur,1,0.0,2014.0,,f7ccceca-2e97-43b8-a5c9-db68e5ef3c90
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),recognit analysi,analysi dataset,1,0.0,2014.0,,f7ccceca-2e97-43b8-a5c9-db68e5ef3c90
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),recognit analysi,gestur recognit,1,0.0,2014.0,,f7ccceca-2e97-43b8-a5c9-db68e5ef3c90
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),recognit analysi,activ gestur,1,0.0,2014.0,,f7ccceca-2e97-43b8-a5c9-db68e5ef3c90
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),recognit analysi,gestur recognit analysi,1,0.0,2014.0,,f7ccceca-2e97-43b8-a5c9-db68e5ef3c90
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),recognit analysi,activ gestur recognit,1,0.0,2014.0,,f7ccceca-2e97-43b8-a5c9-db68e5ef3c90
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),recognit analysi,action activ,1,0.0,2014.0,,f7ccceca-2e97-43b8-a5c9-db68e5ef3c90
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),recognit analysi,recognit analysi dataset,1,0.0,2014.0,,f7ccceca-2e97-43b8-a5c9-db68e5ef3c90
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),recognit analysi,emot recognit analysi,1,0.0,2021.0,,aa383439-e4f5-440e-bf2b-d0d942d8cb6d
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),recognit analysi,activ recognit analysi,1,0.0,2021.0,,b179714d-5c5f-4ae7-a85a-df7a26ba77a0
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),recognit analysi,recognit analysi number,1,0.0,2021.0,,b179714d-5c5f-4ae7-a85a-df7a26ba77a0
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),recognit analysi,applic field,1,0.0,2021.0,,b179714d-5c5f-4ae7-a85a-df7a26ba77a0
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),recognit analysi,activ recognit,1,0.0,2021.0,,b179714d-5c5f-4ae7-a85a-df7a26ba77a0
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),vision applic,field comput vision,1,0.0,2013.0,,4f6ca41d-333c-468a-b812-d9215b547e4a
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),vision applic,recognit analysi,1,0.0,2013.0,,4f6ca41d-333c-468a-b812-d9215b547e4a
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),vision applic,recognit analysi research,1,0.0,2013.0,,4f6ca41d-333c-468a-b812-d9215b547e4a
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),vision applic,gait recognit,1,0.0,2013.0,,4f6ca41d-333c-468a-b812-d9215b547e4a
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),vision applic,research area,1,0.0,2013.0,,4f6ca41d-333c-468a-b812-d9215b547e4a
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),vision applic,comput vision applic,1,0.0,2013.0,,4f6ca41d-333c-468a-b812-d9215b547e4a
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),vision applic,comput vision,1,0.0,2013.0,,4f6ca41d-333c-468a-b812-d9215b547e4a
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),vision applic,field comput,1,0.0,2013.0,,4f6ca41d-333c-468a-b812-d9215b547e4a
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),comput vision applic,field comput vision,1,0.0,2013.0,,4f6ca41d-333c-468a-b812-d9215b547e4a
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),comput vision applic,recognit analysi,1,0.0,2013.0,,4f6ca41d-333c-468a-b812-d9215b547e4a
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),comput vision applic,recognit analysi research,1,0.0,2013.0,,4f6ca41d-333c-468a-b812-d9215b547e4a
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),comput vision applic,gait recognit,1,0.0,2013.0,,4f6ca41d-333c-468a-b812-d9215b547e4a
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),comput vision applic,research area,1,0.0,2013.0,,4f6ca41d-333c-468a-b812-d9215b547e4a
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),comput vision applic,comput vision,1,0.0,2013.0,,4f6ca41d-333c-468a-b812-d9215b547e4a
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),comput vision applic,vision applic,1,0.0,2013.0,,4f6ca41d-333c-468a-b812-d9215b547e4a
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),comput vision applic,field comput,1,0.0,2013.0,,4f6ca41d-333c-468a-b812-d9215b547e4a
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),gait recognit,field comput vision,1,0.0,2013.0,,4f6ca41d-333c-468a-b812-d9215b547e4a
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),gait recognit,recognit analysi,1,0.0,2013.0,,4f6ca41d-333c-468a-b812-d9215b547e4a
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),gait recognit,recognit analysi research,1,0.0,2013.0,,4f6ca41d-333c-468a-b812-d9215b547e4a
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),gait recognit,research area,1,0.0,2013.0,,4f6ca41d-333c-468a-b812-d9215b547e4a
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),gait recognit,comput vision applic,1,0.0,2013.0,,4f6ca41d-333c-468a-b812-d9215b547e4a
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),gait recognit,comput vision,1,0.0,2013.0,,4f6ca41d-333c-468a-b812-d9215b547e4a
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),gait recognit,vision applic,1,0.0,2013.0,,4f6ca41d-333c-468a-b812-d9215b547e4a
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),gait recognit,field comput,1,0.0,2013.0,,4f6ca41d-333c-468a-b812-d9215b547e4a
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),recognit analysi research,field comput vision,1,0.0,2013.0,,4f6ca41d-333c-468a-b812-d9215b547e4a
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),recognit analysi research,recognit analysi,1,0.0,2013.0,,4f6ca41d-333c-468a-b812-d9215b547e4a
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),recognit analysi research,gait recognit,1,0.0,2013.0,,4f6ca41d-333c-468a-b812-d9215b547e4a
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),recognit analysi research,research area,1,0.0,2013.0,,4f6ca41d-333c-468a-b812-d9215b547e4a
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),recognit analysi research,comput vision applic,1,0.0,2013.0,,4f6ca41d-333c-468a-b812-d9215b547e4a
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),recognit analysi research,comput vision,1,0.0,2013.0,,4f6ca41d-333c-468a-b812-d9215b547e4a
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),recognit analysi research,vision applic,1,0.0,2013.0,,4f6ca41d-333c-468a-b812-d9215b547e4a
