domain,node,neighbor,weight,node_year,neighbor_year,node_paper_id,neighbor_paper_id
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),ob network denial,attack burst,1,0.0,2020.0,,a484fc7e-6e76-4602-aaff-dc7c4e65824c
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),work signific sensor,classif maneuv fusion,1,0.0,2021.0,,eb02dc87-da5d-44d5-bf5b-60f68a8836c4
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),work signific sensor,work model multiclass,1,0.0,2021.0,,eb02dc87-da5d-44d5-bf5b-60f68a8836c4
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),work signific sensor,work model,1,0.0,2021.0,,eb02dc87-da5d-44d5-bf5b-60f68a8836c4
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),work signific sensor,maneuv fusion,1,0.0,2021.0,,eb02dc87-da5d-44d5-bf5b-60f68a8836c4
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),seri dataset,multiclass classif maneuv,1,0.0,2021.0,,eb02dc87-da5d-44d5-bf5b-60f68a8836c4
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),seri dataset,fusion time seri,1,0.0,2021.0,,eb02dc87-da5d-44d5-bf5b-60f68a8836c4
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),seri dataset,work signific sensor,1,0.0,2021.0,,eb02dc87-da5d-44d5-bf5b-60f68a8836c4
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),seri dataset,classif maneuv,1,0.0,2021.0,,eb02dc87-da5d-44d5-bf5b-60f68a8836c4
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),seri dataset,time seri,1,0.0,2021.0,,eb02dc87-da5d-44d5-bf5b-60f68a8836c4
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),seri dataset,model multiclass,1,0.0,2021.0,,eb02dc87-da5d-44d5-bf5b-60f68a8836c4
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),seri dataset,time seri dataset,1,0.0,2021.0,,eb02dc87-da5d-44d5-bf5b-60f68a8836c4
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),seri dataset,maneuv fusion time,1,0.0,2021.0,,eb02dc87-da5d-44d5-bf5b-60f68a8836c4
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),seri dataset,classif maneuv fusion,1,0.0,2021.0,,eb02dc87-da5d-44d5-bf5b-60f68a8836c4
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),seri dataset,work model multiclass,1,0.0,2021.0,,eb02dc87-da5d-44d5-bf5b-60f68a8836c4
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),seri dataset,work model,1,0.0,2021.0,,eb02dc87-da5d-44d5-bf5b-60f68a8836c4
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),seri dataset,maneuv fusion,1,0.0,2021.0,,eb02dc87-da5d-44d5-bf5b-60f68a8836c4
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),multiclass classif maneuv,fusion time seri,1,0.0,2021.0,,eb02dc87-da5d-44d5-bf5b-60f68a8836c4
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),multiclass classif maneuv,work signific sensor,1,0.0,2021.0,,eb02dc87-da5d-44d5-bf5b-60f68a8836c4
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),multiclass classif maneuv,classif maneuv,1,0.0,2021.0,,eb02dc87-da5d-44d5-bf5b-60f68a8836c4
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),multiclass classif maneuv,time seri,1,0.0,2021.0,,eb02dc87-da5d-44d5-bf5b-60f68a8836c4
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),multiclass classif maneuv,seri dataset,1,0.0,2021.0,,eb02dc87-da5d-44d5-bf5b-60f68a8836c4
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),multiclass classif maneuv,model multiclass,1,0.0,2021.0,,eb02dc87-da5d-44d5-bf5b-60f68a8836c4
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),multiclass classif maneuv,time seri dataset,1,0.0,2021.0,,eb02dc87-da5d-44d5-bf5b-60f68a8836c4
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),multiclass classif maneuv,maneuv fusion time,1,0.0,2021.0,,eb02dc87-da5d-44d5-bf5b-60f68a8836c4
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),multiclass classif maneuv,classif maneuv fusion,1,0.0,2021.0,,eb02dc87-da5d-44d5-bf5b-60f68a8836c4
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),multiclass classif maneuv,work model multiclass,1,0.0,2021.0,,eb02dc87-da5d-44d5-bf5b-60f68a8836c4
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),multiclass classif maneuv,work model,1,0.0,2021.0,,eb02dc87-da5d-44d5-bf5b-60f68a8836c4
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),multiclass classif maneuv,maneuv fusion,1,0.0,2021.0,,eb02dc87-da5d-44d5-bf5b-60f68a8836c4
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),perform reduct,perform reduct algorithm,1,0.0,2014.0,,26602efb-79c3-4b54-ac55-b67efc225b9d
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),perform reduct,limit lattic,1,0.0,2014.0,,26602efb-79c3-4b54-ac55-b67efc225b9d
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),perform reduct,algorithm recursivebkz,1,0.0,2014.0,,26602efb-79c3-4b54-ac55-b67efc225b9d
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),perform reduct,lattic reduct algorithm,1,0.0,2014.0,,26602efb-79c3-4b54-ac55-b67efc225b9d
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),perform reduct,lattic reduct,1,0.0,2014.0,,26602efb-79c3-4b54-ac55-b67efc225b9d
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),perform reduct,reduct algorithm,1,0.0,2014.0,,26602efb-79c3-4b54-ac55-b67efc225b9d
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),perform reduct,limit lattic reduct,1,0.0,2014.0,,26602efb-79c3-4b54-ac55-b67efc225b9d
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),perform reduct,reduct algorithm recursivebkz,1,0.0,2014.0,,26602efb-79c3-4b54-ac55-b67efc225b9d
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),algorithm recursivebkz,perform reduct algorithm,1,0.0,2014.0,,26602efb-79c3-4b54-ac55-b67efc225b9d
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),algorithm recursivebkz,limit lattic,1,0.0,2014.0,,26602efb-79c3-4b54-ac55-b67efc225b9d
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),algorithm recursivebkz,lattic reduct algorithm,1,0.0,2014.0,,26602efb-79c3-4b54-ac55-b67efc225b9d
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),algorithm recursivebkz,lattic reduct,1,0.0,2014.0,,26602efb-79c3-4b54-ac55-b67efc225b9d
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),algorithm recursivebkz,reduct algorithm,1,0.0,2014.0,,26602efb-79c3-4b54-ac55-b67efc225b9d
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),algorithm recursivebkz,limit lattic reduct,1,0.0,2014.0,,26602efb-79c3-4b54-ac55-b67efc225b9d
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),algorithm recursivebkz,perform reduct,1,0.0,2014.0,,26602efb-79c3-4b54-ac55-b67efc225b9d
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),algorithm recursivebkz,reduct algorithm recursivebkz,1,0.0,2014.0,,26602efb-79c3-4b54-ac55-b67efc225b9d
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),perform reduct algorithm,limit lattic,1,0.0,2014.0,,26602efb-79c3-4b54-ac55-b67efc225b9d
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),perform reduct algorithm,algorithm recursivebkz,1,0.0,2014.0,,26602efb-79c3-4b54-ac55-b67efc225b9d
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),perform reduct algorithm,lattic reduct algorithm,1,0.0,2014.0,,26602efb-79c3-4b54-ac55-b67efc225b9d
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),perform reduct algorithm,lattic reduct,1,0.0,2014.0,,26602efb-79c3-4b54-ac55-b67efc225b9d
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),perform reduct algorithm,reduct algorithm,1,0.0,2014.0,,26602efb-79c3-4b54-ac55-b67efc225b9d
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),perform reduct algorithm,limit lattic reduct,1,0.0,2014.0,,26602efb-79c3-4b54-ac55-b67efc225b9d
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),perform reduct algorithm,perform reduct,1,0.0,2014.0,,26602efb-79c3-4b54-ac55-b67efc225b9d
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),perform reduct algorithm,reduct algorithm recursivebkz,1,0.0,2014.0,,26602efb-79c3-4b54-ac55-b67efc225b9d
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),limit lattic reduct,perform reduct algorithm,1,0.0,2014.0,,26602efb-79c3-4b54-ac55-b67efc225b9d
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),limit lattic reduct,limit lattic,1,0.0,2014.0,,26602efb-79c3-4b54-ac55-b67efc225b9d
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),limit lattic reduct,algorithm recursivebkz,1,0.0,2014.0,,26602efb-79c3-4b54-ac55-b67efc225b9d
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),limit lattic reduct,lattic reduct algorithm,1,0.0,2014.0,,26602efb-79c3-4b54-ac55-b67efc225b9d
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),limit lattic reduct,lattic reduct,1,0.0,2014.0,,26602efb-79c3-4b54-ac55-b67efc225b9d
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),limit lattic reduct,reduct algorithm,1,0.0,2014.0,,26602efb-79c3-4b54-ac55-b67efc225b9d
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),limit lattic reduct,perform reduct,1,0.0,2014.0,,26602efb-79c3-4b54-ac55-b67efc225b9d
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),limit lattic reduct,reduct algorithm recursivebkz,1,0.0,2014.0,,26602efb-79c3-4b54-ac55-b67efc225b9d
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),lattic reduct,perform reduct algorithm,1,0.0,2014.0,,26602efb-79c3-4b54-ac55-b67efc225b9d
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),lattic reduct,limit lattic,1,0.0,2014.0,,26602efb-79c3-4b54-ac55-b67efc225b9d
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),lattic reduct,algorithm recursivebkz,1,0.0,2014.0,,26602efb-79c3-4b54-ac55-b67efc225b9d
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),lattic reduct,lattic reduct algorithm,1,0.0,2014.0,,26602efb-79c3-4b54-ac55-b67efc225b9d
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),lattic reduct,reduct algorithm,1,0.0,2014.0,,26602efb-79c3-4b54-ac55-b67efc225b9d
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),lattic reduct,limit lattic reduct,1,0.0,2014.0,,26602efb-79c3-4b54-ac55-b67efc225b9d
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),lattic reduct,perform reduct,1,0.0,2014.0,,26602efb-79c3-4b54-ac55-b67efc225b9d
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),lattic reduct,reduct algorithm recursivebkz,1,0.0,2014.0,,26602efb-79c3-4b54-ac55-b67efc225b9d
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),reduct algorithm,perform reduct algorithm,1,0.0,2014.0,,26602efb-79c3-4b54-ac55-b67efc225b9d
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),reduct algorithm,limit lattic,1,0.0,2014.0,,26602efb-79c3-4b54-ac55-b67efc225b9d
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),reduct algorithm,algorithm recursivebkz,1,0.0,2014.0,,26602efb-79c3-4b54-ac55-b67efc225b9d
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),reduct algorithm,lattic reduct algorithm,1,0.0,2014.0,,26602efb-79c3-4b54-ac55-b67efc225b9d
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),reduct algorithm,lattic reduct,1,0.0,2014.0,,26602efb-79c3-4b54-ac55-b67efc225b9d
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),reduct algorithm,limit lattic reduct,1,0.0,2014.0,,26602efb-79c3-4b54-ac55-b67efc225b9d
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),reduct algorithm,perform reduct,1,0.0,2014.0,,26602efb-79c3-4b54-ac55-b67efc225b9d
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),reduct algorithm,reduct algorithm recursivebkz,1,0.0,2014.0,,26602efb-79c3-4b54-ac55-b67efc225b9d
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),reduct algorithm,algorithm block,1,0.0,2018.0,,4635eaef-12bd-478d-b484-41a99b2a9829
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),reduct algorithm,reduct algorithm block,1,0.0,2018.0,,4635eaef-12bd-478d-b484-41a99b2a9829
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),reduct algorithm,bkz variant,1,0.0,2018.0,,4635eaef-12bd-478d-b484-41a99b2a9829
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),reduct algorithm,preprocess reduct algorithm,1,0.0,2018.0,,4635eaef-12bd-478d-b484-41a99b2a9829
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),reduct algorithm,preprocess reduct,1,0.0,2018.0,,4635eaef-12bd-478d-b484-41a99b2a9829
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),lattic reduct algorithm,perform reduct algorithm,1,0.0,2014.0,,26602efb-79c3-4b54-ac55-b67efc225b9d
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),lattic reduct algorithm,limit lattic,1,0.0,2014.0,,26602efb-79c3-4b54-ac55-b67efc225b9d
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),lattic reduct algorithm,algorithm recursivebkz,1,0.0,2014.0,,26602efb-79c3-4b54-ac55-b67efc225b9d
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),lattic reduct algorithm,lattic reduct,1,0.0,2014.0,,26602efb-79c3-4b54-ac55-b67efc225b9d
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),lattic reduct algorithm,reduct algorithm,1,0.0,2014.0,,26602efb-79c3-4b54-ac55-b67efc225b9d
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),lattic reduct algorithm,limit lattic reduct,1,0.0,2014.0,,26602efb-79c3-4b54-ac55-b67efc225b9d
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),lattic reduct algorithm,perform reduct,1,0.0,2014.0,,26602efb-79c3-4b54-ac55-b67efc225b9d
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),lattic reduct algorithm,reduct algorithm recursivebkz,1,0.0,2014.0,,26602efb-79c3-4b54-ac55-b67efc225b9d
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),limit lattic,perform reduct algorithm,1,0.0,2014.0,,26602efb-79c3-4b54-ac55-b67efc225b9d
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),limit lattic,algorithm recursivebkz,1,0.0,2014.0,,26602efb-79c3-4b54-ac55-b67efc225b9d
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),limit lattic,lattic reduct algorithm,1,0.0,2014.0,,26602efb-79c3-4b54-ac55-b67efc225b9d
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),limit lattic,lattic reduct,1,0.0,2014.0,,26602efb-79c3-4b54-ac55-b67efc225b9d
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),limit lattic,reduct algorithm,1,0.0,2014.0,,26602efb-79c3-4b54-ac55-b67efc225b9d
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),limit lattic,limit lattic reduct,1,0.0,2014.0,,26602efb-79c3-4b54-ac55-b67efc225b9d
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),limit lattic,perform reduct,1,0.0,2014.0,,26602efb-79c3-4b54-ac55-b67efc225b9d
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),limit lattic,reduct algorithm recursivebkz,1,0.0,2014.0,,26602efb-79c3-4b54-ac55-b67efc225b9d
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),reduct algorithm recursivebkz,perform reduct algorithm,1,0.0,2014.0,,26602efb-79c3-4b54-ac55-b67efc225b9d
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),reduct algorithm recursivebkz,limit lattic,1,0.0,2014.0,,26602efb-79c3-4b54-ac55-b67efc225b9d
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),reduct algorithm recursivebkz,algorithm recursivebkz,1,0.0,2014.0,,26602efb-79c3-4b54-ac55-b67efc225b9d
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),reduct algorithm recursivebkz,lattic reduct algorithm,1,0.0,2014.0,,26602efb-79c3-4b54-ac55-b67efc225b9d
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),reduct algorithm recursivebkz,lattic reduct,1,0.0,2014.0,,26602efb-79c3-4b54-ac55-b67efc225b9d
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),reduct algorithm recursivebkz,reduct algorithm,1,0.0,2014.0,,26602efb-79c3-4b54-ac55-b67efc225b9d
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),reduct algorithm recursivebkz,limit lattic reduct,1,0.0,2014.0,,26602efb-79c3-4b54-ac55-b67efc225b9d
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),reduct algorithm recursivebkz,perform reduct,1,0.0,2014.0,,26602efb-79c3-4b54-ac55-b67efc225b9d
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),preprocess reduct algorithm,algorithm block,1,0.0,2018.0,,4635eaef-12bd-478d-b484-41a99b2a9829
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),preprocess reduct algorithm,reduct algorithm block,1,0.0,2018.0,,4635eaef-12bd-478d-b484-41a99b2a9829
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),preprocess reduct algorithm,reduct algorithm,1,0.0,2018.0,,4635eaef-12bd-478d-b484-41a99b2a9829
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),preprocess reduct algorithm,bkz variant,1,0.0,2018.0,,4635eaef-12bd-478d-b484-41a99b2a9829
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),preprocess reduct algorithm,preprocess reduct,1,0.0,2018.0,,4635eaef-12bd-478d-b484-41a99b2a9829
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),reduct algorithm block,algorithm block,1,0.0,2018.0,,4635eaef-12bd-478d-b484-41a99b2a9829
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),reduct algorithm block,reduct algorithm,1,0.0,2018.0,,4635eaef-12bd-478d-b484-41a99b2a9829
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),reduct algorithm block,bkz variant,1,0.0,2018.0,,4635eaef-12bd-478d-b484-41a99b2a9829
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),reduct algorithm block,preprocess reduct algorithm,1,0.0,2018.0,,4635eaef-12bd-478d-b484-41a99b2a9829
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),reduct algorithm block,preprocess reduct,1,0.0,2018.0,,4635eaef-12bd-478d-b484-41a99b2a9829
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),preprocess reduct,algorithm block,1,0.0,2018.0,,4635eaef-12bd-478d-b484-41a99b2a9829
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),preprocess reduct,reduct algorithm block,1,0.0,2018.0,,4635eaef-12bd-478d-b484-41a99b2a9829
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),preprocess reduct,reduct algorithm,1,0.0,2018.0,,4635eaef-12bd-478d-b484-41a99b2a9829
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),preprocess reduct,bkz variant,1,0.0,2018.0,,4635eaef-12bd-478d-b484-41a99b2a9829
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),preprocess reduct,preprocess reduct algorithm,1,0.0,2018.0,,4635eaef-12bd-478d-b484-41a99b2a9829
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),bkz variant,algorithm block,1,0.0,2018.0,,4635eaef-12bd-478d-b484-41a99b2a9829
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),bkz variant,reduct algorithm block,1,0.0,2018.0,,4635eaef-12bd-478d-b484-41a99b2a9829
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),bkz variant,reduct algorithm,1,0.0,2018.0,,4635eaef-12bd-478d-b484-41a99b2a9829
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),bkz variant,preprocess reduct algorithm,1,0.0,2018.0,,4635eaef-12bd-478d-b484-41a99b2a9829
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),bkz variant,preprocess reduct,1,0.0,2018.0,,4635eaef-12bd-478d-b484-41a99b2a9829
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),algorithm block,reduct algorithm block,1,0.0,2018.0,,4635eaef-12bd-478d-b484-41a99b2a9829
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),algorithm block,reduct algorithm,1,0.0,2018.0,,4635eaef-12bd-478d-b484-41a99b2a9829
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),algorithm block,bkz variant,1,0.0,2018.0,,4635eaef-12bd-478d-b484-41a99b2a9829
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),algorithm block,preprocess reduct algorithm,1,0.0,2018.0,,4635eaef-12bd-478d-b484-41a99b2a9829
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),algorithm block,preprocess reduct,1,0.0,2018.0,,4635eaef-12bd-478d-b484-41a99b2a9829
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),peopl data,data inform access,1,0.0,2017.0,,c9f28ef8-fc9e-4076-b433-d9011e572e8a
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),peopl data,peopl data inform,1,0.0,2017.0,,c9f28ef8-fc9e-4076-b433-d9011e572e8a
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),peopl data,access data inform,1,0.0,2017.0,,c9f28ef8-fc9e-4076-b433-d9011e572e8a
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),peopl data,access data,1,0.0,2017.0,,c9f28ef8-fc9e-4076-b433-d9011e572e8a
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),peopl data,inform access data,1,0.0,2017.0,,c9f28ef8-fc9e-4076-b433-d9011e572e8a
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),peopl data,data inform,1,0.0,2017.0,,c9f28ef8-fc9e-4076-b433-d9011e572e8a
