domain,node,neighbor,weight,node_year,neighbor_year,node_paper_id,neighbor_paper_id
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),power dissip,power bit,1,0.0,2012.0,,b71fef24-80b9-47be-9874-14a1b64a0e87
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),logic attent,power consumpt properti,1,0.0,2017.0,,a8113001-ecfc-49e7-a52f-82948a475689
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),consumpt concern,logic attent,1,0.0,2013.0,,a115b68f-60f9-412b-abcf-6e50198540eb
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),consumpt concern,power loss inputoutput,1,0.0,2013.0,,a115b68f-60f9-412b-abcf-6e50198540eb
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),consumpt concern,power consumpt concern,1,0.0,2013.0,,a115b68f-60f9-412b-abcf-6e50198540eb
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),consumpt concern,time power consumpt,1,0.0,2013.0,,a115b68f-60f9-412b-abcf-6e50198540eb
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),consumpt concern,time power,1,0.0,2013.0,,a115b68f-60f9-412b-abcf-6e50198540eb
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),consumpt concern,consumpt concern design,1,0.0,2013.0,,a115b68f-60f9-412b-abcf-6e50198540eb
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),consumpt concern,logic attent time,1,0.0,2013.0,,a115b68f-60f9-412b-abcf-6e50198540eb
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),consumpt concern,attent time,1,0.0,2013.0,,a115b68f-60f9-412b-abcf-6e50198540eb
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),consumpt concern,power consumpt,1,0.0,2013.0,,a115b68f-60f9-412b-abcf-6e50198540eb
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),consumpt concern,concern design,1,0.0,2013.0,,a115b68f-60f9-412b-abcf-6e50198540eb
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),consumpt concern,attent time power,1,0.0,2013.0,,a115b68f-60f9-412b-abcf-6e50198540eb
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),concern design,logic attent,1,0.0,2013.0,,a115b68f-60f9-412b-abcf-6e50198540eb
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),concern design,power loss inputoutput,1,0.0,2013.0,,a115b68f-60f9-412b-abcf-6e50198540eb
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),concern design,power consumpt concern,1,0.0,2013.0,,a115b68f-60f9-412b-abcf-6e50198540eb
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),concern design,time power consumpt,1,0.0,2013.0,,a115b68f-60f9-412b-abcf-6e50198540eb
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),concern design,time power,1,0.0,2013.0,,a115b68f-60f9-412b-abcf-6e50198540eb
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),concern design,consumpt concern design,1,0.0,2013.0,,a115b68f-60f9-412b-abcf-6e50198540eb
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),concern design,logic attent time,1,0.0,2013.0,,a115b68f-60f9-412b-abcf-6e50198540eb
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),concern design,attent time,1,0.0,2013.0,,a115b68f-60f9-412b-abcf-6e50198540eb
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),concern design,power consumpt,1,0.0,2013.0,,a115b68f-60f9-412b-abcf-6e50198540eb
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),concern design,consumpt concern,1,0.0,2013.0,,a115b68f-60f9-412b-abcf-6e50198540eb
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),concern design,attent time power,1,0.0,2013.0,,a115b68f-60f9-412b-abcf-6e50198540eb
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),concern design,power consumpt properti,1,0.0,2017.0,,a8113001-ecfc-49e7-a52f-82948a475689
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),attent time power,logic attent,1,0.0,2013.0,,a115b68f-60f9-412b-abcf-6e50198540eb
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),attent time power,power loss inputoutput,1,0.0,2013.0,,a115b68f-60f9-412b-abcf-6e50198540eb
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),attent time power,power consumpt concern,1,0.0,2013.0,,a115b68f-60f9-412b-abcf-6e50198540eb
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),attent time power,time power consumpt,1,0.0,2013.0,,a115b68f-60f9-412b-abcf-6e50198540eb
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),attent time power,time power,1,0.0,2013.0,,a115b68f-60f9-412b-abcf-6e50198540eb
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),attent time power,consumpt concern design,1,0.0,2013.0,,a115b68f-60f9-412b-abcf-6e50198540eb
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),attent time power,logic attent time,1,0.0,2013.0,,a115b68f-60f9-412b-abcf-6e50198540eb
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),attent time power,attent time,1,0.0,2013.0,,a115b68f-60f9-412b-abcf-6e50198540eb
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),attent time power,power consumpt,1,0.0,2013.0,,a115b68f-60f9-412b-abcf-6e50198540eb
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),attent time power,concern design,1,0.0,2013.0,,a115b68f-60f9-412b-abcf-6e50198540eb
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),attent time power,consumpt concern,1,0.0,2013.0,,a115b68f-60f9-412b-abcf-6e50198540eb
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),attent time power,power consumpt properti,1,0.0,2017.0,,a8113001-ecfc-49e7-a52f-82948a475689
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),power consumpt concern,logic attent,1,0.0,2013.0,,a115b68f-60f9-412b-abcf-6e50198540eb
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),power consumpt concern,power loss inputoutput,1,0.0,2013.0,,a115b68f-60f9-412b-abcf-6e50198540eb
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),power consumpt concern,time power consumpt,1,0.0,2013.0,,a115b68f-60f9-412b-abcf-6e50198540eb
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),power consumpt concern,time power,1,0.0,2013.0,,a115b68f-60f9-412b-abcf-6e50198540eb
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),power consumpt concern,consumpt concern design,1,0.0,2013.0,,a115b68f-60f9-412b-abcf-6e50198540eb
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),power consumpt concern,logic attent time,1,0.0,2013.0,,a115b68f-60f9-412b-abcf-6e50198540eb
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),power consumpt concern,attent time,1,0.0,2013.0,,a115b68f-60f9-412b-abcf-6e50198540eb
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),power consumpt concern,power consumpt,1,0.0,2013.0,,a115b68f-60f9-412b-abcf-6e50198540eb
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),power consumpt concern,concern design,1,0.0,2013.0,,a115b68f-60f9-412b-abcf-6e50198540eb
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),power consumpt concern,consumpt concern,1,0.0,2013.0,,a115b68f-60f9-412b-abcf-6e50198540eb
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),power consumpt concern,attent time power,1,0.0,2013.0,,a115b68f-60f9-412b-abcf-6e50198540eb
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),consumpt concern design,logic attent,1,0.0,2013.0,,a115b68f-60f9-412b-abcf-6e50198540eb
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),consumpt concern design,power loss inputoutput,1,0.0,2013.0,,a115b68f-60f9-412b-abcf-6e50198540eb
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),consumpt concern design,power consumpt concern,1,0.0,2013.0,,a115b68f-60f9-412b-abcf-6e50198540eb
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),consumpt concern design,time power consumpt,1,0.0,2013.0,,a115b68f-60f9-412b-abcf-6e50198540eb
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),consumpt concern design,time power,1,0.0,2013.0,,a115b68f-60f9-412b-abcf-6e50198540eb
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),consumpt concern design,logic attent time,1,0.0,2013.0,,a115b68f-60f9-412b-abcf-6e50198540eb
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),consumpt concern design,attent time,1,0.0,2013.0,,a115b68f-60f9-412b-abcf-6e50198540eb
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),consumpt concern design,power consumpt,1,0.0,2013.0,,a115b68f-60f9-412b-abcf-6e50198540eb
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),consumpt concern design,concern design,1,0.0,2013.0,,a115b68f-60f9-412b-abcf-6e50198540eb
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),consumpt concern design,consumpt concern,1,0.0,2013.0,,a115b68f-60f9-412b-abcf-6e50198540eb
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),consumpt concern design,attent time power,1,0.0,2013.0,,a115b68f-60f9-412b-abcf-6e50198540eb
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),issu circuit design,design power,1,0.0,2013.0,,d1163425-5632-4225-8ff4-bd8b8494a4c2
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),issu circuit design,logic way power,1,0.0,2013.0,,d1163425-5632-4225-8ff4-bd8b8494a4c2
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),issu circuit design,power optim,1,0.0,2013.0,,d1163425-5632-4225-8ff4-bd8b8494a4c2
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),issu circuit design,power consumpt,1,0.0,2013.0,,d1163425-5632-4225-8ff4-bd8b8494a4c2
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),issu circuit design,way power,1,0.0,2013.0,,d1163425-5632-4225-8ff4-bd8b8494a4c2
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),issu circuit design,circuit design power,1,0.0,2013.0,,d1163425-5632-4225-8ff4-bd8b8494a4c2
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),issu circuit design,issu circuit,1,0.0,2013.0,,d1163425-5632-4225-8ff4-bd8b8494a4c2
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),issu circuit design,design power consumpt,1,0.0,2013.0,,d1163425-5632-4225-8ff4-bd8b8494a4c2
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),issu circuit design,logic role,1,0.0,2018.0,,5153e6f9-c6bf-4d72-8664-8071853f1831
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),issu circuit design,quantum comput,1,0.0,2018.0,,5153e6f9-c6bf-4d72-8664-8071853f1831
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),circuit design power,design power,1,0.0,2013.0,,d1163425-5632-4225-8ff4-bd8b8494a4c2
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),circuit design power,logic way power,1,0.0,2013.0,,d1163425-5632-4225-8ff4-bd8b8494a4c2
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),circuit design power,issu circuit design,1,0.0,2013.0,,d1163425-5632-4225-8ff4-bd8b8494a4c2
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),circuit design power,power optim,1,0.0,2013.0,,d1163425-5632-4225-8ff4-bd8b8494a4c2
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),circuit design power,power consumpt,1,0.0,2013.0,,d1163425-5632-4225-8ff4-bd8b8494a4c2
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),circuit design power,way power,1,0.0,2013.0,,d1163425-5632-4225-8ff4-bd8b8494a4c2
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),circuit design power,issu circuit,1,0.0,2013.0,,d1163425-5632-4225-8ff4-bd8b8494a4c2
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),circuit design power,design power consumpt,1,0.0,2013.0,,d1163425-5632-4225-8ff4-bd8b8494a4c2
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),design power consumpt,design power,1,0.0,2013.0,,d1163425-5632-4225-8ff4-bd8b8494a4c2
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),design power consumpt,logic way power,1,0.0,2013.0,,d1163425-5632-4225-8ff4-bd8b8494a4c2
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),design power consumpt,issu circuit design,1,0.0,2013.0,,d1163425-5632-4225-8ff4-bd8b8494a4c2
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),design power consumpt,power optim,1,0.0,2013.0,,d1163425-5632-4225-8ff4-bd8b8494a4c2
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),design power consumpt,power consumpt,1,0.0,2013.0,,d1163425-5632-4225-8ff4-bd8b8494a4c2
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),design power consumpt,way power,1,0.0,2013.0,,d1163425-5632-4225-8ff4-bd8b8494a4c2
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),design power consumpt,circuit design power,1,0.0,2013.0,,d1163425-5632-4225-8ff4-bd8b8494a4c2
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),design power consumpt,issu circuit,1,0.0,2013.0,,d1163425-5632-4225-8ff4-bd8b8494a4c2
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),design power consumpt,logic role,1,0.0,2018.0,,5153e6f9-c6bf-4d72-8664-8071853f1831
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),design power consumpt,quantum comput,1,0.0,2018.0,,5153e6f9-c6bf-4d72-8664-8071853f1831
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),design power,logic way power,1,0.0,2013.0,,d1163425-5632-4225-8ff4-bd8b8494a4c2
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),design power,issu circuit design,1,0.0,2013.0,,d1163425-5632-4225-8ff4-bd8b8494a4c2
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),design power,power optim,1,0.0,2013.0,,d1163425-5632-4225-8ff4-bd8b8494a4c2
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),design power,power consumpt,1,0.0,2013.0,,d1163425-5632-4225-8ff4-bd8b8494a4c2
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),design power,way power,1,0.0,2013.0,,d1163425-5632-4225-8ff4-bd8b8494a4c2
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),design power,circuit design power,1,0.0,2013.0,,d1163425-5632-4225-8ff4-bd8b8494a4c2
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),design power,issu circuit,1,0.0,2013.0,,d1163425-5632-4225-8ff4-bd8b8494a4c2
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),design power,design power consumpt,1,0.0,2013.0,,d1163425-5632-4225-8ff4-bd8b8494a4c2
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),logic way power,design power,1,0.0,2013.0,,d1163425-5632-4225-8ff4-bd8b8494a4c2
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),logic way power,issu circuit design,1,0.0,2013.0,,d1163425-5632-4225-8ff4-bd8b8494a4c2
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),logic way power,power optim,1,0.0,2013.0,,d1163425-5632-4225-8ff4-bd8b8494a4c2
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),logic way power,power consumpt,1,0.0,2013.0,,d1163425-5632-4225-8ff4-bd8b8494a4c2
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),logic way power,way power,1,0.0,2013.0,,d1163425-5632-4225-8ff4-bd8b8494a4c2
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),logic way power,circuit design power,1,0.0,2013.0,,d1163425-5632-4225-8ff4-bd8b8494a4c2
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),logic way power,issu circuit,1,0.0,2013.0,,d1163425-5632-4225-8ff4-bd8b8494a4c2
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),logic way power,design power consumpt,1,0.0,2013.0,,d1163425-5632-4225-8ff4-bd8b8494a4c2
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),logic way power,logic role,1,0.0,2018.0,,5153e6f9-c6bf-4d72-8664-8071853f1831
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),logic way power,quantum comput,1,0.0,2018.0,,5153e6f9-c6bf-4d72-8664-8071853f1831
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),way power,design power,1,0.0,2013.0,,d1163425-5632-4225-8ff4-bd8b8494a4c2
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),way power,logic way power,1,0.0,2013.0,,d1163425-5632-4225-8ff4-bd8b8494a4c2
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),way power,issu circuit design,1,0.0,2013.0,,d1163425-5632-4225-8ff4-bd8b8494a4c2
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),way power,power optim,1,0.0,2013.0,,d1163425-5632-4225-8ff4-bd8b8494a4c2
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),way power,power consumpt,1,0.0,2013.0,,d1163425-5632-4225-8ff4-bd8b8494a4c2
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),way power,circuit design power,1,0.0,2013.0,,d1163425-5632-4225-8ff4-bd8b8494a4c2
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),way power,issu circuit,1,0.0,2013.0,,d1163425-5632-4225-8ff4-bd8b8494a4c2
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),way power,design power consumpt,1,0.0,2013.0,,d1163425-5632-4225-8ff4-bd8b8494a4c2
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),issu circuit,design power,1,0.0,2013.0,,d1163425-5632-4225-8ff4-bd8b8494a4c2
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),issu circuit,logic way power,1,0.0,2013.0,,d1163425-5632-4225-8ff4-bd8b8494a4c2
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),issu circuit,issu circuit design,1,0.0,2013.0,,d1163425-5632-4225-8ff4-bd8b8494a4c2
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),issu circuit,power optim,1,0.0,2013.0,,d1163425-5632-4225-8ff4-bd8b8494a4c2
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),issu circuit,power consumpt,1,0.0,2013.0,,d1163425-5632-4225-8ff4-bd8b8494a4c2
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),issu circuit,way power,1,0.0,2013.0,,d1163425-5632-4225-8ff4-bd8b8494a4c2
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),issu circuit,circuit design power,1,0.0,2013.0,,d1163425-5632-4225-8ff4-bd8b8494a4c2
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),issu circuit,design power consumpt,1,0.0,2013.0,,d1163425-5632-4225-8ff4-bd8b8494a4c2
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),power optim,design power,1,0.0,2013.0,,d1163425-5632-4225-8ff4-bd8b8494a4c2
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),power optim,logic way power,1,0.0,2013.0,,d1163425-5632-4225-8ff4-bd8b8494a4c2
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),power optim,issu circuit design,1,0.0,2013.0,,d1163425-5632-4225-8ff4-bd8b8494a4c2
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),power optim,power consumpt,1,0.0,2013.0,,d1163425-5632-4225-8ff4-bd8b8494a4c2
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),power optim,way power,1,0.0,2013.0,,d1163425-5632-4225-8ff4-bd8b8494a4c2
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),power optim,circuit design power,1,0.0,2013.0,,d1163425-5632-4225-8ff4-bd8b8494a4c2
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),power optim,issu circuit,1,0.0,2013.0,,d1163425-5632-4225-8ff4-bd8b8494a4c2
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),power optim,design power consumpt,1,0.0,2013.0,,d1163425-5632-4225-8ff4-bd8b8494a4c2
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),power consumpt properti,logic attent,1,0.0,2017.0,,a8113001-ecfc-49e7-a52f-82948a475689
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),power consumpt properti,time power consumpt,1,0.0,2017.0,,a8113001-ecfc-49e7-a52f-82948a475689
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),power consumpt properti,time power,1,0.0,2017.0,,a8113001-ecfc-49e7-a52f-82948a475689
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),power consumpt properti,attent time,1,0.0,2017.0,,a8113001-ecfc-49e7-a52f-82948a475689
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),power consumpt properti,logic attent time,1,0.0,2017.0,,a8113001-ecfc-49e7-a52f-82948a475689
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),power consumpt properti,power consumpt,1,0.0,2017.0,,a8113001-ecfc-49e7-a52f-82948a475689
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),power consumpt properti,concern design,1,0.0,2017.0,,a8113001-ecfc-49e7-a52f-82948a475689
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),power consumpt properti,attent time power,1,0.0,2017.0,,a8113001-ecfc-49e7-a52f-82948a475689
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),logic role,logic way power,1,0.0,2018.0,,5153e6f9-c6bf-4d72-8664-8071853f1831
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),logic role,issu circuit design,1,0.0,2018.0,,5153e6f9-c6bf-4d72-8664-8071853f1831
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),logic role,power consumpt,1,0.0,2018.0,,5153e6f9-c6bf-4d72-8664-8071853f1831
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),logic role,quantum comput,1,0.0,2018.0,,5153e6f9-c6bf-4d72-8664-8071853f1831
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),logic role,design power consumpt,1,0.0,2018.0,,5153e6f9-c6bf-4d72-8664-8071853f1831
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),outbreak pandem catastroph,pandem catastroph centuri,1,0.0,2021.0,,34caaaa2-f6ab-4030-9d0b-73db48df33e7
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),outbreak pandem catastroph,crisi world war,1,0.0,2021.0,,34caaaa2-f6ab-4030-9d0b-73db48df33e7
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),outbreak pandem catastroph,catastroph centuri crisi,1,0.0,2021.0,,34caaaa2-f6ab-4030-9d0b-73db48df33e7
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),outbreak pandem catastroph,catastroph centuri,1,0.0,2021.0,,34caaaa2-f6ab-4030-9d0b-73db48df33e7
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),outbreak pandem catastroph,pandem catastroph,1,0.0,2021.0,,34caaaa2-f6ab-4030-9d0b-73db48df33e7
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),outbreak pandem catastroph,centuri crisi,1,0.0,2021.0,,34caaaa2-f6ab-4030-9d0b-73db48df33e7
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),outbreak pandem catastroph,world war,1,0.0,2021.0,,34caaaa2-f6ab-4030-9d0b-73db48df33e7
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),outbreak pandem catastroph,outbreak pandem,1,0.0,2021.0,,34caaaa2-f6ab-4030-9d0b-73db48df33e7
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),outbreak pandem catastroph,centuri crisi world,1,0.0,2021.0,,34caaaa2-f6ab-4030-9d0b-73db48df33e7
